Date, 300190.Open, 300190.High, 300190.Low, 300190.Close, 300190.Volume, 300190.Adjusted
2011/03/16,70.15,75.00,65.01,66.00,8111611,544975744.00
2011/03/17,67.20,71.69,67.12,69.28,4994489,344415552.00
2011/03/18,70.60,71.00,69.11,70.56,2363182,165599168.00
2011/03/21,70.05,72.66,69.51,69.80,2060908,145993712.00
2011/03/22,69.38,69.66,65.48,66.76,2347620,158294656.00
2011/03/23,67.90,69.30,67.50,68.46,1615601,110218360.00
2011/03/24,69.80,71.38,69.41,70.00,1723686,121128720.00
2011/03/25,69.95,73.57,68.08,71.48,1414895,100597808.00
2011/03/28,70.96,71.90,67.05,68.15,1272836,88238776.00
2011/03/29,67.10,67.68,63.03,65.08,1568754,103018688.00
2011/03/30,64.51,64.90,61.31,61.70,1083863,68116496.00
2011/03/31,61.60,63.00,61.60,62.56,609656,37949048.00
2011/04/01,62.20,62.88,60.05,62.25,513432,31583162.00
2011/04/06,61.90,61.90,60.11,61.85,466550,28420122.00
2011/04/07,61.79,62.76,61.16,62.64,283175,17617834.00
2011/04/08,62.65,62.99,62.02,62.85,270997,16950586.00
2011/04/11,62.62,63.44,59.25,59.36,761907,46178884.00
2011/04/12,59.41,59.50,58.40,58.68,331578,19507388.00
2011/04/13,58.89,60.19,58.68,59.77,263819,15702484.00
2011/04/14,59.80,60.02,58.71,60.02,350069,20694494.00
2011/04/15,59.80,60.02,57.50,57.94,406849,23704798.00
2011/04/18,57.68,57.94,56.60,57.04,468519,26742906.00
2011/04/19,56.30,58.17,56.30,57.75,321511,18412902.00
2011/04/20,57.96,59.00,57.10,58.28,322070,18758806.00
2011/04/21,57.20,58.58,57.20,57.49,228122,13204982.00
2011/04/22,58.58,61.20,58.50,60.00,712118,42683144.00
2011/04/25,59.34,61.00,58.72,60.70,320567,19205902.00
2011/04/26,60.50,62.98,60.22,61.39,480198,29720670.00
2011/04/27,61.25,62.00,57.90,58.00,478411,28316424.00
2011/04/28,58.88,59.49,55.68,55.97,476759,27217568.00
2011/04/29,58.88,59.49,55.68,55.97,0,0.00
2011/05/03,56.52,56.61,55.72,55.91,265822,14932168.00
2011/05/04,55.58,55.99,53.66,53.96,319868,17373928.00
2011/05/05,53.71,54.68,53.50,54.20,135257,7308084.50
2011/05/06,53.90,54.35,53.18,53.98,140568,7550860.00
2011/05/09,54.00,55.42,53.98,54.50,182956,10000872.00
2011/05/10,54.88,55.39,54.34,54.80,124012,6807713.00
2011/05/11,54.80,54.80,53.42,53.62,225258,12132011.00
2011/05/12,53.50,53.87,53.01,53.01,176786,9427410.00
2011/05/13,53.38,53.98,52.56,53.59,133572,7147793.00
2011/05/16,53.70,54.50,53.54,53.58,123560,6659144.50
2011/05/17,53.32,55.01,53.32,54.75,218818,11898144.00
2011/05/18,55.09,55.52,54.41,54.80,208266,11444041.00
2011/05/19,54.71,55.55,54.41,54.45,121184,6666427.50
2011/05/20,54.30,54.46,52.78,52.85,225769,12052884.00
2011/05/23,53.00,53.00,50.02,50.05,285166,14561648.00
2011/05/24,50.05,51.30,48.80,50.81,182170,9111359.00
2011/05/25,50.70,51.20,49.35,49.62,126690,6388386.00
2011/05/26,49.80,50.00,48.20,48.20,105770,5164894.00
2011/05/27,48.23,48.46,47.41,47.60,124008,5934430.50
2011/05/30,47.55,48.77,47.18,47.58,97089,4660076.50
2011/05/31,47.81,48.69,47.60,48.61,80428,3880998.00
2011/06/01,48.50,48.97,48.22,48.88,87974,4278623.50
2011/06/02,47.80,48.43,47.58,47.96,94553,4532220.00
2011/06/03,48.30,49.55,48.13,49.02,161976,7962526.50
2011/06/07,48.66,53.92,48.66,50.99,201032,10162115.00
2011/06/08,51.19,51.35,50.00,50.70,162840,8242828.00
2011/06/09,50.21,50.88,49.48,49.48,123190,6171107.00
2011/06/10,49.35,49.78,48.20,49.00,122497,6007021.50
2011/06/13,48.66,49.50,48.11,48.94,122839,5990103.00
2011/06/14,49.47,49.95,48.51,49.89,135648,6721281.50
2011/06/15,50.00,50.00,48.21,48.38,199817,9796815.00
2011/06/16,48.70,49.50,48.00,48.45,207243,10091151.00
2011/06/17,48.30,48.30,45.00,45.09,349212,16167484.00
2011/06/20,44.40,44.79,44.10,44.20,171573,7609221.00
2011/06/21,44.00,44.98,43.91,44.67,192337,8546603.00
2011/06/22,44.88,44.96,43.89,43.89,255663,11329367.00
2011/06/23,43.89,45.45,43.11,45.30,556828,24808154.00
2011/06/24,45.20,46.38,44.80,46.19,485378,22187848.00
2011/06/27,46.15,46.96,45.72,46.30,608544,28220242.00
2011/06/28,46.30,46.30,45.41,46.00,299810,13714412.00
2011/06/29,46.00,46.60,45.50,45.55,357558,16477499.00
2011/06/30,45.55,46.74,44.88,46.00,477237,21784186.00
2011/07/01,48.60,48.60,47.15,47.48,793100,38018804.00
2011/07/04,48.12,50.00,47.63,49.95,526122,25801268.00
2011/07/05,50.00,51.36,49.33,49.61,583022,29300008.00
2011/07/06,49.74,51.51,49.00,50.87,555958,28161906.00
2011/07/07,51.29,53.60,51.00,52.27,708082,37316996.00
2011/07/08,52.48,52.60,51.11,52.54,643277,33293956.00
2011/07/11,52.58,53.78,52.33,53.63,410947,21888246.00
2011/07/12,53.00,53.20,51.40,51.71,646128,33742140.00
2011/07/13,51.95,53.70,51.58,53.01,487431,25643434.00
2011/07/14,53.78,53.89,52.23,53.75,427875,22725010.00
2011/07/15,53.80,55.18,53.30,54.00,695592,37757292.00
2011/07/18,54.34,54.35,51.22,51.45,1370273,71404864.00
2011/07/19,49.88,49.88,48.60,48.99,1367514,67054212.00
2011/07/20,49.81,50.60,48.92,49.75,1171390,58428036.00
2011/07/21,49.65,49.93,48.50,48.51,511494,24917246.00
2011/07/22,48.40,49.06,48.40,48.64,358400,17460932.00
2011/07/25,48.66,49.70,47.49,47.58,616254,29857290.00
2011/07/26,47.51,47.94,47.17,47.61,248074,11790564.00
