Date, 002589.Open, 002589.High, 002589.Low, 002589.Close, 002589.Volume, 002589.Adjusted
2011/06/10,21.81,24.88,21.01,24.44,17104716,382054784.00
2011/06/13,24.00,24.96,23.05,24.06,10410026,251135424.00
2011/06/14,23.00,23.69,22.61,23.45,6848053,159534592.00
2011/06/15,23.82,24.80,23.51,23.70,7272072,175547888.00
2011/06/16,23.35,24.60,23.00,24.19,4443544,105916352.00
2011/06/17,24.00,24.20,22.32,22.60,3523405,82271096.00
2011/06/20,22.50,23.39,22.21,22.99,2562064,58566656.00
2011/06/21,23.10,25.19,22.70,24.36,4617714,110918664.00
2011/06/22,24.10,24.50,23.53,24.16,2968315,71011704.00
2011/06/23,24.20,25.50,23.58,24.92,5030511,124473728.00
2011/06/24,24.50,26.44,24.30,25.79,5977489,150236560.00
2011/06/27,25.70,26.30,25.32,25.90,3726796,96051856.00
2011/06/28,25.80,25.80,25.18,25.40,2961193,75261696.00
2011/06/29,25.29,25.78,24.80,25.50,2932155,74279080.00
2011/06/30,25.45,25.78,25.14,25.76,2660909,67811440.00
2011/07/01,25.58,26.09,25.25,25.53,2512620,64570244.00
2011/07/04,25.42,26.35,25.35,26.01,2779137,71740176.00
2011/07/05,26.02,26.89,25.61,25.78,2583166,67356320.00
2011/07/06,25.58,26.80,25.06,26.50,3607562,92992216.00
2011/07/07,26.20,27.61,26.20,26.80,4145044,111432848.00
2011/07/08,26.56,26.76,25.94,26.20,2099140,55260260.00
2011/07/11,26.02,26.75,25.81,26.64,1285453,33905508.00
2011/07/12,26.25,26.43,25.26,25.40,2124029,54907364.00
2011/07/13,25.22,25.91,25.22,25.90,1194359,30680342.00
2011/07/14,25.90,26.55,25.70,26.50,1723482,45022336.00
2011/07/15,26.69,27.58,26.30,27.24,2516370,68105648.00
2011/07/18,27.48,27.80,26.55,26.69,1914775,52033708.00
2011/07/19,26.41,26.59,25.60,26.00,1459428,37893660.00
2011/07/20,26.00,26.40,25.75,26.19,851218,22191002.00
2011/07/21,25.90,26.16,25.50,25.76,842832,21748532.00
2011/07/22,25.76,26.05,25.56,25.60,687965,17768660.00
2011/07/25,25.50,25.82,24.51,24.85,1192177,30029176.00
2011/07/26,24.60,25.38,24.40,25.38,618202,15526708.00
2011/07/27,25.35,26.56,25.01,26.48,1155392,30256880.00
2011/07/28,26.18,27.45,26.15,26.96,1564227,42195564.00
2011/07/29,26.71,27.33,26.33,26.71,2047028,55088340.00
2011/08/01,26.71,27.33,26.33,26.71,0,0.00
2011/08/02,27.23,27.94,26.79,27.55,1747302,47652028.00
2011/08/03,26.99,27.25,26.40,27.09,1152779,31077128.00
2011/08/04,27.04,27.25,26.68,27.00,513169,13801305.00
2011/08/05,26.09,27.12,25.88,26.97,987667,26418276.00
2011/08/08,26.83,26.83,24.81,25.55,1074145,27575932.00
2011/08/09,25.01,26.29,24.70,25.90,791899,20427210.00
2011/08/10,26.28,27.15,26.12,26.75,889442,23765368.00
2011/08/11,26.08,28.26,26.00,28.11,1926137,53142772.00
2011/08/12,28.00,29.11,27.84,29.00,2794416,80079184.00
2011/08/15,29.50,30.84,28.55,29.25,2172182,63793500.00
2011/08/16,29.00,30.18,28.66,29.96,1463561,43285148.00
2011/08/17,29.96,30.55,29.53,30.09,1048920,31497060.00
2011/08/18,30.30,30.31,29.30,29.69,1106350,32880330.00
2011/08/19,29.05,30.18,28.83,29.73,893512,26599818.00
2011/08/22,29.50,32.10,29.48,30.80,1348896,41606740.00
2011/08/23,30.46,31.38,30.46,30.99,1039519,32168388.00
2011/08/24,30.93,32.20,30.93,31.17,854921,26983696.00
2011/08/25,31.15,31.65,30.35,30.92,1111152,34226184.00
2011/08/26,31.10,31.54,30.60,31.54,653108,20305778.00
2011/08/29,31.28,31.99,31.00,31.00,718283,22582340.00
2011/08/30,31.13,31.50,29.30,29.49,972842,29454174.00
2011/08/31,29.59,30.30,29.57,30.18,996967,29946336.00
2011/09/01,30.36,31.20,30.19,30.35,425644,13108948.00
2011/09/02,30.37,30.65,29.81,30.60,365255,10999485.00
2011/09/05,30.63,30.80,29.91,30.57,820920,24799018.00
2011/09/06,30.29,30.60,29.00,29.69,422455,12657209.00
2011/09/07,29.60,30.79,29.58,30.48,664458,20003568.00
2011/09/08,30.50,30.97,29.70,29.99,461884,13867167.00
2011/09/09,30.01,30.17,28.52,28.70,548641,16076710.00
2011/09/13,28.40,28.95,27.30,27.99,701448,19762296.00
2011/09/14,27.97,28.39,27.69,28.38,629441,17619786.00
2011/09/15,28.20,28.56,28.20,28.42,820600,23315018.00
2011/09/16,28.66,28.88,28.39,28.56,515168,14721131.00
2011/09/19,28.77,28.77,27.50,27.51,965460,26922404.00
2011/09/20,27.40,27.85,27.01,27.40,559909,15346619.00
2011/09/21,27.41,28.33,27.31,28.09,431144,12025567.00
2011/09/22,27.79,28.00,27.25,27.50,589859,16209938.00
2011/09/23,26.98,27.20,26.35,27.14,399406,10640838.00
2011/09/26,27.00,27.20,26.14,26.68,423060,11255906.00
2011/09/27,26.88,26.88,26.07,26.36,200625,5313512.50
2011/09/28,26.61,26.80,26.05,26.38,212396,5601249.00
2011/09/29,26.08,26.29,24.94,25.00,389595,9971546.00
2011/09/30,25.40,25.98,24.74,25.98,277669,7088929.50
2011/10/10,25.88,25.93,25.42,25.56,175905,4517049.00
2011/10/11,26.20,26.57,24.90,25.18,325737,8308222.50
2011/10/12,25.08,26.30,24.56,26.16,437277,11255546.00
2011/10/13,25.08,26.30,24.56,26.16,0,0.00
2011/10/14,26.27,27.05,26.27,26.99,476781,12700583.00
2011/10/17,27.15,27.95,26.60,27.50,313343,8617413.00
2011/10/18,27.05,27.54,26.30,26.77,265818,7134461.50
2011/10/19,26.54,26.88,26.23,26.88,181045,4816518.00
2011/10/20,26.60,26.62,25.64,25.94,107171,2788707.75
2011/10/21,26.33,26.33,25.30,25.97,155610,4006583.75
2011/10/24,25.89,26.90,25.35,26.60,679204,17781684.00
2011/10/25,26.60,28.96,26.43,28.60,1492499,41915268.00
2011/10/26,28.40,28.97,28.08,28.47,923667,26350094.00
2011/10/27,28.85,28.85,28.12,28.28,427242,12160219.00
2011/10/28,28.70,29.48,28.50,29.33,819423,23749786.00
2011/10/31,29.12,29.80,28.80,29.09,863681,25197674.00
2011/11/01,28.82,29.80,28.50,29.30,606579,17718904.00
2011/11/02,28.88,30.35,28.60,30.34,874602,25963076.00
2011/11/03,30.19,30.62,29.82,29.84,858076,25991696.00
2011/11/04,29.96,30.53,29.88,30.50,520709,15742421.00
2011/11/07,30.50,30.56,29.79,29.82,378612,11384456.00
2011/11/08,29.71,30.16,28.89,29.15,501526,14717961.00
2011/11/09,29.01,29.78,28.92,29.68,447570,13149041.00
2011/11/10,29.64,29.89,29.21,29.60,442571,13065848.00
2011/11/11,29.50,29.50,28.68,29.50,608546,17704506.00
2011/11/14,29.48,30.30,29.48,30.10,894211,26841114.00
2011/11/15,30.10,30.35,29.84,30.32,402748,12134109.00
2011/11/16,30.27,30.37,28.83,29.11,729739,21559550.00
2011/11/17,29.30,30.38,28.89,29.77,615229,18213416.00
2011/11/18,29.48,29.68,29.00,29.44,524401,15335250.00
2011/11/21,29.10,29.70,28.91,29.61,262044,7673722.50
2011/11/22,29.28,29.61,29.06,29.42,249762,7317991.00
2011/11/23,29.57,30.80,29.39,30.60,1752967,53168852.00
2011/11/24,30.20,31.20,30.10,31.16,1316855,40572424.00
2011/11/25,31.19,31.90,30.01,30.48,1133146,35136580.00
2011/11/28,30.25,30.80,29.47,29.87,930572,27897602.00
2011/11/29,30.10,30.50,29.48,30.32,802326,23996748.00
2011/11/30,30.17,30.34,27.50,28.80,1589804,45881020.00
2011/12/01,29.55,30.30,29.00,29.28,1174066,34698888.00
2011/12/02,28.95,29.06,28.00,28.70,889653,25224144.00
2011/12/05,28.31,28.56,27.68,28.30,674199,18894432.00
2011/12/06,27.99,28.57,27.73,28.25,461499,13032459.00
2011/12/07,28.25,28.65,28.02,28.60,243306,6933575.50
2011/12/08,28.59,29.11,28.10,28.67,258890,7416852.00
2011/12/09,28.26,28.78,28.26,28.69,135608,3872707.50
2011/12/12,28.55,28.82,28.40,28.45,140931,4033504.75
2011/12/13,28.18,28.18,27.38,27.88,322094,8924235.00
2011/12/14,27.48,27.93,26.88,26.98,222200,6082972.00
2011/12/15,26.79,27.43,26.28,27.30,348952,9406092.00
2011/12/16,27.00,27.97,27.00,27.81,191284,5272977.00
2011/12/19,27.68,28.20,27.41,28.10,300795,8389062.00
2011/12/20,28.38,28.45,27.79,27.80,164913,4619751.50
2011/12/21,27.99,28.18,26.81,27.00,180317,4975045.00
2011/12/22,26.99,27.23,25.98,26.80,254024,6732792.00
2011/12/23,26.58,27.30,26.56,26.80,164625,4427236.00
2011/12/26,26.90,27.13,26.52,26.72,134259,3613186.50
2011/12/27,26.79,26.99,26.06,26.36,217446,5786328.50
2011/12/28,26.20,26.29,24.01,25.50,477361,11948893.00
2011/12/29,25.20,25.58,25.08,25.34,135307,3426715.00
2011/12/30,25.54,26.00,25.49,25.99,294199,7566448.00
2012/01/04,26.05,26.20,24.73,25.00,201230,5125792.50
