Date, SZ002437.Open, SZ002437.High, SZ002437.Low, SZ002437.Close, SZ002437.Volume, SZ002437.Adjusted
2010/06/23,55.00,59.98,55.00,59.33,23632972,1355677696.00
2010/06/24,58.49,61.87,58.21,61.33,11537015,695078528.00
2010/06/25,63.00,63.98,60.58,61.08,8369533,519029216.00
2010/06/28,60.78,62.98,59.12,61.20,4674428,287919584.00
2010/06/29,61.21,62.00,58.56,61.18,6134263,368880576.00
2010/06/30,60.49,63.00,59.10,61.80,4662250,286051232.00
2010/07/01,61.50,61.80,59.50,61.00,4878596,295030688.00
2010/07/02,60.11,61.58,54.90,54.90,5941896,338226144.00
2010/07/05,53.40,54.88,50.00,52.38,2447811,128215872.00
2010/07/06,51.60,54.80,51.50,53.59,2044926,109485656.00
2010/07/07,53.80,55.43,52.80,54.71,1884476,102198976.00
2010/07/08,55.48,56.80,54.52,55.48,2093250,116366880.00
2010/07/09,55.15,57.09,54.96,56.77,2371564,133756352.00
2010/07/12,56.77,57.17,53.35,53.50,2183228,120385664.00
2010/07/13,53.00,54.99,52.02,53.36,1614883,86194936.00
2010/07/14,53.12,55.00,52.40,52.80,1505188,80452984.00
2010/07/15,52.15,53.98,51.38,51.80,1230150,65067424.00
2010/07/16,51.30,52.80,50.50,52.50,1007333,51936788.00
2010/07/19,51.98,53.40,51.52,53.09,798165,42094688.00
2010/07/20,53.31,55.20,53.31,54.80,2004320,109035512.00
2010/07/21,54.80,55.19,54.11,54.23,1205487,65986644.00
2010/07/22,54.02,56.79,54.00,55.90,2061807,114695400.00
2010/07/23,54.02,56.79,54.00,55.90,0,0.00
2010/07/26,55.75,56.88,54.73,56.88,1677017,93845704.00
2010/07/27,56.90,58.45,56.30,56.80,1606593,92411664.00
2010/07/28,56.01,57.19,55.50,56.58,1188366,67181488.00
2010/07/29,56.95,56.95,54.87,55.90,1652535,92103176.00
2010/07/30,55.80,57.38,54.76,57.14,1148101,64850256.00
2010/08/02,57.00,58.13,56.77,57.96,1502861,86593848.00
2010/08/03,57.54,58.27,56.20,56.20,1155067,65849172.00
2010/08/04,56.38,56.70,55.15,56.18,1437835,80402952.00
2010/08/05,56.19,57.35,56.00,57.01,1233657,70264832.00
2010/08/06,57.05,60.75,57.05,60.29,2057823,121523232.00
2010/08/09,60.93,62.95,60.50,62.55,1931562,119494720.00
2010/08/10,61.99,66.49,61.80,63.98,2341111,148368400.00
2010/08/11,63.50,66.00,62.90,64.90,1113460,71978464.00
2010/08/12,64.35,66.03,62.50,65.55,1394706,89998200.00
2010/08/13,65.09,65.70,63.00,65.70,1060640,68438752.00
2010/08/16,64.03,67.28,64.02,66.40,1345604,89060800.00
2010/08/17,66.45,67.00,65.01,66.88,979150,64913880.00
2010/08/18,66.51,66.96,65.48,65.67,1317853,87061032.00
2010/08/19,66.00,66.50,64.00,65.70,1711371,111440544.00
2010/08/20,65.03,65.30,63.50,63.50,1384502,88780504.00
2010/08/23,63.08,64.99,62.88,63.55,833838,52964320.00
2010/08/24,63.08,66.20,63.08,65.67,1331591,86510008.00
2010/08/25,65.40,65.89,64.60,64.68,1004081,65415640.00
2010/08/26,65.00,71.15,64.90,71.15,2530524,176992272.00
2010/08/27,70.97,74.00,70.18,72.26,1864771,134008104.00
2010/08/30,71.98,76.00,71.72,74.13,1224143,90965256.00
2010/08/31,74.00,76.56,73.01,75.77,1264319,94825256.00
2010/09/01,76.98,76.98,73.00,74.95,1565762,116355600.00
2010/09/02,75.01,76.01,74.00,75.95,1187341,89127160.00
2010/09/03,75.90,75.95,73.53,75.30,1318686,98315648.00
2010/09/06,75.10,75.30,72.80,72.94,1070881,78505392.00
2010/09/07,72.82,73.99,72.06,73.23,804806,58778260.00
2010/09/08,73.41,74.98,72.90,73.50,641803,47208908.00
2010/09/09,73.55,75.77,73.55,74.12,1135315,84579728.00
2010/09/10,74.09,81.53,73.80,81.53,1601933,125716448.00
2010/09/13,81.96,83.00,79.60,80.12,892672,72287720.00
2010/09/14,80.00,81.18,78.66,79.33,545837,43509724.00
2010/09/15,78.72,81.00,75.50,76.00,1069060,83688664.00
2010/09/16,76.00,76.50,72.00,73.88,1334406,98427768.00
2010/09/17,73.11,75.58,73.05,75.43,1126649,83943664.00
2010/09/20,75.60,82.97,75.01,80.20,1509533,121866600.00
2010/09/21,79.75,80.80,77.56,78.04,1054539,83151216.00
2010/09/27,78.20,78.20,75.20,77.10,2800222,214066400.00
2010/09/28,76.96,81.00,76.61,80.50,1565091,124645640.00
2010/09/29,80.50,80.87,78.12,78.80,908083,71774600.00
2010/09/30,78.00,79.93,77.81,78.50,855380,67593416.00
2010/10/08,79.43,81.87,77.01,80.01,1134332,90470912.00
2010/10/11,80.51,80.99,76.01,77.05,1585700,122813232.00
2010/10/12,76.90,78.85,74.00,76.00,1003448,77306064.00
2010/10/13,75.52,76.36,72.19,75.78,1291087,95925176.00
2010/10/14,75.78,76.00,72.30,73.26,848159,62568872.00
