Date, SZ300010.Open, SZ300010.High, SZ300010.Low, SZ300010.Close, SZ300010.Volume, SZ300010.Adjusted
2009/10/30,28.10,49.90,26.30,33.75,18643984,618301696.00
2009/11/02,30.38,31.97,30.38,30.38,5557138,169798304.00
2009/11/03,29.00,29.53,27.34,27.40,6598709,183887696.00
2009/11/04,28.12,28.59,27.50,28.05,3399276,94997488.00
2009/11/05,28.20,29.60,27.64,28.85,4500463,129315472.00
2009/11/06,28.68,28.90,27.78,28.06,2832188,79912376.00
2009/11/09,28.18,28.19,27.51,27.77,1512283,41977852.00
2009/11/10,27.80,28.09,27.01,27.07,2127415,58485200.00
2009/11/11,27.09,27.34,26.48,27.29,1942570,52340424.00
2009/11/12,27.10,27.72,26.93,27.70,1760622,48310844.00
2009/11/13,27.60,29.85,27.55,29.13,5198840,150947248.00
2009/11/16,29.20,29.37,28.40,29.11,2844829,82077208.00
2009/11/17,29.06,29.55,28.70,29.00,2102553,61177712.00
2009/11/18,29.00,30.42,28.90,30.05,3809066,113506616.00
2009/11/19,30.06,33.06,29.85,33.06,6662925,215881664.00
2009/11/20,33.66,36.37,33.62,36.37,7343525,255712272.00
2009/11/23,33.66,36.37,33.62,36.37,0,0.00
2009/11/24,33.66,36.37,33.62,36.37,0,0.00
2009/11/25,36.18,40.01,35.11,40.01,7171517,268630336.00
2009/11/26,41.10,43.95,40.86,42.51,7514572,318646144.00
2009/11/27,41.20,43.90,40.01,41.70,5146306,215982480.00
2009/11/30,41.70,42.00,38.07,40.64,4834118,191647072.00
2009/12/01,40.00,41.46,39.00,40.75,4098473,164254352.00
2009/12/02,40.60,43.49,40.10,41.85,5855420,244960752.00
2009/12/03,41.00,45.55,40.31,44.30,6645345,290449536.00
2009/12/04,42.00,46.20,39.87,39.87,6476015,264829280.00
2009/12/07,38.93,40.24,38.03,39.43,2923069,114858136.00
2009/12/08,39.61,41.50,39.61,40.96,3748533,152664208.00
2009/12/09,41.05,43.83,41.05,41.97,5301426,225092672.00
2009/12/10,41.00,42.25,40.01,40.65,2856934,116662728.00
2009/12/11,40.50,40.96,37.50,38.50,2804528,109658984.00
2009/12/14,38.38,39.00,36.60,37.33,2161084,80854696.00
2009/12/15,37.68,38.92,37.57,37.85,1857344,70765472.00
2009/12/16,37.50,37.50,35.30,35.82,2704471,97762568.00
2009/12/17,35.50,36.00,33.17,33.42,2403591,82420464.00
2009/12/18,33.23,35.42,31.03,34.75,3794312,125906808.00
2009/12/21,33.80,35.18,33.35,34.79,2208342,76068704.00
2009/12/22,34.75,34.88,32.35,33.00,1683827,56197488.00
2009/12/23,32.56,34.47,32.56,33.91,2008611,68140960.00
2009/12/24,33.30,34.66,33.01,34.65,2122851,72549688.00
2009/12/25,34.35,34.35,32.68,32.90,2106649,70057688.00
2009/12/28,32.53,33.48,32.43,32.92,1525821,50221432.00
2009/12/29,32.76,33.10,31.50,32.39,1615451,52241696.00
2009/12/30,32.50,33.60,32.30,32.76,1680444,55472884.00
2009/12/31,33.24,33.30,32.20,32.79,1065347,34843804.00
2010/01/04,32.99,33.29,32.41,32.84,1015614,33401274.00
2010/01/05,32.88,33.18,31.98,32.59,1211589,39162348.00
2010/01/06,32.38,32.48,31.80,31.80,1256260,40362448.00
2010/01/07,31.50,31.86,30.60,30.80,1444498,45149216.00
2010/01/08,30.80,30.80,29.15,29.98,1601809,47799776.00
2010/01/11,29.98,30.70,29.28,30.50,1503777,45440260.00
2010/01/12,30.11,31.45,30.11,31.36,1275121,39724944.00
2010/01/13,30.68,31.55,30.01,30.98,1073677,33228422.00
2010/01/14,31.00,34.08,31.00,34.08,3415813,113160296.00
2010/01/15,34.51,35.18,33.12,33.67,2673713,91496240.00
2010/01/18,33.65,33.65,32.51,32.83,1421572,46906776.00
2010/01/19,33.11,33.27,31.70,31.88,1330079,42647128.00
2010/01/20,33.11,33.27,31.70,31.88,0,0.00
2010/01/21,30.35,31.50,30.35,31.04,1349964,41762884.00
2010/01/22,30.61,30.61,28.69,29.75,1325058,39162564.00
2010/01/25,29.30,30.17,28.51,28.95,1047816,30557452.00
2010/01/26,29.29,29.87,28.55,28.70,905446,26400704.00
2010/01/27,28.75,29.00,28.01,28.15,647105,18289986.00
2010/01/28,27.80,27.80,26.66,27.10,1119986,30356488.00
2010/01/29,27.01,27.68,26.77,27.15,897940,24579434.00
2010/02/01,24.45,26.33,24.44,24.72,4672192,115472552.00
2010/02/02,24.77,25.29,24.30,24.35,2119937,52550768.00
2010/02/03,24.40,24.70,22.51,24.15,2233983,52414948.00
2010/02/04,24.00,24.70,23.52,24.34,1566596,37973168.00
2010/02/05,23.89,24.97,23.20,24.36,1472952,35948184.00
2010/02/08,24.30,25.40,24.30,24.95,1368963,34196528.00
2010/02/09,24.82,25.00,24.40,24.78,871745,21473606.00
2010/02/10,25.13,26.18,24.88,26.18,2188898,56157712.00
2010/02/11,25.92,27.09,25.79,26.26,1561877,41280796.00
2010/02/12,26.28,26.69,25.87,26.50,1038561,27280820.00
2010/02/22,26.50,26.55,25.80,26.00,856219,22411234.00
2010/02/23,26.00,26.42,25.71,26.34,804001,20911788.00
2010/02/24,26.33,28.86,26.10,28.86,2048281,56773052.00
2010/02/25,28.75,29.44,28.22,28.57,2334096,67077208.00
2010/02/26,28.30,29.14,28.21,28.41,1329112,37992044.00
2010/03/01,28.60,28.96,28.38,28.73,1276308,36622512.00
2010/03/02,28.95,29.40,28.66,29.10,1806953,52623808.00
2010/03/03,29.08,29.28,28.06,28.20,1888106,53611420.00
2010/03/04,28.07,28.49,26.28,26.38,1682218,45935748.00
2010/03/05,26.40,27.13,26.35,27.02,1320757,35381936.00
2010/03/08,27.07,27.80,27.00,27.40,1064409,29156290.00
2010/03/09,27.34,27.47,26.80,27.03,955649,25901966.00
2010/03/10,27.12,28.00,27.05,27.58,1655133,45754432.00
2010/03/11,27.37,28.49,26.65,28.22,1790059,49318360.00
2010/03/12,28.10,29.60,27.91,28.41,3189185,92049512.00
2010/03/15,28.35,29.35,28.21,29.19,2051887,59336460.00
2010/03/16,29.22,29.69,28.39,28.78,2450975,71200584.00
2010/03/17,28.87,29.61,28.80,29.59,1826519,53596000.00
2010/03/18,29.61,30.49,29.43,30.49,2492593,75172904.00
2010/03/19,30.50,30.55,29.87,30.24,1369907,41260316.00
2010/03/22,30.31,30.97,30.01,30.45,1199723,36512624.00
2010/03/23,30.45,30.58,29.16,29.89,2092555,62296264.00
2010/03/24,29.89,31.60,29.89,31.20,3610827,112089456.00
2010/03/25,31.20,32.52,30.70,32.11,3357515,106974976.00
2010/03/26,31.03,31.61,30.40,31.05,2120392,65711752.00
2010/03/29,31.03,31.61,30.40,31.05,0,0.00
2010/03/30,31.45,32.17,30.52,31.80,2433664,77069840.00
2010/03/31,31.79,33.92,31.40,33.39,3135996,103883504.00
2010/04/01,33.36,35.95,33.02,33.72,3749186,128970824.00
2010/04/02,33.00,33.99,32.60,33.29,2473236,82218064.00
2010/04/06,33.45,34.90,33.45,34.90,2471562,84861392.00
2010/04/07,34.99,36.40,34.93,36.22,3171971,113611640.00
2010/04/08,36.51,37.90,35.00,35.00,4467316,163970288.00
2010/04/09,35.20,36.98,35.20,36.89,2990313,108034584.00
2010/04/12,37.50,37.75,36.51,37.44,2658189,98767816.00
2010/04/13,37.44,37.44,33.70,33.80,3280701,114688384.00
2010/04/14,33.00,34.10,32.63,33.07,1632915,54292804.00
2010/04/15,33.01,33.26,29.83,30.42,2956850,92019800.00
2010/04/16,30.01,32.71,29.94,32.00,2289785,72313792.00
2010/04/19,31.75,32.65,31.18,31.53,1696990,54284740.00
2010/04/20,31.60,31.60,29.00,30.52,1391600,41996084.00
2010/04/21,31.60,31.60,29.00,30.52,0,0.00
2010/04/22,31.58,33.57,31.58,33.57,3272217,107527600.00
2010/04/23,33.65,33.84,32.18,32.73,1961417,64740992.00
2010/04/26,32.68,32.68,30.72,31.80,1368364,43357632.00
2010/04/27,30.00,31.38,29.18,30.42,1417233,42862512.00
2010/04/28,30.39,30.86,29.60,29.93,828905,24986070.00
2010/04/29,29.93,30.60,29.20,29.20,780297,23396658.00
2010/04/30,29.50,29.68,27.20,28.00,1324929,37096088.00
2010/05/04,17.50,18.66,16.72,17.70,1200100,21629822.00
2010/05/05,17.60,18.44,17.05,18.25,1798928,32149776.00
2010/05/06,18.25,18.83,17.50,17.52,1734862,31618362.00
2010/05/07,16.90,17.70,16.50,16.98,1389456,23842282.00
2010/05/10,16.80,17.05,15.49,16.20,1743645,28391950.00
2010/05/11,16.55,16.78,15.70,15.90,1340328,21932840.00
2010/05/12,15.90,16.45,15.70,16.20,1014147,16285136.00
2010/05/13,16.33,16.33,15.41,16.29,1164723,18688950.00
2010/05/14,16.20,16.44,15.70,16.17,1267827,20429174.00
2010/05/17,15.98,15.98,14.80,14.80,1181044,18269718.00
2010/05/18,14.80,15.18,14.18,15.02,1283993,18970776.00
2010/05/19,15.00,15.53,14.71,15.27,1364900,20754606.00
2010/05/20,15.29,15.48,14.73,14.85,1097212,16566959.00
2010/05/21,14.40,15.50,14.31,15.44,1478542,22263772.00
2010/05/24,15.76,16.52,15.51,16.51,1857362,29983346.00
2010/05/25,16.29,16.70,16.13,16.51,1848952,30421328.00
2010/05/26,16.35,16.75,16.31,16.41,1019245,16806168.00
2010/05/27,16.41,17.19,16.25,17.00,1701362,28624562.00
2010/05/28,17.45,17.45,16.90,17.24,1701803,29283720.00
2010/05/31,17.05,17.50,16.80,16.81,1512981,25901330.00
2010/06/01,16.60,16.74,16.11,16.45,1805742,29648976.00
2010/06/02,16.47,17.20,16.32,16.99,1585626,26386738.00
2010/06/03,17.03,17.39,16.70,16.70,2204205,37898724.00
2010/06/04,16.50,17.37,16.23,17.32,1865277,31382422.00
2010/06/07,16.80,19.05,16.78,19.05,6105332,113789448.00
2010/06/08,19.55,19.89,18.61,18.86,5749690,110292064.00
2010/06/09,18.68,19.60,18.58,19.01,4305334,82526472.00
2010/06/10,19.02,19.70,18.80,19.59,3171084,61450436.00
2010/06/11,19.78,19.95,19.36,19.58,3107336,61092492.00
2010/06/17,19.78,19.95,19.36,19.58,0,0.00
2010/06/18,18.29,18.31,17.62,17.62,2861244,51073804.00
2010/06/21,17.43,18.25,16.30,18.10,2233471,39383148.00
2010/06/22,18.18,18.30,17.60,17.61,1717650,30865346.00
2010/06/23,17.62,18.35,17.56,18.00,1369596,24648164.00
2010/06/24,17.84,18.15,17.72,17.88,974611,17439158.00
2010/06/25,17.87,17.87,16.64,17.17,1473907,25286998.00
2010/06/28,17.13,17.13,16.38,16.48,912855,15237969.00
2010/06/29,16.38,16.70,15.41,15.63,1589628,25141304.00
2010/06/30,15.55,15.98,14.51,15.90,1212914,18707502.00
2010/07/01,15.90,15.97,15.10,15.12,1038339,16027230.00
2010/07/02,15.00,15.43,14.60,15.27,1049244,15724858.00
2010/07/05,15.00,15.32,14.61,15.25,654814,9889192.00
2010/07/06,15.25,15.99,15.00,15.78,1039812,16351827.00
2010/07/07,15.96,16.18,15.70,16.11,1288059,20560016.00
2010/07/08,16.12,16.15,15.31,15.72,1051712,16653762.00
2010/07/09,15.80,16.30,15.58,16.16,1117762,17970386.00
2010/07/12,16.00,16.36,15.96,16.20,1297970,20962174.00
2010/07/13,16.30,16.80,16.02,16.58,2503596,41141800.00
2010/07/14,16.55,16.80,16.20,16.24,1405007,23059970.00
2010/07/15,16.29,16.50,15.47,15.47,1202181,19099752.00
2010/07/16,15.45,15.62,15.17,15.40,842785,12922594.00
2010/07/19,15.30,15.76,15.17,15.68,755098,11721710.00
2010/07/20,15.70,16.23,15.70,16.20,1147133,18375616.00
2010/07/21,16.22,16.47,16.01,16.08,1365422,22180518.00
2010/07/22,16.05,16.36,15.99,16.33,1227453,19882990.00
2010/07/23,16.35,16.95,16.30,16.61,2311101,38364188.00
2010/07/26,16.72,18.27,16.33,17.88,5166671,89415864.00
2010/07/27,17.35,17.52,17.18,17.34,2823521,49031880.00
2010/07/28,17.18,17.58,17.10,17.47,2128949,36979068.00
2010/07/29,17.40,17.68,17.10,17.33,1825550,31728986.00
2010/07/30,17.21,17.42,16.90,17.19,1315729,22519414.00
2010/08/02,17.11,17.65,17.11,17.65,2235671,38897508.00
2010/08/03,17.65,17.68,17.05,17.08,2211223,38378208.00
2010/08/04,16.90,17.13,16.53,17.06,1534221,25840898.00
2010/08/05,17.05,17.53,16.93,17.30,1589103,27502910.00
2010/08/06,17.30,17.91,17.30,17.82,2639633,46600964.00
2010/08/09,17.82,18.20,17.65,18.02,3246128,58114176.00
2010/08/10,17.92,18.12,17.48,17.48,2579502,45796664.00
2010/08/11,17.48,18.68,17.48,18.52,4220279,76711376.00
2010/08/12,18.16,18.50,17.77,17.90,3203089,58079704.00
2010/08/13,17.89,18.18,17.35,18.02,1531745,27237100.00
2010/08/16,18.00,18.76,17.90,18.72,3343052,61676388.00
2010/08/17,18.70,19.37,18.70,19.17,4163179,79769312.00
2010/08/18,19.20,19.20,18.81,18.92,2399026,45546024.00
2010/08/19,18.85,19.03,18.42,18.48,1922446,35829996.00
2010/08/20,18.38,18.48,18.02,18.11,1593436,29030138.00
2010/08/23,18.10,18.49,17.58,18.17,1672061,30115232.00
2010/08/24,18.10,18.24,17.80,18.02,1176366,21199764.00
2010/08/25,17.80,18.17,17.80,17.85,1322446,23790368.00
2010/08/26,17.84,18.60,17.50,18.60,2678932,48116092.00
2010/08/27,18.40,18.66,18.25,18.45,1612562,29759058.00
2010/08/30,18.48,18.73,18.34,18.61,2659711,49300988.00
2010/08/31,18.61,18.61,18.18,18.34,1666864,30600012.00
2010/09/01,18.34,18.47,17.50,17.57,1813943,32394434.00
2010/09/02,17.61,17.94,17.50,17.73,1541735,27324528.00
2010/09/03,17.60,18.74,17.51,18.72,4002613,73255280.00
2010/09/06,18.81,20.00,18.67,18.89,5320511,102657696.00
2010/09/07,18.99,19.50,18.56,19.50,2981808,56642872.00
2010/09/08,19.48,19.49,19.13,19.18,1895132,36507200.00
2010/09/09,19.18,19.38,18.55,18.65,2279802,43094588.00
2010/09/10,18.86,18.86,18.10,18.60,1479703,27511490.00
2010/09/13,18.60,19.04,18.40,18.82,1659344,31265642.00
2010/09/14,18.82,18.96,18.33,18.51,1585123,29504400.00
2010/09/15,18.82,18.96,18.33,18.51,0,0.00
2010/09/16,18.82,18.96,18.33,18.51,0,0.00
2010/09/17,18.82,18.96,18.33,18.51,0,0.00
2010/09/20,18.82,18.96,18.33,18.51,0,0.00
2010/09/21,18.82,18.96,18.33,18.51,0,0.00
2010/09/27,18.82,18.96,18.33,18.51,0,0.00
2010/09/28,18.82,18.96,18.33,18.51,0,0.00
2010/09/29,18.82,18.96,18.33,18.51,0,0.00
2010/09/30,18.82,18.96,18.33,18.51,0,0.00
2010/10/08,18.82,18.96,18.33,18.51,0,0.00
2010/10/11,18.82,18.96,18.33,18.51,0,0.00
2010/10/12,18.82,18.96,18.33,18.51,0,0.00
2010/10/13,18.82,18.96,18.33,18.51,0,0.00
2010/10/14,18.82,18.96,18.33,18.51,0,0.00
2010/10/15,18.82,18.96,18.33,18.51,0,0.00
2010/10/18,18.82,18.96,18.33,18.51,0,0.00
2010/10/19,18.82,18.96,18.33,18.51,0,0.00
2010/10/20,18.82,18.96,18.33,18.51,0,0.00
2010/10/21,18.82,18.96,18.33,18.51,0,0.00
2010/10/22,18.82,18.96,18.33,18.51,0,0.00
2010/10/25,18.82,18.96,18.33,18.51,0,0.00
2010/10/26,18.82,18.96,18.33,18.51,0,0.00
2010/10/27,18.82,18.96,18.33,18.51,0,0.00
2010/10/28,18.82,18.96,18.33,18.51,0,0.00
2010/10/29,18.82,18.96,18.33,18.51,0,0.00
2010/11/01,18.82,18.96,18.33,18.51,0,0.00
2010/11/02,18.82,18.96,18.33,18.51,0,0.00
2010/11/03,18.82,18.96,18.33,18.51,0,0.00
2010/11/04,18.82,18.96,18.33,18.51,0,0.00
2010/11/05,18.82,18.96,18.33,18.51,0,0.00
2010/11/08,20.36,20.36,20.36,20.36,93652,1906754.75
2010/11/09,22.40,22.40,22.40,22.40,115898,2596115.25
2010/11/10,24.64,24.64,23.19,24.64,10641769,255411856.00
2010/11/11,24.69,26.99,24.00,24.85,8041123,205631440.00
2010/11/12,24.35,25.67,22.80,23.10,5808898,139149040.00
2010/11/15,23.25,24.02,22.76,23.96,3482459,82373944.00
2010/11/16,24.00,24.00,21.88,22.01,3584032,81834968.00
2010/11/17,21.70,22.45,21.10,21.30,2179864,47573788.00
2010/11/18,21.45,22.48,21.45,22.14,2415184,53317812.00
2010/11/19,22.40,23.66,22.10,23.31,3331494,76728264.00
2010/11/22,23.01,24.55,22.61,24.07,3827550,91791096.00
2010/11/23,24.00,24.98,23.37,24.32,3278521,79114720.00
2010/11/24,24.09,24.42,23.79,24.09,2298300,55397940.00
2010/11/25,24.40,24.69,23.40,23.70,1999143,47802064.00
2010/11/26,23.50,24.22,23.39,24.10,1635718,39074136.00
2010/11/29,24.00,24.02,23.30,23.66,2067884,49027184.00
2010/11/30,23.77,25.68,23.56,25.53,5463778,134018608.00
2010/12/01,25.00,25.26,24.31,24.74,2447846,60521776.00
2010/12/02,24.52,24.99,24.35,24.35,2545409,62834852.00
2010/12/03,24.30,24.52,23.75,23.90,1972523,47154768.00
2010/12/06,23.65,24.30,22.88,23.60,2040114,47358780.00
2010/12/07,22.98,23.98,22.74,23.90,823788,19306616.00
2010/12/08,23.94,24.17,23.30,23.36,517585,12233006.00
2010/12/09,23.36,23.60,22.30,22.30,1064106,24386102.00
2010/12/10,22.18,22.78,22.00,22.49,585410,13166054.00
2010/12/13,22.58,24.74,22.58,24.47,2703829,65759952.00
2010/12/14,24.40,25.99,24.03,25.70,4540346,115145640.00
2010/12/15,25.90,26.00,24.96,25.76,2659973,68012448.00
2010/12/16,25.96,27.20,25.36,26.79,2639433,70084544.00
2010/12/17,26.79,27.47,26.04,26.80,1395724,37416900.00
2010/12/20,27.07,27.20,24.50,26.13,2005819,52112796.00
2010/12/21,26.15,27.19,25.90,25.90,1626593,43425436.00
2010/12/22,26.28,26.63,25.00,26.50,1380629,36293552.00
2010/12/23,26.30,26.71,25.68,25.93,631084,16418261.00
2010/12/24,25.77,25.93,24.00,24.54,1825487,45697980.00
2010/12/27,24.58,25.12,24.01,24.70,1836402,45497508.00
2010/12/28,24.23,25.18,24.11,25.00,820249,20121936.00
2010/12/29,25.00,25.72,24.70,25.72,609291,15429415.00
2010/12/30,25.41,26.48,24.87,25.98,2131931,54995012.00
