Date, 300242.Open, 300242.High, 300242.Low, 300242.Close, 300242.Volume, 300242.Adjusted
2011/07/12,19.00,19.00,16.07,16.23,13294988,230871072.00
2011/07/13,15.88,16.68,15.88,16.45,6253353,101571720.00
2011/07/14,16.40,16.83,16.27,16.70,5197796,86482968.00
2011/07/15,16.55,16.99,16.50,16.77,3912819,65669680.00
2011/07/18,16.78,16.88,16.21,16.25,3783398,62533012.00
2011/07/19,16.12,16.13,15.65,15.66,2421261,38384020.00
2011/07/20,15.80,16.09,15.68,15.99,1668559,26414692.00
2011/07/21,15.86,15.97,15.64,15.74,1109619,17488766.00
2011/07/22,15.79,16.17,15.71,15.98,1547020,24723380.00
2011/07/25,17.35,17.58,17.30,17.58,5331342,93511224.00
2011/07/26,17.99,18.00,16.50,17.55,8517729,147498032.00
2011/07/27,17.20,18.55,16.93,18.21,6884420,122413648.00
2011/07/28,17.69,18.80,17.58,17.95,5953560,107613512.00
2011/07/29,17.80,18.20,17.58,17.74,3196294,57041228.00
2011/08/01,17.55,18.88,17.21,18.53,5809245,106000808.00
2011/08/02,18.26,18.48,17.80,18.21,3550263,64228624.00
2011/08/03,17.89,18.50,17.60,17.71,3263929,58504512.00
2011/08/04,17.70,17.85,16.83,17.13,3338966,57587540.00
2011/08/05,16.66,16.74,16.31,16.41,1975372,32637468.00
2011/08/08,16.20,16.39,14.77,14.92,2589239,39877740.00
2011/08/09,14.58,15.27,14.06,14.97,2084601,30439086.00
2011/08/10,15.29,15.51,15.05,15.10,1588900,24250300.00
2011/08/11,14.60,15.52,14.54,15.46,1674347,25466074.00
2011/08/12,15.53,15.86,15.38,15.59,1438588,22483504.00
2011/08/15,15.70,16.16,15.59,16.12,1698003,27170878.00
2011/08/16,16.09,16.15,15.79,15.86,1158206,18473674.00
2011/08/17,15.80,16.05,15.63,15.92,1159134,18364132.00
2011/08/18,15.89,16.14,15.62,15.63,1382248,22008746.00
2011/08/19,15.21,15.55,15.12,15.54,932096,14284076.00
2011/08/22,15.54,16.22,15.30,16.21,1647871,26299980.00
2011/08/23,16.05,17.24,16.00,17.02,3290445,54864340.00
2011/08/24,17.00,17.47,16.71,16.80,3167594,54069768.00
2011/08/25,16.81,17.09,16.52,17.08,1859075,31233430.00
2011/08/26,16.90,18.00,16.90,17.69,3509230,61833256.00
2011/08/29,17.52,18.10,17.39,17.76,2225231,39636284.00
2011/08/30,17.80,17.93,16.80,16.80,1953502,33971228.00
2011/08/31,16.57,17.49,16.57,17.31,1521181,26057194.00
2011/09/01,17.45,18.15,17.25,17.65,2520521,44764744.00
2011/09/02,17.50,17.96,16.88,17.60,1931420,33670432.00
2011/09/05,17.31,18.61,17.23,18.30,4232428,75965936.00
2011/09/06,18.00,18.20,16.47,16.47,3746442,63465472.00
2011/09/07,16.53,17.25,16.28,17.24,2365021,39870328.00
2011/09/08,17.33,17.34,16.41,16.44,1594840,27000366.00
2011/09/09,16.44,16.80,16.30,16.47,724849,11972117.00
2011/09/13,16.30,16.30,15.88,16.14,796783,12819588.00
2011/09/14,16.30,16.51,15.80,16.50,755453,12245469.00
2011/09/15,16.34,17.38,16.34,16.85,2867142,48683776.00
2011/09/16,17.28,17.28,16.52,16.98,1298083,21825560.00
2011/09/19,16.72,16.88,16.18,16.22,789480,12910451.00
2011/09/20,16.08,16.49,15.94,16.15,662746,10694097.00
2011/09/21,16.18,17.07,16.05,17.05,2444786,41029956.00
2011/09/22,16.75,17.44,16.56,16.60,3070200,52802304.00
2011/09/23,16.02,17.27,15.71,17.11,2968875,49733356.00
2011/09/26,17.30,17.50,16.68,16.97,2071224,35066428.00
2011/09/27,16.90,17.30,16.38,17.15,3138611,53268884.00
2011/09/28,17.11,17.47,15.96,16.02,3401825,56863888.00
2011/09/29,15.41,15.60,14.42,14.44,2048757,30643238.00
2011/09/30,14.58,14.60,14.13,14.35,738534,10617676.00
2011/10/10,14.30,14.62,14.29,14.44,439523,6345618.50
2011/10/11,14.78,14.85,13.96,14.12,858500,12464624.00
2011/10/12,14.00,14.70,13.60,14.44,3524635,49832824.00
2011/10/13,14.36,14.86,14.31,14.59,3118351,45538380.00
2011/10/14,14.56,14.59,14.13,14.34,1581963,22661352.00
2011/10/17,14.40,14.87,14.34,14.80,2763535,40540672.00
2011/10/18,14.65,14.96,14.15,14.15,2435581,35722280.00
2011/10/19,14.20,14.58,14.13,14.32,1631699,23360566.00
2011/10/20,14.20,14.28,13.28,13.44,2119924,28988284.00
2011/10/21,13.44,13.54,12.88,12.90,1065000,13998599.00
2011/10/24,12.99,13.32,12.53,13.23,1059809,13757766.00
2011/10/25,13.12,13.80,13.08,13.62,1373979,18513244.00
2011/10/26,13.42,13.85,13.42,13.63,1615616,22112690.00
2011/10/27,13.63,13.87,13.48,13.56,1173227,16042633.00
2011/10/28,13.76,14.13,13.61,14.04,1720336,23825896.00
2011/10/31,14.15,14.30,13.97,14.19,1083738,15301732.00
2011/11/01,14.10,14.25,13.78,14.20,2165814,30362610.00
2011/11/02,14.00,14.85,13.85,14.59,2330833,33472658.00
2011/11/03,14.61,15.05,14.57,14.57,2741494,40622744.00
2011/11/04,14.80,14.87,14.48,14.72,1341358,19667774.00
