Date, 300033.Open, 300033.High, 300033.Low, 300033.Close, 300033.Volume, 300033.Adjusted
2009/12/25,74.00,78.88,70.30,70.38,9661747,717010560.00
2009/12/28,69.88,73.40,69.50,70.80,2823223,201759504.00
2009/12/29,70.40,72.48,70.03,72.10,2134155,151742480.00
2009/12/30,71.78,72.44,70.46,70.68,1771074,126105360.00
2009/12/31,70.60,71.71,70.06,70.86,1019272,72095040.00
2010/01/04,72.01,76.06,71.61,74.57,3627417,270247680.00
2010/01/05,74.60,74.68,72.70,73.65,1775468,130424584.00
2010/01/06,73.10,76.00,73.10,73.12,1714526,127669480.00
2010/01/07,73.00,73.00,70.88,71.20,1387438,99786648.00
2010/01/08,70.52,71.19,66.95,68.25,2182159,150317232.00
2010/01/11,71.60,74.88,70.70,71.90,2430874,176287696.00
2010/01/12,71.18,73.99,71.18,72.69,1740600,127207584.00
2010/01/13,71.17,79.60,71.00,76.95,2481989,186611728.00
2010/01/14,76.89,80.80,76.88,77.95,1968590,155240784.00
2010/01/15,77.62,82.82,77.12,82.00,2222696,178811760.00
2010/01/18,82.71,84.97,80.52,82.16,1790863,147635296.00
2010/01/19,81.70,86.00,80.50,85.88,1963947,163762112.00
2010/01/20,85.00,85.61,77.50,78.22,2320990,187881600.00
2010/01/21,78.22,82.49,78.22,81.22,1529881,123519872.00
2010/01/22,79.64,80.47,75.00,76.30,1784673,137071616.00
2010/01/25,79.64,80.47,75.00,76.30,0,0.00
2010/01/26,83.93,83.93,83.65,83.93,3318941,278554368.00
2010/01/27,82.00,86.83,81.15,82.52,3429414,288925792.00
2010/01/28,81.00,82.00,78.38,79.28,1771967,140923408.00
2010/01/29,78.74,83.28,78.18,80.84,1598001,130005928.00
2010/02/01,78.08,82.57,77.00,81.50,1584618,126733752.00
2010/02/02,81.49,83.00,80.49,81.45,811469,66171364.00
2010/02/03,81.46,81.87,76.60,79.38,1372665,108076232.00
2010/02/04,76.81,79.30,76.59,77.20,1644968,127434840.00
2010/02/05,75.80,79.24,75.40,76.99,1334953,103041784.00
2010/02/08,75.91,78.69,75.91,77.34,1053949,81721832.00
