Date, 603601.Open, 603601.High, 603601.Low, 603601.Close, 603601.Volume, 603601.Adjusted
2015/01/22,9.48,11.38,9.48,11.38,21400,239542.00
2015/01/23,12.52,12.52,12.52,12.52,15650,195938.00
2015/01/26,13.77,13.77,13.77,13.77,6900,95013.00
2015/01/27,15.15,15.15,15.15,15.15,10800,163620.00
2015/01/28,16.67,16.67,16.67,16.67,18400,306728.00
2015/01/29,18.34,18.34,18.34,18.34,37100,680414.00
2015/01/30,20.17,20.17,20.17,20.17,100600,2029102.00
2015/02/02,22.19,22.19,22.19,22.19,104100,2309979.00
2015/02/03,24.41,24.41,24.41,24.41,71400,1742874.00
2015/02/04,26.85,26.85,26.85,26.85,88780,2383743.00
2015/02/05,29.54,29.54,29.54,29.54,188300,5562382.00
2015/02/06,32.49,32.49,32.20,32.49,7891229,256359600.00
2015/02/09,31.50,32.39,29.26,30.20,8763983,268730080.00
2015/02/10,31.33,33.22,31.33,33.22,5333255,175370816.00
2015/02/11,35.53,36.54,35.50,36.54,1866668,67010148.00
2015/02/12,39.00,40.00,33.75,35.21,10415939,381314624.00
2015/02/13,34.28,35.90,34.20,34.89,6752782,236089408.00
2015/02/16,34.50,35.00,33.51,34.06,4850952,165310752.00
2015/02/17,34.44,34.75,33.22,33.31,3975294,134497472.00
2015/02/25,33.01,33.03,31.38,31.53,3682875,117812584.00
2015/02/26,31.58,32.80,31.58,32.17,3112552,99965776.00
2015/02/27,32.02,32.88,31.81,32.27,2570212,82870152.00
2015/03/02,33.10,35.06,33.10,34.29,4976075,168732080.00
2015/03/03,33.35,33.73,32.51,33.42,3470252,115568368.00
2015/03/04,33.10,35.04,32.81,34.26,3467864,117854240.00
2015/03/05,33.77,34.35,33.31,33.96,2553232,86321120.00
2015/03/06,33.93,34.36,32.51,32.68,2534944,83976080.00
2015/03/09,32.45,32.76,32.00,32.68,1504430,48883440.00
2015/03/10,32.71,33.08,32.50,32.99,1310962,43086424.00
2015/03/11,32.90,33.10,32.30,32.43,1416269,46239720.00
2015/03/12,32.51,32.69,31.30,31.79,1246347,39843072.00
2015/03/13,31.83,33.10,31.83,32.83,1439626,46978680.00
2015/03/16,32.98,35.88,32.98,35.10,3369288,117077840.00
2015/03/17,38.61,38.61,38.61,38.61,829853,32040624.00
2015/03/18,42.47,42.47,42.29,42.47,3897224,165514096.00
2015/03/19,46.72,46.72,46.72,46.72,1074090,50181484.00
2015/03/20,49.00,49.39,45.72,47.07,8284811,392938176.00
2015/03/23,46.25,48.59,46.15,47.82,5555713,262233792.00
2015/03/24,47.30,47.88,45.20,46.91,4247979,198235056.00
2015/03/25,46.40,51.60,46.02,51.60,4602908,227913664.00
2015/03/26,51.80,56.60,49.55,51.60,6417978,340906560.00
2015/03/27,49.26,51.09,47.00,50.42,3489235,170481792.00
2015/03/30,49.00,50.00,48.00,48.57,2437532,118793808.00
2015/03/31,48.99,49.97,48.21,49.21,1541436,75686704.00
2015/04/01,48.88,53.89,48.65,51.96,3124020,161648400.00
2015/04/02,52.54,53.24,50.59,52.35,2648474,137068784.00
2015/04/03,51.90,55.86,51.80,54.77,3314591,180093408.00
2015/04/07,54.90,60.25,54.30,60.03,3862836,224601344.00
2015/04/08,60.35,60.69,55.30,57.93,3275773,190344192.00
2015/04/09,56.90,57.99,53.60,56.31,2609713,145272192.00
2015/04/10,54.90,58.65,54.60,56.78,2374475,135313904.00
2015/04/13,56.00,57.87,55.00,56.20,2423543,137398608.00
2015/04/14,55.66,56.44,54.00,54.78,1960642,108429456.00
2015/04/15,52.10,52.80,49.30,50.05,3981502,200608688.00
2015/04/16,49.40,50.44,48.80,49.88,1602013,79558784.00
2015/04/17,50.50,50.88,49.12,49.75,1450783,72557448.00
2015/04/20,49.49,49.49,47.68,48.06,1544555,74767856.00
2015/04/21,48.00,50.53,47.50,50.39,1145674,57073720.00
2015/04/22,50.50,52.00,50.20,51.26,1502029,76886376.00
2015/04/23,51.40,51.79,50.00,51.25,1152019,58717544.00
2015/04/24,50.13,51.20,50.12,50.80,885300,44777952.00
2015/04/27,53.49,53.50,51.25,51.99,1430970,74721016.00
2015/04/28,51.10,52.10,49.02,49.13,1195739,59831568.00
2015/04/29,49.00,51.98,48.88,50.91,1379118,70508272.00
2015/04/30,51.20,52.00,50.57,50.92,1031419,53004184.00
2015/05/04,50.95,51.54,49.70,51.19,776966,39513812.00
2015/05/05,50.78,53.13,50.48,51.34,1298162,67738472.00
2015/05/06,50.95,53.10,50.61,51.88,1385181,72201632.00
2015/05/07,52.00,55.87,51.85,54.96,2846387,153848368.00
2015/05/08,56.50,56.74,53.80,56.64,2733769,151638672.00
2015/05/11,57.41,62.30,57.40,62.30,3180343,191976336.00
2015/05/12,63.49,63.49,59.99,60.83,2376151,145348688.00
2015/05/13,60.42,61.30,58.20,60.71,2210733,132486336.00
