Date, 603020.Open, 603020.High, 603020.Low, 603020.Close, 603020.Volume, 603020.Adjusted
2015/03/25,29.48,29.48,29.48,29.48,23300,686884.00
2015/03/26,32.43,32.43,32.43,32.43,9402,304907.00
2015/03/27,35.67,35.67,35.67,35.67,63800,2275746.00
2015/03/30,39.24,39.24,39.24,39.24,128699,5050149.00
2015/03/31,42.00,42.00,39.25,40.50,19728096,798134464.00
2015/04/01,39.50,40.50,39.39,40.23,8677853,347836768.00
2015/04/02,40.25,42.00,40.00,41.43,10051302,413472896.00
2015/04/03,41.00,43.99,40.65,43.32,8639929,360176288.00
2015/04/07,43.32,45.73,43.03,43.68,7312239,322010944.00
2015/04/08,43.80,44.28,41.51,42.30,6269903,267458464.00
2015/04/09,42.37,44.77,41.50,44.27,6631265,285367936.00
2015/04/10,44.09,44.45,43.21,43.95,4600233,202108608.00
2015/04/13,44.65,44.65,43.60,44.09,4716846,207895504.00
2015/04/14,44.20,45.65,44.20,44.37,4759144,213974320.00
2015/04/15,44.05,44.28,42.30,42.54,4097673,176070272.00
2015/04/16,42.40,43.22,41.71,42.69,2410748,102610408.00
2015/04/17,43.15,43.86,42.55,42.80,3611700,155172864.00
2015/04/20,42.80,42.82,41.62,41.78,3524676,148455280.00
2015/04/21,41.52,42.80,41.52,42.77,2416241,102411264.00
2015/04/22,42.90,43.90,42.90,43.44,3179235,138015568.00
2015/04/23,43.44,43.79,42.94,43.44,3281113,142524800.00
2015/04/24,42.71,43.55,42.50,43.09,3107477,133601912.00
2015/04/27,42.89,46.18,42.83,45.17,5868533,259148880.00
2015/04/28,44.80,44.96,43.00,43.28,3577869,156850352.00
2015/04/29,42.89,44.76,42.89,44.45,3697515,163182608.00
2015/04/30,44.41,46.80,43.95,45.94,6258677,284779136.00
2015/05/04,46.00,48.62,45.60,46.88,5393154,254094832.00
2015/05/05,46.81,46.99,45.59,45.84,3755865,173180416.00
2015/05/06,46.20,46.90,44.70,44.96,3513334,161693952.00
2015/05/07,44.88,45.00,43.20,43.21,2579912,113640096.00
2015/05/08,43.90,45.47,43.40,45.41,3497215,154465056.00
2015/05/11,45.60,49.95,45.60,49.95,7106842,342890688.00
2015/05/12,50.88,52.99,50.01,51.46,6836869,351132960.00
2015/05/13,50.05,53.92,50.00,52.82,4914297,257255568.00
2015/05/14,52.50,56.80,51.80,55.48,5037322,277530912.00
2015/05/15,55.01,61.03,55.01,61.03,5616686,325170784.00
2015/05/18,62.79,67.13,62.60,64.65,8054037,521365824.00
2015/05/19,65.00,65.34,60.11,62.02,6545361,407777600.00
2015/05/20,62.02,64.87,61.00,61.17,4403307,276393888.00
2015/05/21,61.00,64.59,60.10,63.76,3994410,249637296.00
2015/05/22,63.65,70.14,62.30,69.61,6288469,414249600.00
2015/05/25,67.40,74.58,66.60,70.13,6589934,472008416.00
2015/05/26,70.00,74.29,69.40,74.19,6989753,504397408.00
2015/05/27,74.15,81.61,72.76,81.60,7872688,614740736.00
2015/05/28,83.66,89.76,73.46,76.98,11647449,1017253312.00
2015/05/29,71.50,80.86,70.00,74.41,8515454,636920384.00
2015/06/01,74.50,75.30,70.00,72.47,6776043,489401216.00
2015/06/02,72.53,79.72,72.50,79.72,5652389,427765888.00
2015/06/03,81.77,82.00,75.12,75.85,4555220,356778304.00
2015/06/04,75.46,75.46,68.27,69.90,5839654,410085920.00
2015/06/05,71.45,72.58,67.62,69.16,3863190,272322752.00
2015/06/08,69.21,72.00,68.01,69.27,3779026,263590592.00
