Date, 603306.Open, 603306.High, 603306.Low, 603306.Close, 603306.Volume, 603306.Adjusted
2014/09/26,14.50,17.40,14.50,17.40,110100,1911680.00
2014/09/29,19.14,19.14,19.14,19.14,30800,589512.00
2014/09/30,21.05,21.05,21.05,21.05,59800,1258790.00
2014/10/08,23.16,23.16,23.16,23.16,108545,2513902.00
2014/10/09,25.48,25.48,25.48,25.48,303053,7721790.00
2014/10/10,28.03,28.03,28.03,28.03,554720,15548802.00
2014/10/13,30.83,30.83,29.10,29.71,21088824,631347072.00
2014/10/14,29.00,29.29,28.24,28.30,10135852,290398336.00
2014/10/15,28.30,29.98,28.11,29.09,8817461,257677168.00
2014/10/16,28.31,28.86,28.06,28.12,5697864,161297840.00
2014/10/17,27.91,27.94,26.12,27.05,6555178,177374688.00
2014/10/20,26.95,27.45,26.66,27.18,3336964,90486368.00
2014/10/21,27.00,28.15,26.94,27.81,4765792,132102360.00
2014/10/22,27.84,29.90,27.84,28.92,8323323,241983680.00
2014/10/23,29.00,29.00,27.22,27.35,5094050,142822240.00
2014/10/24,27.43,28.85,27.34,27.94,4504570,126529512.00
2014/10/27,28.00,28.00,26.51,27.28,2633166,71683536.00
2014/10/28,27.39,28.35,27.28,28.21,3015070,84184024.00
2014/10/29,28.10,30.70,28.10,30.01,8825514,258645888.00
2014/10/30,29.50,30.00,28.81,29.17,5158649,151789760.00
2014/10/31,29.02,30.35,29.02,29.90,7657272,229177200.00
2014/11/03,30.63,32.79,30.20,31.91,9619990,303874784.00
2014/11/04,31.32,31.55,30.60,30.82,7576336,234817344.00
2014/11/05,30.33,31.57,30.08,30.76,4711558,145405392.00
2014/11/06,30.60,32.50,30.18,32.11,8079092,256545456.00
2014/11/07,32.00,33.89,31.28,31.52,9940534,324553664.00
2014/11/10,31.53,33.00,31.49,32.71,6590100,212803344.00
2014/11/11,32.53,32.66,31.03,31.66,6062471,193122640.00
2014/11/12,31.60,34.80,31.05,33.89,9720724,320986400.00
2014/11/13,33.00,34.78,32.65,33.57,8519660,288418848.00
2014/11/14,33.26,33.39,30.31,30.43,7549263,236792928.00
2014/11/17,30.05,31.19,30.00,30.52,3230317,98981296.00
2014/11/18,30.45,31.15,30.23,30.92,2566831,78890776.00
2014/11/19,30.96,31.13,29.90,30.30,3245314,98310488.00
2014/11/20,30.05,30.84,29.80,30.57,2710128,82338416.00
2014/11/21,30.48,31.47,30.42,30.74,3290920,102035632.00
2014/11/24,31.10,31.59,30.71,30.91,3187605,98938160.00
2014/11/25,30.95,30.95,29.30,29.88,4467217,133897976.00
2014/11/26,29.92,30.85,29.58,30.80,2634902,79566848.00
2014/11/27,30.95,31.80,30.95,31.17,3451163,108369720.00
2014/11/28,31.23,31.45,30.53,30.64,2810371,86462952.00
2014/12/01,30.69,30.89,30.02,30.45,2212130,66970844.00
2014/12/02,30.28,31.59,30.28,31.44,3877978,121274288.00
2014/12/03,31.95,32.00,30.52,31.23,3001895,93319080.00
2014/12/04,31.01,31.34,30.90,30.98,2751470,85472368.00
2014/12/05,30.81,30.86,29.51,29.56,3949136,118161840.00
2014/12/08,29.30,29.30,28.60,28.70,2823795,81583008.00
2014/12/09,28.65,28.65,27.05,27.10,2949151,81915688.00
2014/12/10,27.24,28.17,27.24,28.09,1430751,39818832.00
2014/12/11,28.15,28.66,27.78,28.50,1386067,39173144.00
2014/12/12,28.55,28.58,28.00,28.55,1189418,33568872.00
2014/12/15,28.68,29.13,28.50,28.96,1113103,32143438.00
2014/12/16,28.84,28.97,28.29,28.36,1335221,38108140.00
2014/12/17,28.29,28.29,27.55,27.63,1354479,37548036.00
2014/12/18,27.55,27.84,27.30,27.66,791409,21856288.00
2014/12/19,27.36,27.45,25.80,26.56,1360184,36269888.00
2014/12/22,26.56,26.56,23.92,23.94,1848290,45474560.00
2014/12/23,24.24,25.27,24.01,24.39,1107105,27426336.00
2014/12/24,24.88,26.38,24.53,26.35,1544403,39285016.00
2014/12/25,26.35,26.39,25.53,26.00,1048332,27201810.00
2014/12/26,25.99,26.18,25.52,25.90,649910,16782766.00
2014/12/29,25.90,25.91,24.87,25.10,945355,23828166.00
2014/12/30,25.09,25.62,24.72,25.34,563088,14194366.00
2014/12/31,25.18,25.52,24.93,25.35,666367,16819894.00
2015/01/05,25.35,25.35,24.71,24.95,1087505,27079860.00
2015/01/06,24.89,25.85,24.72,25.57,1314010,33354008.00
2015/01/07,25.50,25.51,24.87,25.15,807205,20255044.00
2015/01/08,25.10,25.54,24.88,25.18,883482,22345540.00
2015/01/09,25.00,25.50,24.70,24.74,1002687,25143868.00
2015/01/12,24.47,24.48,23.61,23.68,1029987,24661080.00
2015/01/13,23.50,24.28,23.50,24.12,681676,16313925.00
2015/01/14,24.12,24.28,23.69,23.77,725265,17278484.00
2015/01/15,23.83,24.25,23.78,23.93,622000,14951568.00
2015/01/16,24.08,24.64,24.00,24.42,1101590,26916784.00
2015/01/19,24.19,25.47,24.05,24.69,1875105,46818684.00
2015/01/20,24.91,26.55,24.90,26.46,3133269,81007248.00
2015/01/21,26.50,26.65,26.02,26.55,2396638,63080672.00
2015/01/22,26.53,28.08,26.13,27.97,3261868,88838184.00
2015/01/23,27.83,27.83,27.05,27.11,1571298,42929396.00
2015/01/26,27.11,27.30,26.51,26.94,1285231,34572656.00
2015/01/27,26.94,27.50,26.32,27.32,1604352,43250940.00
2015/01/28,27.10,27.62,26.90,27.15,811607,22113626.00
2015/01/29,27.00,27.47,26.78,27.20,759972,20634308.00
2015/01/30,27.01,27.32,26.81,27.06,951085,25753540.00
2015/02/02,26.90,28.25,26.62,27.90,2160389,59645556.00
2015/02/03,27.00,28.35,27.00,27.94,1908647,53327336.00
2015/02/04,27.94,27.96,27.02,27.13,1083371,29825748.00
2015/02/05,27.79,28.45,27.14,27.61,1905798,53048796.00
2015/02/06,27.45,28.36,27.40,27.51,1102943,30772560.00
2015/02/09,27.38,27.51,26.49,26.69,1000078,26796932.00
2015/02/10,26.69,27.00,26.12,26.79,758895,20146492.00
2015/02/11,26.80,27.12,26.60,26.85,414190,11106559.00
2015/02/12,26.85,27.05,26.71,26.95,599955,16129451.00
2015/02/13,27.04,27.89,26.95,27.63,910323,25072098.00
2015/02/16,27.66,27.89,27.60,27.79,714383,19804156.00
2015/02/17,27.96,27.97,26.91,27.20,1502595,41046712.00
2015/02/25,27.21,27.22,26.77,26.80,872298,23461672.00
2015/02/26,26.80,27.07,26.70,26.99,573811,15448320.00
2015/02/27,26.88,27.95,26.88,27.92,1563601,43099704.00
2015/03/02,28.12,29.00,27.96,28.90,2747036,78431840.00
2015/03/03,28.70,29.31,28.11,28.23,2736197,78415880.00
2015/03/04,28.05,28.57,27.99,28.21,2077112,58658892.00
2015/03/05,28.21,28.21,27.70,27.79,1432101,39914064.00
2015/03/06,27.79,28.26,27.60,28.07,1064100,29736454.00
2015/03/09,28.08,28.08,27.60,27.89,824151,22883334.00
2015/03/10,27.98,27.98,27.50,27.62,1408483,38990048.00
2015/03/11,27.68,27.81,27.20,27.26,967751,26621434.00
2015/03/12,27.28,27.43,26.91,27.00,988571,26791764.00
2015/03/13,27.21,27.78,27.11,27.75,782773,21484412.00
2015/03/16,28.01,28.46,27.75,28.36,1630007,46037032.00
2015/03/17,28.50,28.55,27.91,28.21,2000275,56466372.00
2015/03/18,28.20,29.00,28.03,28.98,3247174,92768480.00
2015/03/19,28.85,29.35,28.66,29.25,2948127,85536280.00
2015/03/20,29.25,29.35,28.78,29.09,2257035,65451488.00
2015/03/23,29.05,29.24,28.83,29.17,2553271,74201480.00
2015/03/24,29.26,29.37,28.12,28.85,2437279,70266784.00
2015/03/25,28.93,31.00,28.85,30.73,5331335,161735280.00
2015/03/26,30.50,30.59,29.65,30.20,2564860,77256184.00
2015/03/27,30.20,30.87,29.93,30.85,2267010,68853488.00
2015/03/30,31.30,32.29,31.30,31.83,3626062,115227984.00
2015/03/31,32.10,32.30,31.00,31.05,3229399,101411328.00
2015/04/01,30.49,30.75,29.55,30.58,4959214,149457792.00
2015/04/02,30.36,31.33,30.36,30.96,3844323,118465224.00
2015/04/03,30.68,31.29,30.35,31.17,3839236,118352400.00
2015/04/07,31.17,32.30,31.17,32.14,4522824,144152608.00
2015/04/08,32.48,32.60,31.10,31.47,3579412,113672864.00
2015/04/09,31.52,31.58,29.90,30.87,2674088,81785912.00
2015/04/10,30.83,31.78,30.42,31.67,2920639,91453224.00
2015/04/13,32.00,34.57,32.00,33.90,6103011,204602944.00
2015/04/14,33.50,33.73,33.00,33.10,3135298,104513768.00
2015/04/15,33.05,33.05,31.60,31.62,2990195,96379296.00
2015/04/16,31.00,32.02,30.80,31.76,2179596,68816320.00
2015/04/17,31.90,32.26,31.43,31.82,2597945,82639368.00
2015/04/20,31.78,32.20,30.00,30.67,3123811,98042816.00
