Date,SH600566.Volume
2001/08/22,9053100.0
2001/09/03,1242860.0
2001/10/08,1589483.33
2001/11/01,719000.0
2001/12/03,409366.67
2002/01/04,790690.0
2002/02/01,676330.0
2002/03/01,966642.86
2002/04/01,357268.18
2002/05/08,265116.67
2002/06/03,486965.0
2002/07/01,165834.78
2002/08/01,106427.27
2002/09/02,105090.0
2002/10/08,131605.56
2002/11/01,353133.33
2002/12/02,252786.36
2003/01/02,476955.0
2003/02/10,315953.33
2003/03/03,247933.33
2003/04/01,533509.09
2003/05/12,401940.0
2003/06/02,431466.67
2003/07/01,166391.3
2003/08/01,102804.76
2003/09/01,45825.18
2003/10/08,538462.06
2003/11/03,2252866.65
2003/12/01,1048050.3
2004/01/02,956655.69
2004/02/02,1568481.45
2004/03/01,747028.87
2004/04/01,574171.68
2004/05/10,163312.5
2004/06/01,206313.64
2004/07/01,155708.55
2004/08/02,85718.82
2004/09/01,231569.14
2004/10/08,540360.69
2004/11/01,192510.05
2004/12/01,77992.7
2005/01/04,84547.35
2005/02/01,516460.15
2005/03/01,232124.09
2005/04/01,133070.14
2005/05/09,212158.82
2005/06/01,414384.95
2005/07/01,219582.29
2005/08/01,577579.13
2005/09/01,835660.55
2005/10/10,761519.94
2005/11/01,497371.32
2005/12/01,290551.45
2006/01/04,676133.19
2006/02/06,446023.24
2006/03/01,111439.48
2006/04/03,1180393.3
2006/05/08,3477037.11
2006/06/01,1276357.09
2006/07/03,960928.0
2006/08/01,567775.52
2006/09/01,953848.1
2006/10/09,1938274.35
2006/11/01,732921.05
2006/12/01,1236248.14
2007/01/04,3136031.7
2007/02/01,4921929.67
2007/03/01,3839058.73
2007/04/02,5849002.57
2007/05/08,6267080.94
2007/06/01,4240355.95
2007/07/02,1648714.41
2007/08/01,2825113.26
2007/09/03,2919596.8
2007/10/08,1333861.17
2007/11/01,707172.73
2007/12/03,1138378.05
2008/01/02,1581662.23
2008/02/01,6647817.69
2008/03/03,2937044.52
2008/04/01,1728918.95
2008/05/05,2494764.75
2008/06/02,2014208.2
2008/07/01,1763682.17
2008/08/01,1107009.19
2008/09/01,1251026.89
2008/10/06,628151.85
2008/11/03,1902025.2
2008/12/01,2487085.3
2009/01/05,2170346.33
2009/02/02,5369747.2
2009/03/02,2694565.23
2009/04/01,3375507.0
2009/05/04,5013366.56
2009/06/01,2829940.41
2009/07/01,5296514.87
2009/08/03,2514338.48
2009/09/01,2719759.68
2009/10/09,2335789.19
2009/11/02,3661589.19
2009/12/01,4073769.22
2010/01/04,3400630.95
2010/02/01,2273742.73
2010/03/01,3677877.43
2010/04/01,3049841.62
2010/05/04,1941215.6
2010/06/01,1953720.16
2010/07/01,2359017.36
2010/08/02,4504292.45
2010/09/01,5384036.53
2010/10/08,3961349.0
2010/11/01,7320519.0
2010/12/01,2254073.39
2011/01/04,5727638.2
2011/02/01,5925644.53
2011/03/01,4959438.87
2011/04/01,5493724.89
2011/05/03,0.0
2011/06/01,0.0
2011/07/01,3156455.81
2011/08/01,6215441.74
2011/09/01,5033272.9
2011/10/10,1869169.0
2011/11/01,1839060.0
2011/12/01,855530.09
2012/01/04,1287318.2
2012/02/01,2215049.71
2012/03/01,1111467.86
2012/04/05,1349654.53
2012/05/02,2955331.27
2012/06/01,971052.3
2012/07/02,655931.14
2012/08/01,751009.48
2012/09/03,801559.45
2012/10/08,609367.28
2012/11/01,404767.36
2012/12/03,1954328.48
2013/01/04,1711247.55
2013/02/01,1287155.67
2013/03/01,1978541.19
2013/04/01,3405416.39
2013/05/02,3584483.77
2013/06/03,0.0
2013/07/01,0.0
2013/08/01,1.064012691E7
2013/09/02,4417828.89
2013/10/08,4428072.83
2013/11/01,2739609.86
2013/12/02,4022486.14
2014/01/02,3850908.0
2014/02/07,2750748.69
2014/03/03,1775094.1
2014/04/01,1154188.52
2014/05/05,545540.65
2014/06/03,1467701.25
2014/07/01,1596494.83
2014/08/01,2340953.76
2014/09/01,3286303.86
2014/10/08,1859962.06
2014/11/03,1883030.05
2014/12/01,2879315.61
2015/01/05,2610646.75
2015/02/02,3469150.0
2015/03/02,7177514.14
2015/04/01,8866785.86
2015/05/04,9463105.75
2015/06/01,8418337.52
2015/07/01,7953845.26
2015/08/03,6317149.9
2015/09/01,3292604.15
2015/10/08,6747232.24
2015/11/02,5038737.57
2015/12/01,4060956.43
2016/01/04,3363410.1
2016/02/01,4255965.5
2016/03/01,4434718.65
2016/04/01,3631716.65
2016/05/03,2641215.76
2016/06/01,3061616.44
