Date,SH600312.Volume
2001/08/08,297411.11
2001/09/03,292040.0
2001/10/08,764311.11
2001/11/01,662313.64
2001/12/03,394676.19
2002/01/04,385435.0
2002/02/01,490500.0
2002/03/01,705080.95
2002/04/01,348550.0
2002/05/08,224211.11
2002/06/03,516000.0
2002/07/01,559878.26
2002/08/01,574795.45
2002/09/02,460950.0
2002/10/08,349727.78
2002/11/01,606338.1
2002/12/02,435677.27
2003/01/02,561995.0
2003/02/10,911766.67
2003/03/03,835166.67
2003/04/01,588586.36
2003/05/12,498906.67
2003/06/02,400700.0
2003/07/01,405834.78
2003/08/01,837566.67
2003/09/01,1545152.36
2003/10/08,628125.28
2003/11/03,416005.65
2003/12/01,709898.74
2004/01/02,998550.62
2004/02/02,1509086.0
2004/03/01,719370.17
2004/04/01,1298190.91
2004/05/10,831881.25
2004/06/01,286459.09
2004/07/01,450030.95
2004/08/02,439715.55
2004/09/01,1073404.36
2004/10/08,713431.25
2004/11/01,5409357.77
2004/12/01,1708892.65
2005/01/04,1617092.05
2005/02/01,3691013.46
2005/03/01,1181560.91
2005/04/01,1304405.14
2005/05/09,1034427.88
2005/06/01,1076132.09
2005/07/01,801651.43
2005/08/01,2216641.43
2005/09/01,2832637.18
2005/10/10,2287877.81
2005/11/01,1432869.0
2005/12/01,1017099.95
2006/01/04,1784681.25
2006/02/06,2074717.12
2006/03/01,1001957.65
2006/04/03,2013029.95
2006/05/08,3310317.33
2006/06/01,1920173.09
2006/07/03,1929923.52
2006/08/01,1080377.17
2006/09/01,1630640.71
2006/10/09,1443952.53
2006/11/01,2326674.05
2006/12/01,3346901.67
2007/01/04,4175769.4
2007/02/01,2986407.0
2007/03/01,2875427.36
2007/04/02,5280401.43
2007/05/08,6785788.0
2007/06/01,5060052.76
2007/07/02,2719118.59
2007/08/01,3606335.52
2007/09/03,3195892.8
2007/10/08,2136422.83
2007/11/01,2213394.0
2007/12/03,2254747.55
2008/01/02,3484500.27
2008/02/01,3896897.19
2008/03/03,3028629.38
2008/04/01,4121675.43
2008/05/05,5606262.1
2008/06/02,5304096.75
2008/07/01,2962303.48
2008/08/01,1736584.0
2008/09/01,1740449.05
2008/10/06,1221074.4
2008/11/03,5914110.25
2008/12/01,5990234.3
2009/01/05,5796183.8
2009/02/02,1.83230066E7
2009/03/02,1.635632432E7
2009/04/01,1.165502138E7
2009/05/04,1.301862239E7
2009/06/01,1.450711127E7
2009/07/01,2.622413057E7
2009/08/03,1.499393129E7
2009/09/01,1.363724568E7
2009/10/09,8256439.63
2009/11/02,1.606768624E7
2009/12/01,1.126015E7
2010/01/04,1.72112379E7
2010/02/01,1.132840693E7
2010/03/01,8036813.91
2010/04/01,1.762436329E7
2010/05/04,7373426.95
2010/06/01,6585472.05
2010/07/01,2.059840532E7
2010/08/02,2.636419877E7
2010/09/01,2.383895995E7
2010/10/08,2.326752813E7
2010/11/01,2.499103109E7
2010/12/01,1.174503861E7
2011/01/04,1.47676638E7
2011/02/01,1.44456314E7
2011/03/01,2.145495217E7
2011/04/01,1.792589726E7
2011/05/03,1.778423705E7
2011/06/01,1.514377671E7
2011/07/01,1.523559148E7
2011/08/01,1.190124826E7
2011/09/01,7290268.43
2011/10/10,1.196285563E7
2011/11/01,1.884424364E7
2011/12/01,9251470.82
2012/01/04,6812968.47
2012/02/01,1.385253233E7
2012/03/01,1.907172327E7
2012/04/05,1.149780135E7
2012/05/02,9113003.5
2012/06/01,6176288.35
2012/07/02,5345480.95
2012/08/01,8986326.3
2012/09/03,6097559.75
2012/10/08,0.0
2012/11/01,4837046.64
2012/12/03,9157537.71
2013/01/04,1.65722567E7
2013/02/01,1.5145506E7
2013/03/01,1.608392024E7
2013/04/01,1.063805722E7
2013/05/02,2.320587945E7
2013/06/03,1.334588435E7
2013/07/01,1.363674278E7
2013/08/01,1.405760868E7
2013/09/02,1.108499874E7
2013/10/08,9125893.0
2013/11/01,6971207.33
2013/12/02,1.091982077E7
2014/01/02,1.346915395E7
2014/02/07,1.653961875E7
2014/03/03,1.360565238E7
2014/04/01,1.081000995E7
2014/05/05,1.31027909E7
2014/06/03,1.453963625E7
2014/07/01,1.251202643E7
2014/08/01,1.602374038E7
2014/09/01,1.483313233E7
2014/10/08,1.207919328E7
2014/11/03,2.564009425E7
2014/12/01,3.475387674E7
2015/01/05,3.711782325E7
2015/02/02,1.803823413E7
2015/03/02,2.82836595E7
2015/04/01,3.780723452E7
2015/05/04,3.816467165E7
2015/06/01,2.702048157E7
2015/07/01,0.0
2015/08/03,0.0
2015/09/01,0.0
2015/10/08,0.0
2015/11/02,2.737102648E7
2015/12/01,1.242856691E7
2016/01/04,1.53526914E7
2016/02/01,1.902865669E7
2016/03/01,1.457743917E7
2016/04/01,2.463066355E7
2016/05/03,1.225880167E7
2016/06/01,1.100889722E7
