Date,SH600330.Volume
2001/08/08,304266.67
2001/09/03,165565.0
2001/10/08,772533.33
2001/11/01,606277.27
2001/12/03,601480.95
2002/01/04,860540.0
2002/02/01,2012780.0
2002/03/01,2219366.67
2002/04/01,871890.91
2002/05/08,940977.78
2002/06/03,1083695.0
2002/07/01,545300.0
2002/08/01,252940.91
2002/09/02,315845.0
2002/10/08,221222.22
2002/11/01,583900.0
2002/12/02,1764809.09
2003/01/02,668915.0
2003/02/10,153700.0
2003/03/03,238338.1
2003/04/01,794272.73
2003/05/12,1180713.33
2003/06/02,342033.33
2003/07/01,215639.13
2003/08/01,92714.29
2003/09/01,178376.68
2003/10/08,26935.78
2003/11/03,41404.7
2003/12/01,605908.43
2004/01/02,285278.62
2004/02/02,957685.9
2004/03/01,491173.0
2004/04/01,988454.91
2004/05/10,379868.75
2004/06/01,379368.18
2004/07/01,540725.91
2004/08/02,590534.64
2004/09/01,781913.59
2004/10/08,478431.44
2004/11/01,1349310.09
2004/12/01,1023367.91
2005/01/04,3245429.3
2005/02/01,3801099.38
2005/03/01,3080215.65
2005/04/01,1945772.24
2005/05/09,932545.82
2005/06/01,2179906.32
2005/07/01,3009875.38
2005/08/01,6991094.74
2005/09/01,6698415.23
2005/10/10,4193224.88
2005/11/01,3777615.5
2005/12/01,1968376.27
2006/01/04,1.308124375E7
2006/02/06,5711526.82
2006/03/01,4492178.74
2006/04/03,8102754.25
2006/05/08,6614677.0
2006/06/01,7251394.73
2006/07/03,7602771.19
2006/08/01,3894583.0
2006/09/01,4554816.76
2006/10/09,7467178.29
2006/11/01,5706511.05
2006/12/01,9583782.43
2007/01/04,1.356791085E7
2007/02/01,9453304.13
2007/03/01,1.306129686E7
2007/04/02,1.540879257E7
2007/05/08,1.759097128E7
2007/06/01,1.484904262E7
2007/07/02,8331455.82
2007/08/01,1.129324543E7
2007/09/03,1.15261146E7
2007/10/08,1.364992911E7
2007/11/01,4006191.23
2007/12/03,7803627.65
2008/01/02,1.873685282E7
2008/02/01,7207574.69
2008/03/03,9714053.29
2008/04/01,7481522.67
2008/05/05,8985721.35
2008/06/02,4316259.4
2008/07/01,4818301.65
2008/08/01,2966948.24
2008/09/01,1.099738526E7
2008/10/06,5325642.75
2008/11/03,1.00690769E7
2008/12/01,1.150304787E7
2009/01/05,1.101727027E7
2009/02/02,3.39592428E7
2009/03/02,2.416647364E7
2009/04/01,2.335020186E7
2009/05/04,2.228977222E7
2009/06/01,2.010967264E7
2009/07/01,2.248743126E7
2009/08/03,1.50369719E7
2009/09/01,4.628861845E7
2009/10/09,3.957218469E7
2009/11/02,2.969487729E7
2009/12/01,1.93257167E7
2010/01/04,3.722120905E7
2010/02/01,1.257019907E7
2010/03/01,1.725981626E7
2010/04/01,3.244534014E7
2010/05/04,3.53817822E7
2010/06/01,2.831137911E7
2010/07/01,1.983917136E7
2010/08/02,3.392753836E7
2010/09/01,4.413588147E7
2010/10/08,5.252096938E7
2010/11/01,6.898987936E7
2010/12/01,5.554346048E7
2011/01/04,1.623378255E7
2011/02/01,3.42592576E7
2011/03/01,2.46424667E7
2011/04/01,1.802417616E7
2011/05/03,9550753.67
2011/06/01,8923986.14
2011/07/01,1.402397524E7
2011/08/01,8171111.13
2011/09/01,5086583.14
2011/10/10,6404793.44
2011/11/01,1.677491323E7
2011/12/01,4804984.36
2012/01/04,8314736.4
2012/02/01,1.282961662E7
2012/03/01,1.180115505E7
2012/04/05,6086871.88
2012/05/02,1.1198031E7
2012/06/01,4870492.6
2012/07/02,2979862.91
2012/08/01,4220926.39
2012/09/03,7060274.4
2012/10/08,3950832.17
2012/11/01,2771734.55
2012/12/03,6090557.48
2013/01/04,9115545.75
2013/02/01,6981269.8
2013/03/01,9288764.52
2013/04/01,3434768.28
2013/05/02,1.198436205E7
2013/06/03,7574116.35
2013/07/01,1.579741174E7
2013/08/01,1.224341273E7
2013/09/02,7814252.63
2013/10/08,1.405469456E7
2013/11/01,2.894438971E7
2013/12/02,3.336944886E7
2014/01/02,2.591103005E7
2014/02/07,2.232718244E7
2014/03/03,2.296804481E7
2014/04/01,1.452536752E7
2014/05/05,1.86331189E7
2014/06/03,1.409186095E7
2014/07/01,2.271429943E7
2014/08/01,1.8670108E7
2014/09/01,1.9750754E7
2014/10/08,1.052846889E7
2014/11/03,9733753.25
2014/12/01,1.302808357E7
2015/01/05,9396027.5
2015/02/02,1.50295528E7
2015/03/02,3.675513491E7
2015/04/01,3.261075095E7
2015/05/04,3.722454355E7
2015/06/01,3.2692365E7
2015/07/01,2.815889996E7
2015/08/03,3.220206495E7
2015/09/01,2.449222E7
2015/10/08,4.277694729E7
2015/11/02,4.36858299E7
2015/12/01,2.141238978E7
2016/01/04,2.178829205E7
2016/02/01,2.108215331E7
2016/03/01,2.282761739E7
2016/04/01,3.05736389E7
2016/05/03,3.363452862E7
2016/06/01,0.0
