Date,SZ300040.Volume
2010/01/08,2780329.44
2010/02/01,711902.8
2010/03/01,1261029.09
2010/04/01,1869972.0
2010/05/04,1957690.9
2010/06/01,2516080.21
2010/07/01,1671232.86
2010/08/02,1958899.55
2010/09/01,2712730.89
2010/10/08,2836775.69
2010/11/01,3414598.95
2010/12/01,1211027.3
2011/01/04,714521.2
2011/02/01,753730.53
2011/03/01,866190.17
2011/04/01,702081.0
2011/05/03,419495.1
2011/06/01,583086.81
2011/07/01,979244.95
2011/08/01,1030667.22
2011/09/01,361040.05
2011/10/10,548304.25
2011/11/01,1273624.5
2011/12/01,681758.05
2012/01/04,878451.6
2012/02/01,1558200.81
2012/03/01,1229221.5
2012/04/05,835250.76
2012/05/02,769646.55
2012/06/01,355054.0
2012/07/02,0.0
2012/08/01,3464715.39
2012/09/03,1797793.0
2012/10/08,2403265.83
2012/11/01,6227430.77
2012/12/03,5250171.76
2013/01/04,4845224.3
2013/02/01,4935787.67
2013/03/01,3269970.9
2013/04/01,2915055.5
2013/05/02,3220229.14
2013/06/03,4194732.88
2013/07/01,6357408.43
2013/08/01,6507574.09
2013/09/02,4042128.89
2013/10/08,5461102.39
2013/11/01,3831633.71
2013/12/02,1.024704905E7
2014/01/02,1.268842514E7
2014/02/07,1.4370714E7
2014/03/03,4829673.43
2014/04/01,3354976.0
2014/05/05,2486035.0
2014/06/03,1074030.7
2014/07/01,0.0
2014/08/01,0.0
2014/09/01,1.147775352E7
2014/10/08,6115520.61
2014/11/03,4912630.75
2014/12/01,8581612.09
2015/01/05,1.189248165E7
2015/02/02,6879663.13
2015/03/02,6820152.73
2015/04/01,0.0
2015/05/04,0.0
2015/06/01,8111368.19
2015/07/01,1.289687626E7
2015/08/03,1.031113229E7
2015/09/01,8373606.35
2015/10/08,2.793917735E7
2015/11/02,2.100904333E7
2015/12/01,1.014637583E7
2016/01/04,8436591.05
2016/02/01,7090768.63
2016/03/01,7827827.87
2016/04/01,1.36859037E7
2016/05/03,1.924327624E7
2016/06/01,1.342117022E7
