Date,SZ000826.Volume
2001/08/08,136055.56
2001/09/03,58810.0
2001/10/08,100561.11
2001/11/01,92854.55
2001/12/03,85371.43
2002/01/04,245860.0
2002/02/01,191560.0
2002/03/01,237990.48
2002/04/01,211822.73
2002/05/08,121005.56
2002/06/03,329295.0
2002/07/01,147213.04
2002/08/01,112331.82
2002/09/02,85795.0
2002/10/08,219727.78
2002/11/01,750247.62
2002/12/02,885704.55
2003/01/02,1249615.0
2003/02/10,376026.67
2003/03/03,0.0
2003/04/01,0.0
2003/05/12,0.0
2003/06/02,0.0
2003/07/01,0.0
2003/08/01,0.0
2003/09/01,0.0
2003/10/08,0.0
2003/11/03,1038709.5
2003/12/01,471525.17
2004/01/02,491411.69
2004/02/02,1058397.65
2004/03/01,833646.3
2004/04/01,805934.82
2004/05/10,1096212.5
2004/06/01,716827.27
2004/07/01,679368.23
2004/08/02,230392.95
2004/09/01,4219319.18
2004/10/08,5249820.69
2004/11/01,4293387.64
2004/12/01,1181840.87
2005/01/04,1419744.4
2005/02/01,2234332.54
2005/03/01,1691293.87
2005/04/01,1365982.43
2005/05/09,1103853.18
2005/06/01,1375484.95
2005/07/01,1922417.05
2005/08/01,2559264.78
2005/09/01,2257666.55
2005/10/10,3388870.63
2005/11/01,1641803.18
2005/12/01,73178.59
2006/01/04,1782847.38
2006/02/06,1392531.47
2006/03/01,2001769.26
2006/04/03,5137205.75
2006/05/08,5132090.39
2006/06/01,2735399.09
2006/07/03,4289457.38
2006/08/01,1530301.35
2006/09/01,1744824.24
2006/10/09,4574334.76
2006/11/01,4099410.77
2006/12/01,3163408.33
2007/01/04,5260239.65
2007/02/01,2699193.2
2007/03/01,3681245.73
2007/04/02,4459399.57
2007/05/08,3589351.5
2007/06/01,4777231.05
2007/07/02,2858762.14
2007/08/01,2020276.3
2007/09/03,1341424.8
2007/10/08,1499339.5
2007/11/01,1023380.23
2007/12/03,908782.7
2008/01/02,1574309.82
2008/02/01,919336.44
2008/03/03,2155721.86
2008/04/01,1258054.95
2008/05/05,1728037.7
2008/06/02,1165507.1
2008/07/01,2690288.09
2008/08/01,2064724.57
2008/09/01,1685976.42
2008/10/06,1425207.5
2008/11/03,5025300.1
2008/12/01,5663203.09
2009/01/05,4481348.0
2009/02/02,6208896.55
2009/03/02,4614892.23
2009/04/01,8645945.57
2009/05/04,5771102.11
2009/06/01,5769510.82
2009/07/01,1.043045665E7
2009/08/03,8627160.24
2009/09/01,5739873.36
2009/10/09,8565305.81
2009/11/02,1.373951462E7
2009/12/01,8547493.35
2010/01/04,7847243.6
2010/02/01,4382485.4
2010/03/01,5790349.26
2010/04/01,1.180639105E7
2010/05/04,7108568.15
2010/06/01,5144260.26
2010/07/01,3609519.27
2010/08/02,5094478.14
2010/09/01,5594103.84
2010/10/08,8768610.75
2010/11/01,1.016071723E7
2010/12/01,6381367.43
2011/01/04,7575560.0
2011/02/01,6209235.87
2011/03/01,6643740.39
2011/04/01,4478091.32
2011/05/03,2888273.52
2011/06/01,3770507.52
2011/07/01,4033402.52
2011/08/01,4766054.65
2011/09/01,2455919.57
2011/10/10,5343802.75
2011/11/01,5724491.91
2011/12/01,3953882.86
2012/01/04,4779845.4
2012/02/01,3270700.43
2012/03/01,3706266.09
2012/04/05,2532783.24
2012/05/02,5981942.14
2012/06/01,4958738.0
2012/07/02,3721530.05
2012/08/01,3852421.26
2012/09/03,2575633.95
2012/10/08,1744692.17
2012/11/01,3712351.77
2012/12/03,3800571.52
2013/01/04,7508872.6
2013/02/01,9248102.8
2013/03/01,8146725.62
2013/04/01,6487899.11
2013/05/02,5518639.5
2013/06/03,8241746.24
2013/07/01,7844468.83
2013/08/01,6418821.73
2013/09/02,7188471.89
2013/10/08,1.041245828E7
2013/11/01,4016905.19
2013/12/02,3230366.64
2014/01/02,4359584.57
2014/02/07,7529717.13
2014/03/03,5381626.86
2014/04/01,4222664.29
2014/05/05,3961806.4
2014/06/03,5792562.6
2014/07/01,6998548.13
2014/08/01,1.080691876E7
2014/09/01,8409784.19
2014/10/08,1.390542933E7
2014/11/03,1.457264545E7
2014/12/01,2.769733313E7
2015/01/05,1.586230395E7
2015/02/02,2.455280433E7
2015/03/02,1.522280891E7
2015/04/01,2.051917776E7
2015/05/04,2.02173649E7
2015/06/01,1.67187879E7
2015/07/01,1.519881643E7
2015/08/03,1.107257486E7
2015/09/01,8758808.05
2015/10/08,9087327.71
2015/11/02,1.343309976E7
2015/12/01,7053140.65
2016/01/04,6703142.6
2016/02/01,5476293.13
2016/03/01,4657501.43
2016/04/01,2096507.05
2016/05/03,4267301.52
2016/06/01,4009287.11
