Date,SZ002056.Volume
2006/08/02,7666931.64
2006/09/01,3599143.1
2006/10/09,2497579.18
2006/11/01,2185026.55
2006/12/01,2373906.33
2007/01/04,3197212.2
2007/02/01,1918411.13
2007/03/01,2273783.18
2007/04/02,2560142.19
2007/05/08,2211782.28
2007/06/01,2164531.86
2007/07/02,1746768.73
2007/08/01,2177796.65
2007/09/03,2022241.2
2007/10/08,2087531.17
2007/11/01,1192176.27
2007/12/03,1251523.8
2008/01/02,2044168.41
2008/02/01,3223942.69
2008/03/03,2389871.81
2008/04/01,2380938.62
2008/05/05,4411649.5
2008/06/02,2863483.65
2008/07/01,2354532.39
2008/08/01,2050370.67
2008/09/01,1662384.95
2008/10/06,1800203.85
2008/11/03,3888176.1
2008/12/01,5255254.57
2009/01/05,8517989.33
2009/02/02,1.628595995E7
2009/03/02,9285316.86
2009/04/01,8547778.38
2009/05/04,8616969.89
2009/06/01,1.697132041E7
2009/07/01,8928710.65
2009/08/03,8843175.24
2009/09/01,5406109.77
2009/10/09,7741917.0
2009/11/02,9411021.95
2009/12/01,5620669.78
2010/01/04,7725224.3
2010/02/01,3445623.6
2010/03/01,5790861.0
2010/04/01,1.252530852E7
2010/05/04,1.201912485E7
2010/06/01,6953761.0
2010/07/01,9891160.68
2010/08/02,1.894503864E7
2010/09/01,2.489667374E7
2010/10/08,2.534244388E7
2010/11/01,2.133971505E7
2010/12/01,9237289.35
2011/01/04,6129878.5
2011/02/01,1.11897406E7
2011/03/01,8735329.48
2011/04/01,5096383.68
2011/05/03,4675694.67
2011/06/01,5795681.1
2011/07/01,7289420.57
2011/08/01,4923254.43
2011/09/01,2729561.48
2011/10/10,3846746.94
2011/11/01,4470617.95
2011/12/01,2208656.73
2012/01/04,6939503.8
2012/02/01,6108831.05
2012/03/01,9725658.55
2012/04/05,4880048.24
2012/05/02,8474911.32
2012/06/01,4178643.9
2012/07/02,2220052.91
2012/08/01,2200423.13
2012/09/03,2815896.55
2012/10/08,2111392.83
2012/11/01,2340772.32
2012/12/03,6377586.52
2013/01/04,7533879.95
2013/02/01,4883642.67
2013/03/01,4743223.1
2013/04/01,7852574.17
2013/05/02,1.137472664E7
2013/06/03,7231039.53
2013/07/01,1.226363696E7
2013/08/01,1.210605591E7
2013/09/02,9865877.32
2013/10/08,9575447.33
2013/11/01,6313422.95
2013/12/02,3969954.82
2014/01/02,6818472.38
2014/02/07,1.274588581E7
2014/03/03,8786575.05
2014/04/01,4474330.29
2014/05/05,3077768.15
2014/06/03,5029694.45
2014/07/01,8921919.7
2014/08/01,8726619.1
2014/09/01,8200474.71
2014/10/08,6149197.61
2014/11/03,5873081.15
2014/12/01,1.060282626E7
2015/01/05,6687107.75
2015/02/02,6495966.8
2015/03/02,9769388.82
2015/04/01,1.285177919E7
2015/05/04,1.312003755E7
2015/06/01,8723844.71
2015/07/01,1.400293696E7
2015/08/03,1.4540924E7
2015/09/01,9117274.95
2015/10/08,1.254974559E7
2015/11/02,1.557578867E7
2015/12/01,1.188986465E7
2016/01/04,7791626.45
2016/02/01,6909160.69
2016/03/01,1.2161122E7
2016/04/01,1.57986844E7
2016/05/03,4.256621733E7
2016/06/01,3.729546667E7
