Date,SZ002616.Volume
2011/09/20,1.066266967E7
2011/10/10,9088509.56
2011/11/01,6346719.77
2011/12/01,3503456.09
2012/01/04,2833295.67
2012/02/01,3920141.48
2012/03/01,2580106.77
2012/04/05,1721054.24
2012/05/02,2400182.05
2012/06/01,7284894.65
2012/07/02,2416257.5
2012/08/01,2306233.22
2012/09/03,1979395.55
2012/10/08,1950876.44
2012/11/01,2415578.86
2012/12/03,3229312.71
2013/01/04,2828213.1
2013/02/01,2784774.07
2013/03/01,2602878.67
2013/04/01,0.0
2013/05/02,0.0
2013/06/03,1789546.06
2013/07/01,2150301.57
2013/08/01,2614133.5
2013/09/02,2311521.79
2013/10/08,3341832.06
2013/11/01,5288756.95
2013/12/02,3432179.64
2014/01/02,1690968.43
2014/02/07,2944583.38
2014/03/03,1878438.81
2014/04/01,840223.43
2014/05/05,423806.7
2014/06/03,800964.05
2014/07/01,978776.04
2014/08/01,1340313.38
2014/09/01,2036580.62
2014/10/08,2227313.11
2014/11/03,2417137.8
2014/12/01,2392220.22
2015/01/05,1242495.2
2015/02/02,1390559.27
2015/03/02,1820907.36
2015/04/01,1111586.14
2015/05/04,2390272.2
2015/06/01,6105781.24
2015/07/01,1514283.3
2015/08/03,3832563.1
2015/09/01,1713172.7
2015/10/08,2355852.76
2015/11/02,4026860.48
2015/12/01,2734379.83
2016/01/04,7514856.75
2016/02/01,4924754.94
2016/03/01,3318808.43
2016/04/01,3586784.6
2016/05/03,2529775.48
2016/06/01,1874931.56
