Date,SZ002103.Volume
2007/01/10,6403899.63
2007/02/01,1912517.4
2007/03/01,2469467.32
2007/04/02,3294220.43
2007/05/08,3455724.28
2007/06/01,2679990.57
2007/07/02,1510034.86
2007/08/01,1688546.35
2007/09/03,2281039.35
2007/10/08,1050102.06
2007/11/01,717864.64
2007/12/03,1289528.8
2008/01/02,5571125.73
2008/02/01,2376755.25
2008/03/03,2725019.9
2008/04/01,1707782.86
2008/05/05,1816916.3
2008/06/02,992015.7
2008/07/01,1559972.78
2008/08/01,1424476.52
2008/09/01,685137.95
2008/10/06,570266.55
2008/11/03,1258364.2
2008/12/01,2087792.61
2009/01/05,3215303.0
2009/02/02,4588573.45
2009/03/02,3909137.41
2009/04/01,4253713.52
2009/05/04,3762003.06
2009/06/01,5117535.45
2009/07/01,5192633.09
2009/08/03,3052541.05
2009/09/01,2442694.0
2009/10/09,2056316.19
2009/11/02,3933428.81
2009/12/01,2860897.3
2010/01/04,2364967.4
2010/02/01,1373411.53
2010/03/01,2280776.91
2010/04/01,2538721.95
2010/05/04,1691615.8
2010/06/01,1092630.63
2010/07/01,1936533.55
2010/08/02,2393205.5
2010/09/01,2249933.95
2010/10/08,2636828.19
2010/11/01,3655248.18
2010/12/01,1595399.13
2011/01/04,848539.0
2011/02/01,1149305.13
2011/03/01,2328016.57
2011/04/01,2575750.26
2011/05/03,1164689.9
2011/06/01,657725.1
2011/07/01,1060487.19
2011/08/01,700583.35
2011/09/01,396041.62
2011/10/10,850506.75
2011/11/01,1756546.77
2011/12/01,1150146.5
2012/01/04,647024.8
2012/02/01,734089.29
2012/03/01,803716.14
2012/04/05,832539.0
2012/05/02,496432.5
2012/06/01,316335.0
2012/07/02,962690.73
2012/08/01,506551.0
2012/09/03,489494.05
2012/10/08,704639.5
2012/11/01,510801.95
2012/12/03,786234.48
2013/01/04,1255561.4
2013/02/01,1051490.2
2013/03/01,994231.38
2013/04/01,496213.0
2013/05/02,1472315.32
2013/06/03,944689.59
2013/07/01,2897796.04
2013/08/01,3552733.59
2013/09/02,2894663.68
2013/10/08,1761246.33
2013/11/01,1125197.33
2013/12/02,846249.14
2014/01/02,1171774.76
2014/02/07,3624109.19
2014/03/03,4098798.95
2014/04/01,3161871.62
2014/05/05,2544270.05
2014/06/03,1528950.0
2014/07/01,1453221.0
2014/08/01,2157851.43
2014/09/01,0.0
2014/10/08,0.0
2014/11/03,0.0
2014/12/01,5269300.48
2015/01/05,5757636.05
2015/02/02,5758017.13
2015/03/02,4383154.32
2015/04/01,9050956.1
2015/05/04,8096287.4
2015/06/01,5645338.9
2015/07/01,1273978.57
2015/08/03,5875753.67
2015/09/01,335504.3
2015/10/08,0.0
2015/11/02,0.0
2015/12/01,0.0
2016/01/04,0.0
2016/02/01,6077068.75
2016/03/01,1.124911565E7
2016/04/01,8521382.3
2016/05/03,3838932.95
2016/06/01,7413784.56
