Date,SH600362.Volume
2002/01/11,4.764622667E7
2002/02/01,1.63492E7
2002/03/01,1.42962619E7
2002/04/01,3169304.55
2002/05/08,2341911.11
2002/06/03,1.6234815E7
2002/07/01,1.052856957E7
2002/08/01,3090586.36
2002/09/02,1979630.0
2002/10/08,1673577.78
2002/11/01,3286647.62
2002/12/02,1769863.64
2003/01/02,6599105.0
2003/02/10,5194800.0
2003/03/03,2502052.38
2003/04/01,7039686.36
2003/05/12,5462813.33
2003/06/02,4412395.24
2003/07/01,2062973.91
2003/08/01,1066709.52
2003/09/01,1605101.5
2003/10/08,1.004665594E7
2003/11/03,9202487.75
2003/12/01,1.001586687E7
2004/01/02,1.146185308E7
2004/02/02,1.180697235E7
2004/03/01,6016466.13
2004/04/01,4695604.18
2004/05/10,4715581.25
2004/06/01,3553704.55
2004/07/01,2852827.68
2004/08/02,1623196.27
2004/09/01,5146443.32
2004/10/08,4196272.5
2004/11/01,2243887.45
2004/12/01,1988142.65
2005/01/04,2939181.6
2005/02/01,6859388.31
2005/03/01,4667132.78
2005/04/01,3930581.29
2005/05/09,2243599.65
2005/06/01,3519841.05
2005/07/01,3437530.52
2005/08/01,5874016.83
2005/09/01,7467029.82
2005/10/10,5633518.25
2005/11/01,3485772.64
2005/12/01,3907044.23
2006/01/04,1.466004013E7
2006/02/06,1.479847347E7
2006/03/01,4855731.52
2006/04/03,1.79082729E7
2006/05/08,3.331137617E7
2006/06/01,1.441553223E7
2006/07/03,1.405897414E7
2006/08/01,6660545.7
2006/09/01,6704807.52
2006/10/09,6842204.59
2006/11/01,1.264128505E7
2006/12/01,1.243597138E7
2007/01/04,2.36031682E7
2007/02/01,1.78292422E7
2007/03/01,8819585.14
2007/04/02,1.964843205E7
2007/05/08,2.169591828E7
2007/06/01,2.44104001E7
2007/07/02,1.026194582E7
2007/08/01,1.935689752E7
2007/09/03,1.57417542E7
2007/10/08,1.217328722E7
2007/11/01,8947081.5
2007/12/03,8385046.45
2008/01/02,1.167411568E7
2008/02/01,8548831.0
2008/03/03,7796230.1
2008/04/01,1.000967276E7
2008/05/05,1.02245061E7
2008/06/02,8482176.2
2008/07/01,1.002355409E7
2008/08/01,4660842.86
2008/09/01,4482111.47
2008/10/06,8883957.75
2008/11/03,1.434548525E7
2008/12/01,1.405225926E7
2009/01/05,1.438908853E7
2009/02/02,3.03447292E7
2009/03/02,3.24854455E7
2009/04/01,2.726441305E7
2009/05/04,2.506572233E7
2009/06/01,2.13403155E7
2009/07/01,2.676290896E7
2009/08/03,2.367018386E7
2009/09/01,2.129885255E7
2009/10/09,2.003884431E7
2009/11/02,1.933405952E7
2009/12/01,1.222520439E7
2010/01/04,1.085209265E7
2010/02/01,6556795.4
2010/03/01,8924742.78
2010/04/01,9525589.14
2010/05/04,7226810.75
2010/06/01,4819133.47
2010/07/01,8985851.09
2010/08/02,1.058921532E7
2010/09/01,3.324913158E7
2010/10/08,9.135246006E7
2010/11/01,5.680762368E7
2010/12/01,4.365123474E7
2011/01/04,3.0966306E7
2011/02/01,3.198265327E7
2011/03/01,2.648592574E7
2011/04/01,2.310829679E7
2011/05/03,1.380077752E7
2011/06/01,1.493201448E7
2011/07/01,1.844820933E7
2011/08/01,1.300579887E7
2011/09/01,1.098454295E7
2011/10/10,1.45603425E7
2011/11/01,1.015165655E7
2011/12/01,8726030.0
2012/01/04,1.68886372E7
2012/02/01,1.983314757E7
2012/03/01,1.499229891E7
2012/04/05,1.021286471E7
2012/05/02,1.665685882E7
2012/06/01,6944148.6
2012/07/02,6969414.91
2012/08/01,6558983.43
2012/09/03,1.40436057E7
2012/10/08,6923382.89
2012/11/01,4667757.45
2012/12/03,1.417961019E7
2013/01/04,2.091144285E7
2013/02/01,1.947426953E7
2013/03/01,1.242550114E7
2013/04/01,9717605.78
2013/05/02,9944867.36
2013/06/03,9250365.59
2013/07/01,9776382.61
2013/08/01,1.33133515E7
2013/09/02,1.334624353E7
2013/10/08,8925735.89
2013/11/01,7950596.19
2013/12/02,7395163.5
2014/01/02,6475385.81
2014/02/07,8547368.38
2014/03/03,8862732.81
2014/04/01,9307193.48
2014/05/05,9018267.5
2014/06/03,7630131.5
2014/07/01,2.066872491E7
2014/08/01,2.206812586E7
2014/09/01,2.027217252E7
2014/10/08,1.764339461E7
2014/11/03,4.46607385E7
2014/12/01,6.870100535E7
2015/01/05,4.92574265E7
2015/02/02,2.079254093E7
2015/03/02,5.040348832E7
2015/04/01,8.144316081E7
2015/05/04,7.712438365E7
2015/06/01,7.919073395E7
2015/07/01,7.067091843E7
2015/08/03,4.530337057E7
2015/09/01,2.64561246E7
2015/10/08,2.716970453E7
2015/11/02,3.507701924E7
2015/12/01,3.108184157E7
2016/01/04,1.966631855E7
2016/02/01,9621763.81
2016/03/01,3.688145209E7
2016/04/01,3.11263427E7
2016/05/03,1.406514138E7
2016/06/01,1.453927656E7
