Date,SZ300244.Volume
2011/07/19,3553236.56
2011/08/01,2748975.74
2011/09/01,1511256.0
2011/10/10,887808.94
2011/11/01,1019907.0
2011/12/01,787334.77
2012/01/04,623947.8
2012/02/01,786605.86
2012/03/01,684939.09
2012/04/05,510289.82
2012/05/02,640488.91
2012/06/01,985218.2
2012/07/02,1622144.45
2012/08/01,1222950.57
2012/09/03,808087.7
2012/10/08,494993.11
2012/11/01,244465.45
2012/12/03,675786.62
2013/01/04,721856.15
2013/02/01,755092.2
2013/03/01,689189.57
2013/04/01,979901.28
2013/05/02,993526.32
2013/06/03,1069137.82
2013/07/01,1179413.0
2013/08/01,805752.23
2013/09/02,840762.84
2013/10/08,931055.61
2013/11/01,608354.86
2013/12/02,535802.05
2014/01/02,499428.52
2014/02/07,102987.81
2014/03/03,908394.57
2014/04/01,490253.29
2014/05/05,441067.7
2014/06/03,697738.0
2014/07/01,1099766.43
2014/08/01,1435540.24
2014/09/01,1033372.76
2014/10/08,285711.22
2014/11/03,0.0
2014/12/01,0.0
2015/01/05,3703842.85
2015/02/02,3811081.67
2015/03/02,3614800.32
2015/04/01,4738735.76
2015/05/04,6524626.3
2015/06/01,7183365.05
2015/07/01,7040031.17
2015/08/03,4872510.95
2015/09/01,4476312.95
2015/10/08,5321809.06
2015/11/02,4562221.33
2015/12/01,3830347.96
2016/01/04,2412733.6
2016/02/01,3590214.31
2016/03/01,4688851.13
2016/04/01,4889129.55
2016/05/03,4636930.43
2016/06/01,6683296.22
