Date,SZ002008.Volume
2004/06/25,7920325.0
2004/07/01,2510533.59
2004/08/02,1674864.55
2004/09/01,1841686.32
2004/10/08,1610298.0
2004/11/01,757349.32
2004/12/01,371822.52
2005/01/04,345444.1
2005/02/01,806301.62
2005/03/01,592536.78
2005/04/01,749497.86
2005/05/09,324227.35
2005/06/01,2073360.77
2005/07/01,1025130.05
2005/08/01,2484441.17
2005/09/01,1967062.23
2005/10/10,521774.88
2005/11/01,743275.05
2005/12/01,1803233.5
2006/01/04,3574262.94
2006/02/06,1653575.53
2006/03/01,1243297.52
2006/04/03,3015400.4
2006/05/08,3937500.17
2006/06/01,4977339.0
2006/07/03,2652976.43
2006/08/01,1303323.39
2006/09/01,1578708.33
2006/10/09,2212024.29
2006/11/01,2017184.09
2006/12/01,2949831.48
2007/01/04,3192544.85
2007/02/01,1889440.53
2007/03/01,2567714.14
2007/04/02,3147704.24
2007/05/08,4968651.44
2007/06/01,6496481.62
2007/07/02,3136226.32
2007/08/01,3170294.39
2007/09/03,1926299.95
2007/10/08,1651988.39
2007/11/01,1153336.0
2007/12/03,1476050.0
2008/01/02,1658939.73
2008/02/01,1171514.44
2008/03/03,643647.33
2008/04/01,2884584.57
2008/05/05,2606857.7
2008/06/02,2774539.95
2008/07/01,3591191.57
2008/08/01,2005094.24
2008/09/01,2587800.74
2008/10/06,2955760.85
2008/11/03,1.26237939E7
2008/12/01,1.949289557E7
2009/01/05,2.22728866E7
2009/02/02,2.52005112E7
2009/03/02,1.928422927E7
2009/04/01,3.00140591E7
2009/05/04,1.608698389E7
2009/06/01,1.468171505E7
2009/07/01,2.40691403E7
2009/08/03,2.300044338E7
2009/09/01,1.378566359E7
2009/10/09,1.511508225E7
2009/11/02,1.693059486E7
2009/12/01,2.48977843E7
2010/01/04,3.84730942E7
2010/02/01,1.990106893E7
2010/03/01,1.688245957E7
2010/04/01,2.906138233E7
2010/05/04,1.978641235E7
2010/06/01,2.057596474E7
2010/07/01,2.342743773E7
2010/08/02,3.809446214E7
2010/09/01,2.490832205E7
2010/10/08,3.5524737E7
2010/11/01,3.007739518E7
2010/12/01,2.855169578E7
2011/01/04,2.60538026E7
2011/02/01,3.09869196E7
2011/03/01,2.02416743E7
2011/04/01,1.201837921E7
2011/05/03,6343527.95
2011/06/01,6670901.57
2011/07/01,1.083906548E7
2011/08/01,1.149704878E7
2011/09/01,1.152447033E7
2011/10/10,1.427287519E7
2011/11/01,3.254522255E7
2011/12/01,1.925033895E7
2012/01/04,2.54201922E7
2012/02/01,3.367259176E7
2012/03/01,2.55197645E7
2012/04/05,1.837053953E7
2012/05/02,1.419228086E7
2012/06/01,7328148.8
2012/07/02,5965201.64
2012/08/01,2.211651617E7
2012/09/03,5.34665553E7
2012/10/08,5.313311306E7
2012/11/01,1.558097391E7
2012/12/03,2.155448638E7
2013/01/04,5.400657165E7
2013/02/01,4.323943767E7
2013/03/01,3.571974514E7
2013/04/01,3.33556505E7
2013/05/02,5.401168673E7
2013/06/03,3.2308828E7
2013/07/01,3.28797787E7
2013/08/01,2.596564491E7
2013/09/02,1.7980319E7
2013/10/08,2.32457765E7
2013/11/01,2.838889833E7
2013/12/02,3.299366514E7
2014/01/02,3.736228371E7
2014/02/07,2.651193444E7
2014/03/03,1.839242619E7
2014/04/01,2.528030333E7
2014/05/05,2.56908343E7
2014/06/03,1.841090435E7
2014/07/01,1.956327043E7
2014/08/01,2.7482728E7
2014/09/01,2.053900533E7
2014/10/08,1.486007272E7
2014/11/03,3.640267955E7
2014/12/01,3.650469839E7
2015/01/05,3.06326114E7
2015/02/02,3.816356633E7
2015/03/02,5.436843345E7
2015/04/01,7.631654676E7
2015/05/04,6.331350135E7
2015/06/01,4.941558433E7
2015/07/01,6.217954726E7
2015/08/03,4.110440243E7
2015/09/01,2.45337545E7
2015/10/08,3.540187671E7
2015/11/02,3.03577409E7
2015/12/01,2.734793152E7
2016/01/04,2.51807711E7
2016/02/01,1.819167144E7
2016/03/01,1.616530057E7
2016/04/01,1.879756745E7
2016/05/03,1.374321767E7
2016/06/01,1.610881756E7
