Date,SZ002516.Volume
2010/12/07,5105869.95
2011/01/04,1038443.7
2011/02/01,1618041.87
2011/03/01,1589340.17
2011/04/01,2062927.21
2011/05/03,550838.38
2011/06/01,1228094.76
2011/07/01,900348.24
2011/08/01,1390530.26
2011/09/01,368738.86
2011/10/10,845728.5
2011/11/01,1121835.14
2011/12/01,717473.23
2012/01/04,817887.47
2012/02/01,2448491.62
2012/03/01,1914545.0
2012/04/05,1360294.94
2012/05/02,1394789.91
2012/06/01,899726.65
2012/07/02,873608.55
2012/08/01,842560.87
2012/09/03,1082869.15
2012/10/08,1593224.67
2012/11/01,4529480.27
2012/12/03,3158907.38
2013/01/04,3457264.5
2013/02/01,2585752.67
2013/03/01,2397153.71
2013/04/01,1036713.5
2013/05/02,1527714.55
2013/06/03,1146112.0
2013/07/01,1119600.35
2013/08/01,1981086.68
2013/09/02,2106222.11
2013/10/08,6748670.94
2013/11/01,4195251.57
2013/12/02,5998030.14
2014/01/02,4928359.9
2014/02/07,7552259.81
2014/03/03,3501094.81
2014/04/01,1792695.86
2014/05/05,1223530.3
2014/06/03,1961014.05
2014/07/01,2705659.57
2014/08/01,4095372.9
2014/09/01,4950852.76
2014/10/08,2885255.56
2014/11/03,2729906.0
2014/12/01,3344326.96
2015/01/05,6073814.05
2015/02/02,2189552.67
2015/03/02,5975069.86
2015/04/01,9293384.29
2015/05/04,1.771404365E7
2015/06/01,1.356403276E7
2015/07/01,1.662670165E7
2015/08/03,1.398313795E7
2015/09/01,9109297.95
2015/10/08,1.542554012E7
2015/11/02,1.88022409E7
2015/12/01,8082921.74
2016/01/04,7800786.5
2016/02/01,7333331.69
2016/03/01,1.067682535E7
2016/04/01,1.249319365E7
2016/05/03,7514207.38
2016/06/01,2.382448967E7
