Date,SZ000762.Volume
2001/08/08,82600.0
2001/09/03,232120.0
2001/10/08,312494.44
2001/11/01,232640.91
2001/12/03,567909.52
2002/01/04,851535.0
2002/02/01,3846120.0
2002/03/01,3029657.14
2002/04/01,2075850.0
2002/05/08,1633122.22
2002/06/03,1362210.0
2002/07/01,548391.3
2002/08/01,326927.27
2002/09/02,318380.0
2002/10/08,372550.0
2002/11/01,506338.1
2002/12/02,532990.91
2003/01/02,803450.0
2003/02/10,715766.67
2003/03/03,509428.57
2003/04/01,1527545.45
2003/05/12,2249620.0
2003/06/02,525000.0
2003/07/01,279795.65
2003/08/01,248676.19
2003/09/01,228351.05
2003/10/08,546419.33
2003/11/03,666227.8
2003/12/01,1623007.96
2004/01/02,1591721.92
2004/02/02,2043460.5
2004/03/01,1132547.87
2004/04/01,2125129.23
2004/05/10,381837.5
2004/06/01,397086.36
2004/07/01,518101.41
2004/08/02,322292.82
2004/09/01,688243.05
2004/10/08,619219.38
2004/11/01,716011.09
2004/12/01,435251.48
2005/01/04,244151.25
2005/02/01,1427826.15
2005/03/01,3451050.87
2005/04/01,1595626.95
2005/05/09,575208.18
2005/06/01,943395.45
2005/07/01,1176506.71
2005/08/01,3029456.61
2005/09/01,2197285.0
2005/10/10,2508020.31
2005/11/01,844527.91
2005/12/01,143705.23
2006/01/04,2827389.94
2006/02/06,5148910.35
2006/03/01,7290947.17
2006/04/03,8605038.15
2006/05/08,1.163678133E7
2006/06/01,6417407.41
2006/07/03,4822716.1
2006/08/01,2167133.65
2006/09/01,2619594.86
2006/10/09,1809062.65
2006/11/01,3387095.05
2006/12/01,5582086.24
2007/01/04,9633126.0
2007/02/01,8364115.53
2007/03/01,7629252.18
2007/04/02,1.326584133E7
2007/05/08,1.298781022E7
2007/06/01,1.110376438E7
2007/07/02,6431828.32
2007/08/01,1.204368178E7
2007/09/03,1.03570453E7
2007/10/08,5609689.11
2007/11/01,3426916.05
2007/12/03,4791472.3
2008/01/02,4352473.09
2008/02/01,4209754.31
2008/03/03,3484450.43
2008/04/01,3266436.29
2008/05/05,6278578.25
2008/06/02,4940818.25
2008/07/01,6677234.22
2008/08/01,3541654.67
2008/09/01,2824965.95
2008/10/06,2384109.4
2008/11/03,4945054.2
2008/12/01,3903495.65
2009/01/05,1.06605544E7
2009/02/02,1.371907005E7
2009/03/02,1.059141841E7
2009/04/01,7915817.1
2009/05/04,1.184365883E7
2009/06/01,1.235094923E7
2009/07/01,1.331066465E7
2009/08/03,8520756.0
2009/09/01,1.222725414E7
2009/10/09,8076422.44
2009/11/02,1.23909041E7
2009/12/01,7379630.17
2010/01/04,7895865.15
2010/02/01,7216500.0
2010/03/01,5553902.35
2010/04/01,9111349.24
2010/05/04,2.324619665E7
2010/06/01,1.066117758E7
2010/07/01,8775197.55
2010/08/02,1.230722245E7
2010/09/01,1.226569211E7
2010/10/08,1.672106906E7
2010/11/01,1.081101514E7
2010/12/01,5929874.3
2011/01/04,4968046.5
2011/02/01,7386575.93
2011/03/01,1.081265848E7
2011/04/01,7308093.95
2011/05/03,3817404.33
2011/06/01,3198197.76
2011/07/01,1.279956157E7
2011/08/01,4755289.35
2011/09/01,2977505.86
2011/10/10,4517178.31
2011/11/01,4241205.45
2011/12/01,2056101.0
2012/01/04,5245530.13
2012/02/01,6313259.48
2012/03/01,7649709.18
2012/04/05,7411121.65
2012/05/02,6610385.55
2012/06/01,4164147.35
2012/07/02,2876963.68
2012/08/01,7252242.13
2012/09/03,4813928.45
2012/10/08,3818392.44
2012/11/01,2633753.86
2012/12/03,6345850.33
2013/01/04,7934232.65
2013/02/01,6061582.33
2013/03/01,3678298.19
2013/04/01,7391943.61
2013/05/02,1.332185709E7
2013/06/03,2.362474529E7
2013/07/01,1.495730957E7
2013/08/01,9561644.77
2013/09/02,8936963.84
2013/10/08,5436769.78
2013/11/01,3804885.29
2013/12/02,4409940.91
2014/01/02,3752172.48
2014/02/07,1.906890206E7
2014/03/03,1.2968829E7
2014/04/01,4654839.67
2014/05/05,0.0
2014/06/03,0.0
2014/07/01,4944602.61
2014/08/01,2.570093695E7
2014/09/01,1.1866559E7
2014/10/08,8441178.28
2014/11/03,1.000199395E7
2014/12/01,1.390542674E7
2015/01/05,8929749.8
2015/02/02,6466593.8
2015/03/02,2.676965673E7
2015/04/01,3.257707119E7
2015/05/04,2.682387765E7
2015/06/01,2.726285786E7
2015/07/01,3.004446404E7
2015/08/03,4.191334748E7
2015/09/01,2.71917913E7
2015/10/08,5.243892571E7
2015/11/02,7.281986671E7
2015/12/01,5.673464E7
2016/01/04,4.21617843E7
2016/02/01,4.276609044E7
2016/03/01,4.656054822E7
2016/04/01,4.021716475E7
2016/05/03,6.665801176E7
2016/06/01,4.8324478E7
