Date,SZ002020.Volume
2004/07/15,2553740.08
2004/08/02,583683.82
2004/09/01,803853.36
2004/10/08,648176.31
2004/11/01,289401.32
2004/12/01,112838.13
2005/01/04,127667.95
2005/02/01,248140.38
2005/03/01,329782.52
2005/04/01,487189.05
2005/05/09,211007.59
2005/06/01,645104.73
2005/07/01,363463.9
2005/08/01,1040312.91
2005/09/01,732187.27
2005/10/10,0.0
2005/11/01,1143456.18
2005/12/01,507479.59
2006/01/04,904978.5
2006/02/06,918599.35
2006/03/01,386492.57
2006/04/03,1025144.0
2006/05/08,2254173.33
2006/06/01,2387795.73
2006/07/03,1860975.43
2006/08/01,784370.13
2006/09/01,747700.71
2006/10/09,1358015.71
2006/11/01,590566.82
2006/12/01,2018408.05
2007/01/04,2482653.95
2007/02/01,2512784.0
2007/03/01,3563064.82
2007/04/02,3356897.62
2007/05/08,3676377.0
2007/06/01,3333300.29
2007/07/02,1517888.5
2007/08/01,1714967.26
2007/09/03,2613551.75
2007/10/08,1395672.61
2007/11/01,998650.59
2007/12/03,1567053.55
2008/01/02,1907899.32
2008/02/01,785613.19
2008/03/03,1785691.9
2008/04/01,831273.9
2008/05/05,1806545.25
2008/06/02,531736.6
2008/07/01,827245.91
2008/08/01,660237.62
2008/09/01,589188.16
2008/10/06,1267163.7
2008/11/03,1685337.45
2008/12/01,2000038.26
2009/01/05,2001626.13
2009/02/02,3030691.1
2009/03/02,1819362.41
2009/04/01,3641003.76
2009/05/04,4271906.78
2009/06/01,2718199.86
2009/07/01,3261628.43
2009/08/03,2818845.52
2009/09/01,2641179.27
2009/10/09,2022630.31
2009/11/02,5519726.52
2009/12/01,2724734.13
2010/01/04,2275206.45
2010/02/01,1121245.13
2010/03/01,2984546.0
2010/04/01,5165135.38
2010/05/04,4476814.7
2010/06/01,2605071.37
2010/07/01,1741347.14
2010/08/02,4527513.86
2010/09/01,4731911.0
2010/10/08,3565610.88
2010/11/01,5113943.05
2010/12/01,2320891.87
2011/01/04,1129142.6
2011/02/01,1583422.6
2011/03/01,1224986.74
2011/04/01,625776.32
2011/05/03,434935.86
2011/06/01,291092.76
2011/07/01,683778.05
2011/08/01,1271736.91
2011/09/01,369623.57
2011/10/10,419903.44
2011/11/01,343718.36
2011/12/01,269081.91
2012/01/04,1702463.73
2012/02/01,1993438.33
2012/03/01,2549339.0
2012/04/05,1583957.76
2012/05/02,1186497.09
2012/06/01,1398072.0
2012/07/02,3121437.23
2012/08/01,1029599.7
2012/09/03,641682.05
2012/10/08,1178294.67
2012/11/01,925614.95
2012/12/03,1060561.71
2013/01/04,1617557.2
2013/02/01,1215625.8
2013/03/01,2822602.62
2013/04/01,4188502.44
2013/05/02,7198965.36
2013/06/03,9195325.24
2013/07/01,9698852.04
2013/08/01,6738119.59
2013/09/02,3984163.53
2013/10/08,4618711.44
2013/11/01,3353426.95
2013/12/02,3467198.05
2014/01/02,3528447.57
2014/02/07,6996401.88
2014/03/03,4419650.52
2014/04/01,4765703.19
2014/05/05,2755970.7
2014/06/03,2907143.85
2014/07/01,2426564.7
2014/08/01,2996608.14
2014/09/01,5034305.14
2014/10/08,2593868.0
2014/11/03,2963726.35
2014/12/01,4072092.52
2015/01/05,3426310.85
2015/02/02,2316479.67
2015/03/02,6764816.82
2015/04/01,4375208.67
2015/05/04,0.0
2015/06/01,0.0
2015/07/01,0.0
2015/08/03,9832220.81
2015/09/01,6833430.2
2015/10/08,6138137.76
2015/11/02,8062769.62
2015/12/01,4706165.65
2016/01/04,3175457.25
2016/02/01,2370024.69
2016/03/01,5857552.87
2016/04/01,5424585.1
2016/05/03,6573039.14
2016/06/01,1.161030844E7
