Date,SH600868.Volume
2001/08/08,1026277.78
2001/09/03,877125.0
2001/10/08,6878527.78
2001/11/01,2969568.18
2001/12/03,1709995.24
2002/01/04,2409165.0
2002/02/01,2862600.0
2002/03/01,5602538.1
2002/04/01,1805400.0
2002/05/08,1650677.78
2002/06/03,5935400.0
2002/07/01,4535804.35
2002/08/01,1237486.36
2002/09/02,909410.0
2002/10/08,865855.56
2002/11/01,1779166.67
2002/12/02,1193072.73
2003/01/02,3139730.0
2003/02/10,1928666.67
2003/03/03,1140452.38
2003/04/01,9358718.18
2003/05/12,5167506.67
2003/06/02,2174109.52
2003/07/01,1677769.57
2003/08/01,911466.67
2003/09/01,1054903.77
2003/10/08,1335012.0
2003/11/03,5768160.7
2003/12/01,5376772.39
2004/01/02,1.051813277E7
2004/02/02,1.06443547E7
2004/03/01,1.299030022E7
2004/04/01,7296141.5
2004/05/10,2404156.25
2004/06/01,1951172.73
2004/07/01,2501714.5
2004/08/02,1229537.23
2004/09/01,6721962.64
2004/10/08,3246172.75
2004/11/01,4062981.32
2004/12/01,1672512.17
2005/01/04,1471638.4
2005/02/01,3879329.31
2005/03/01,2398602.09
2005/04/01,3395296.81
2005/05/09,2624422.47
2005/06/01,3711163.23
2005/07/01,3379866.24
2005/08/01,1.203445509E7
2005/09/01,9853257.05
2005/10/10,3365970.25
2005/11/01,2476043.09
2005/12/01,3706012.23
2006/01/04,9277099.5
2006/02/06,8758733.53
2006/03/01,3608383.7
2006/04/03,5294023.5
2006/05/08,0.0
2006/06/01,1.129065736E7
2006/07/03,0.0
2006/08/01,7502095.39
2006/09/01,2.699509648E7
2006/10/09,2.559597435E7
2006/11/01,3.043483691E7
2006/12/01,4.258910581E7
2007/01/04,9.72033665E7
2007/02/01,9.097637107E7
2007/03/01,9.990392909E7
2007/04/02,9.980350624E7
2007/05/08,1.3449832839E8
2007/06/01,1.0245775976E8
2007/07/02,5.579102005E7
2007/08/01,9.175363439E7
2007/09/03,7.792935695E7
2007/10/08,3.855674583E7
2007/11/01,1.985375236E7
2007/12/03,2.845503705E7
2008/01/02,4.106640905E7
2008/02/01,2.150343275E7
2008/03/03,2.411105214E7
2008/04/01,2.568177886E7
2008/05/05,4.550307335E7
2008/06/02,2.265764335E7
2008/07/01,3.396343348E7
2008/08/01,1.611592014E7
2008/09/01,2.707817232E7
2008/10/06,1.79153139E7
2008/11/03,2.15768143E7
2008/12/01,3.887991243E7
2009/01/05,2.837566587E7
2009/02/02,6.487453705E7
2009/03/02,5.547778441E7
2009/04/01,5.63159161E7
2009/05/04,4.219411439E7
2009/06/01,7.371720641E7
2009/07/01,7.437337213E7
2009/08/03,4.287952871E7
2009/09/01,3.627506914E7
2009/10/09,3.994467681E7
2009/11/02,7.32189779E7
2009/12/01,3.614223187E7
2010/01/04,2.820710775E7
2010/02/01,1.886453127E7
2010/03/01,1.647459561E7
2010/04/01,4.468545695E7
2010/05/04,2.396167655E7
2010/06/01,1.518310668E7
2010/07/01,2.003906027E7
2010/08/02,2.141922664E7
2010/09/01,1.980909984E7
2010/10/08,3.7630594E7
2010/11/01,4.722950491E7
2010/12/01,2.797902835E7
2011/01/04,1.28103507E7
2011/02/01,2.130845533E7
2011/03/01,3.491097704E7
2011/04/01,7.810945311E7
2011/05/03,8.864448752E7
2011/06/01,4.349785586E7
2011/07/01,3.037909481E7
2011/08/01,5.524997917E7
2011/09/01,2.906094129E7
2011/10/10,2.105954213E7
2011/11/01,1.719724873E7
2011/12/01,1.690934523E7
2012/01/04,1.45356242E7
2012/02/01,2.529644571E7
2012/03/01,1.810415318E7
2012/04/05,1.852099447E7
2012/05/02,1.766469295E7
2012/06/01,1.097469865E7
2012/07/02,7857894.27
2012/08/01,2.790696383E7
2012/09/03,3.605518135E7
2012/10/08,9.907851933E7
2012/11/01,5.560135118E7
2012/12/03,6.14816639E7
2013/01/04,5.48057468E7
2013/02/01,3.229536267E7
2013/03/01,3.226168471E7
2013/04/01,1.433624544E7
2013/05/02,1.932604923E7
2013/06/03,1.237128859E7
2013/07/01,1.121370109E7
2013/08/01,1.800933491E7
2013/09/02,9211369.63
2013/10/08,4.234800078E7
2013/11/01,4.83301151E7
2013/12/02,1.525639591E7
2014/01/02,9525721.38
2014/02/07,1.904949506E7
2014/03/03,2.708412948E7
2014/04/01,1.218324952E7
2014/05/05,7558721.6
2014/06/03,8782297.15
2014/07/01,1.668556822E7
2014/08/01,4.79465181E7
2014/09/01,8.7836379E7
2014/10/08,5.282065222E7
2014/11/03,6.461596995E7
2014/12/01,9.041669478E7
2015/01/05,4.291453055E7
2015/02/02,3.0418344E7
2015/03/02,9.291466941E7
2015/04/01,1.0796494824E8
2015/05/04,1.9256254515E8
2015/06/01,2.0339897229E8
2015/07/01,1.648028513E8
2015/08/03,4.3232327357E8
2015/09/01,3.6315332785E8
2015/10/08,5.2864735382E8
2015/11/02,2.7738567967E8
2015/12/01,1.1420870826E8
2016/01/04,2.2186582685E8
2016/02/01,1.3339533181E8
2016/03/01,1.1563404478E8
2016/04/01,1.018917013E8
2016/05/03,4.231870324E7
2016/06/01,4.582000222E7
