Date,SZ002367.Volume
2010/03/12,6670561.79
2010/04/01,2214817.38
2010/05/04,1329235.5
2010/06/01,1565524.58
2010/07/01,1693064.59
2010/08/02,1329833.32
2010/09/01,1108504.89
2010/10/08,1427934.25
2010/11/01,1454232.73
2010/12/01,1508446.7
2011/01/04,1131204.05
2011/02/01,1834754.53
2011/03/01,1190928.91
2011/04/01,1126797.89
2011/05/03,785647.38
2011/06/01,917291.76
2011/07/01,1486296.52
2011/08/01,892962.74
2011/09/01,475969.57
2011/10/10,821561.63
2011/11/01,1043009.18
2011/12/01,666895.41
2012/01/04,1544481.8
2012/02/01,1095737.95
2012/03/01,1526760.59
2012/04/05,1160383.35
2012/05/02,1609897.68
2012/06/01,1131653.7
2012/07/02,723774.41
2012/08/01,1750793.74
2012/09/03,1387042.3
2012/10/08,709342.17
2012/11/01,707380.0
2012/12/03,4100656.48
2013/01/04,3522531.45
2013/02/01,2297456.27
2013/03/01,2931290.81
2013/04/01,2814549.61
2013/05/02,2899098.09
2013/06/03,1789833.59
2013/07/01,2636402.83
2013/08/01,2627140.18
2013/09/02,4015316.26
2013/10/08,2805349.83
2013/11/01,1574472.9
2013/12/02,1581549.23
2014/01/02,4181167.81
2014/02/07,4514642.0
2014/03/03,8958664.48
2014/04/01,7517541.86
2014/05/05,4706942.8
2014/06/03,6919540.5
2014/07/01,1.087252887E7
2014/08/01,8024798.57
2014/09/01,1.512818419E7
2014/10/08,1.374961789E7
2014/11/03,1.52771788E7
2014/12/01,1.884943622E7
2015/01/05,1.183142575E7
2015/02/02,1.176716567E7
2015/03/02,2.467215332E7
2015/04/01,2.329955624E7
2015/05/04,2.894469825E7
2015/06/01,1073762.19
2015/07/01,0.0
2015/08/03,0.0
2015/09/01,2.971949475E7
2015/10/08,3.059951671E7
2015/11/02,2.447340562E7
2015/12/01,1.037561026E7
2016/01/04,1.06005896E7
2016/02/01,1.136143719E7
2016/03/01,1.591384926E7
2016/04/01,1.138517825E7
2016/05/03,7443782.62
2016/06/01,6014140.0
