Date,SH601933.Volume
2010/12/15,2.083449615E7
2011/01/04,4207484.3
2011/02/01,4231538.13
2011/03/01,3683404.43
2011/04/01,3193483.58
2011/05/03,1380936.1
2011/06/01,1407170.57
2011/07/01,1798388.57
2011/08/01,2153276.04
2011/09/01,907238.95
2011/10/10,1561876.69
2011/11/01,1745719.55
2011/12/01,1544326.14
2012/01/04,1949458.67
2012/02/01,1434962.71
2012/03/01,1784457.45
2012/04/05,1948467.06
2012/05/02,1996278.27
2012/06/01,936642.05
2012/07/02,2076482.45
2012/08/01,1919563.48
2012/09/03,1858499.3
2012/10/08,1186491.78
2012/11/01,759943.55
2012/12/03,1377595.67
2013/01/04,2766994.1
2013/02/01,4162104.53
2013/03/01,2850708.29
2013/04/01,2505629.28
2013/05/02,1.667674641E7
2013/06/03,8636891.47
2013/07/01,1.020875535E7
2013/08/01,6160239.18
2013/09/02,1.436530221E7
2013/10/08,1.215382483E7
2013/11/01,6498097.81
2013/12/02,6886059.05
2014/01/02,1.006719186E7
2014/02/07,1.100108906E7
2014/03/03,7701565.1
2014/04/01,1.124260443E7
2014/05/05,1.2199097E7
2014/06/03,1.15569982E7
2014/07/01,2.706411891E7
2014/08/01,2.635848267E7
2014/09/01,2.575157662E7
2014/10/08,2.633813894E7
2014/11/03,3.018274795E7
2014/12/01,6.063563283E7
2015/01/05,3.820804545E7
2015/02/02,3.23246736E7
2015/03/02,6.769100623E7
2015/04/01,7.223325543E7
2015/05/04,8.328167335E7
2015/06/01,1.0517797086E8
2015/07/01,8.663553561E7
2015/08/03,1.0976461052E8
2015/09/01,4.93534343E7
2015/10/08,9.550136782E7
2015/11/02,5.992265919E7
2015/12/01,3.647297539E7
2016/01/04,2.738319175E7
2016/02/01,3.439588775E7
2016/03/01,3.225754422E7
2016/04/01,1.95655595E7
2016/05/03,1.556471E7
2016/06/01,2.562535833E7
