Date,SZ002087.Volume
2006/11/30,3.694346E7
2006/12/01,5171550.48
2007/01/04,5113707.35
2007/02/01,3874146.2
2007/03/01,6593832.23
2007/04/02,7015577.19
2007/05/08,8137725.72
2007/06/01,4736811.05
2007/07/02,2463960.36
2007/08/01,3774262.65
2007/09/03,2591743.55
2007/10/08,1968245.89
2007/11/01,847342.77
2007/12/03,1622921.35
2008/01/02,2860312.73
2008/02/01,5789674.44
2008/03/03,2194912.05
2008/04/01,1551481.62
2008/05/05,2803573.2
2008/06/02,1207502.65
2008/07/01,2262212.87
2008/08/01,1957113.48
2008/09/01,1719990.68
2008/10/06,1050473.8
2008/11/03,3324677.95
2008/12/01,3136292.65
2009/01/05,3175755.27
2009/02/02,6901836.4
2009/03/02,5053267.68
2009/04/01,3566658.76
2009/05/04,5265845.67
2009/06/01,3779892.05
2009/07/01,5777065.74
2009/08/03,3585676.14
2009/09/01,3898033.77
2009/10/09,7915115.13
2009/11/02,5879795.05
2009/12/01,6567729.61
2010/01/04,4612654.6
2010/02/01,3142677.4
2010/03/01,6861683.09
2010/04/01,6987447.29
2010/05/04,4113266.2
2010/06/01,2440727.74
2010/07/01,6024800.0
2010/08/02,6136468.27
2010/09/01,1.131765774E7
2010/10/08,1.182335706E7
2010/11/01,1.83950985E7
2010/12/01,3411645.17
2011/01/04,2422447.05
2011/02/01,4646977.53
2011/03/01,8930027.57
2011/04/01,7835841.11
2011/05/03,3889077.71
2011/06/01,6862703.38
2011/07/01,1.150453552E7
2011/08/01,6652128.78
2011/09/01,4336124.38
2011/10/10,3922233.44
2011/11/01,4422170.45
2011/12/01,2875462.36
2012/01/04,3033026.47
2012/02/01,5556443.86
2012/03/01,9203345.82
2012/04/05,6048367.88
2012/05/02,4152077.91
2012/06/01,2222379.45
2012/07/02,2750008.0
2012/08/01,2412441.65
2012/09/03,2031949.3
2012/10/08,2310589.11
2012/11/01,1920364.82
2012/12/03,3861728.14
2013/01/04,4646802.35
2013/02/01,4471338.8
2013/03/01,6937092.9
2013/04/01,8335519.78
2013/05/02,6738354.91
2013/06/03,7874691.29
2013/07/01,3566037.83
2013/08/01,4380000.41
2013/09/02,9001888.79
2013/10/08,4881423.11
2013/11/01,6828074.57
2013/12/02,4725336.59
2014/01/02,4724046.05
2014/02/07,9342774.0
2014/03/03,4454093.57
2014/04/01,3654926.14
2014/05/05,2125721.65
2014/06/03,1931731.75
2014/07/01,5424214.7
2014/08/01,6054588.86
2014/09/01,1.013534571E7
2014/10/08,1.0221112E7
2014/11/03,9500944.95
2014/12/01,8359517.91
2015/01/05,7308085.85
2015/02/02,6474834.73
2015/03/02,1.359689332E7
2015/04/01,2.147086119E7
2015/05/04,2.8939981E7
2015/06/01,2.755414514E7
2015/07/01,2.060738952E7
2015/08/03,2.900266319E7
2015/09/01,3.708931665E7
2015/10/08,3.029002688E7
2015/11/02,2.296906324E7
2015/12/01,1.6630304E7
2016/01/04,2.124511725E7
2016/02/01,1.044176975E7
2016/03/01,1.779140804E7
2016/04/01,1.596230255E7
2016/05/03,7840959.38
2016/06/01,7982172.22
