Date,SH600626.Volume
2001/08/08,2320494.44
2001/09/03,3065360.0
2001/10/08,2410650.0
2001/11/01,2633827.27
2001/12/03,1022847.62
2002/01/04,1600105.0
2002/02/01,1261820.0
2002/03/01,1789961.9
2002/04/01,1138472.73
2002/05/08,668833.33
2002/06/03,1264640.0
2002/07/01,730104.35
2002/08/01,377809.09
2002/09/02,340080.0
2002/10/08,176494.44
2002/11/01,479785.71
2002/12/02,335090.91
2003/01/02,772295.0
2003/02/10,656320.0
2003/03/03,612380.95
2003/04/01,2008200.0
2003/05/12,1265073.33
2003/06/02,451971.43
2003/07/01,595108.7
2003/08/01,304023.81
2003/09/01,625597.09
2003/10/08,408820.67
2003/11/03,1335694.0
2003/12/01,1318131.57
2004/01/02,2168078.69
2004/02/02,3150323.35
2004/03/01,1377231.43
2004/04/01,1390628.27
2004/05/10,567550.0
2004/06/01,464822.73
2004/07/01,598859.36
2004/08/02,662109.59
2004/09/01,1833684.55
2004/10/08,756112.63
2004/11/01,1208248.55
2004/12/01,467637.17
2005/01/04,303948.95
2005/02/01,1853666.62
2005/03/01,2122941.13
2005/04/01,1926910.95
2005/05/09,892168.24
2005/06/01,1290444.91
2005/07/01,1207804.48
2005/08/01,4173013.7
2005/09/01,3225939.09
2005/10/10,1423299.0
2005/11/01,1362290.32
2005/12/01,893545.64
2006/01/04,1364093.44
2006/02/06,4676801.82
2006/03/01,6051023.91
2006/04/03,4618677.1
2006/05/08,1.111844711E7
2006/06/01,5692084.86
2006/07/03,3881345.38
2006/08/01,4888151.22
2006/09/01,5325730.43
2006/10/09,4053647.24
2006/11/01,4440303.55
2006/12/01,9603651.48
2007/01/04,1.493189635E7
2007/02/01,1.415423133E7
2007/03/01,1.585293627E7
2007/04/02,2.195500848E7
2007/05/08,2.459517178E7
2007/06/01,1.650066543E7
2007/07/02,9645069.27
2007/08/01,1.434475287E7
2007/09/03,1.46928858E7
2007/10/08,6308194.17
2007/11/01,2682611.64
2007/12/03,6030963.15
2008/01/02,7094859.0
2008/02/01,5748209.69
2008/03/03,1.5122611E7
2008/04/01,8139093.81
2008/05/05,7505865.35
2008/06/02,4910922.7
2008/07/01,8029035.3
2008/08/01,5332415.14
2008/09/01,5682754.74
2008/10/06,2692068.35
2008/11/03,7686510.95
2008/12/01,1.747196557E7
2009/01/05,9824867.8
2009/02/02,1.634618125E7
2009/03/02,1.054552545E7
2009/04/01,2.163979386E7
2009/05/04,1.825568261E7
2009/06/01,9211126.68
2009/07/01,1.973895222E7
2009/08/03,1.09615241E7
2009/09/01,9676217.45
2009/10/09,1.060225131E7
2009/11/02,2.138142857E7
2009/12/01,1.593738404E7
2010/01/04,1.20624943E7
2010/02/01,5360070.8
2010/03/01,8649162.74
2010/04/01,8362423.52
2010/05/04,4428157.4
2010/06/01,5225102.05
2010/07/01,1.23183725E7
2010/08/02,8339953.59
2010/09/01,1.088962437E7
2010/10/08,1.0657805E7
2010/11/01,1.231355191E7
2010/12/01,4873826.87
2011/01/04,3678285.6
2011/02/01,5056603.73
2011/03/01,2.179381548E7
2011/04/01,1.160094137E7
2011/05/03,5813232.05
2011/06/01,6603681.76
2011/07/01,8547850.81
2011/08/01,8640490.61
2011/09/01,8732072.05
2011/10/10,3575125.13
2011/11/01,3729454.27
2011/12/01,6012755.77
2012/01/04,7068606.8
2012/02/01,6346356.1
2012/03/01,5972786.95
2012/04/05,1.157058347E7
2012/05/02,4775288.23
2012/06/01,2421931.8
2012/07/02,6374813.27
2012/08/01,3366453.3
2012/09/03,3411635.0
2012/10/08,3781302.33
2012/11/01,2212255.91
2012/12/03,3716145.86
2013/01/04,5563912.05
2013/02/01,5536886.33
2013/03/01,8006103.76
2013/04/01,2.099620417E7
2013/05/02,7748708.14
2013/06/03,3613378.82
2013/07/01,4981077.52
2013/08/01,1.880379373E7
2013/09/02,7.026626263E7
2013/10/08,3.2454855E7
2013/11/01,1.846221533E7
2013/12/02,5.355874923E7
2014/01/02,2.786572829E7
2014/02/07,2.689847244E7
2014/03/03,3.152411429E7
2014/04/01,1.837909114E7
2014/05/05,1.00862245E7
2014/06/03,8132143.2
2014/07/01,9803379.87
2014/08/01,1.449135552E7
2014/09/01,1.999064129E7
2014/10/08,1.350092406E7
2014/11/03,1.427064355E7
2014/12/01,2.512270126E7
2015/01/05,3.98521E7
2015/02/02,3.17025814E7
2015/03/02,2.316663073E7
2015/04/01,2.738204881E7
2015/05/04,4.747940875E7
2015/06/01,3.61440151E7
2015/07/01,4.556234322E7
2015/08/03,4.319005314E7
2015/09/01,9402295.9
2015/10/08,101804.18
2015/11/02,4.06148011E7
2015/12/01,2.2284792E7
2016/01/04,2.40175277E7
2016/02/01,2.161982706E7
2016/03/01,1.392572643E7
2016/04/01,1.23553704E7
2016/05/03,9597574.86
2016/06/01,7239777.44
