Date,SZ002341.Volume
2010/01/22,3907845.17
2010/02/01,1045452.4
2010/03/01,1042811.22
2010/04/01,1880059.1
2010/05/04,1232959.2
2010/06/01,1762226.37
2010/07/01,1570586.05
2010/08/02,1317432.32
2010/09/01,1273131.74
2010/10/08,961171.81
2010/11/01,927270.86
2010/12/01,384301.35
2011/01/04,479413.3
2011/02/01,630899.13
2011/03/01,482959.78
2011/04/01,252925.68
2011/05/03,689456.19
2011/06/01,421050.38
2011/07/01,1046454.86
2011/08/01,4728930.57
2011/09/01,1119472.76
2011/10/10,881155.0
2011/11/01,1654462.95
2011/12/01,713495.91
2012/01/04,548833.67
2012/02/01,1984382.14
2012/03/01,2290168.68
2012/04/05,1500277.65
2012/05/02,1398725.18
2012/06/01,3423076.7
2012/07/02,4276973.23
2012/08/01,3609919.78
2012/09/03,2797906.35
2012/10/08,1902373.89
2012/11/01,1732292.77
2012/12/03,3597080.0
2013/01/04,4512758.25
2013/02/01,5156931.13
2013/03/01,4522255.1
2013/04/01,2843269.89
2013/05/02,4249376.36
2013/06/03,3134446.18
2013/07/01,2754776.39
2013/08/01,3951551.5
2013/09/02,1852425.95
2013/10/08,3025793.39
2013/11/01,1993478.1
2013/12/02,1962455.0
2014/01/02,1610791.43
2014/02/07,3433855.31
2014/03/03,3592404.38
2014/04/01,1437226.62
2014/05/05,1678894.55
2014/06/03,3308269.2
2014/07/01,5785993.17
2014/08/01,7299591.71
2014/09/01,2945923.05
2014/10/08,0.0
2014/11/03,0.0
2014/12/01,4089246.57
2015/01/05,7069826.3
2015/02/02,6975665.87
2015/03/02,2.000123645E7
2015/04/01,1.9025685E7
2015/05/04,2.16068382E7
2015/06/01,1.960786605E7
2015/07/01,1.470595417E7
2015/08/03,2.227592505E7
2015/09/01,1.24174344E7
2015/10/08,2990359.0
2015/11/02,0.0
2015/12/01,1.261556165E7
2016/01/04,1.56387778E7
2016/02/01,1.237560219E7
2016/03/01,1.389643665E7
2016/04/01,2.21232771E7
2016/05/03,3.12264441E7
2016/06/01,2.705620544E7
