Date,SZ002239.Volume
2008/05/22,6540698.43
2008/06/02,1540545.3
2008/07/01,1614370.83
2008/08/01,1815638.48
2008/09/01,988339.21
2008/10/06,850006.25
2008/11/03,1969710.55
2008/12/01,3139404.35
2009/01/05,2988052.6
2009/02/02,3226892.5
2009/03/02,3418514.23
2009/04/01,3486996.1
2009/05/04,2918597.78
2009/06/01,3091804.73
2009/07/01,4161503.0
2009/08/03,6119424.9
2009/09/01,5252696.5
2009/10/09,2449242.38
2009/11/02,8086835.81
2009/12/01,3652697.0
2010/01/04,3084040.0
2010/02/01,1898471.87
2010/03/01,2570072.87
2010/04/01,3889733.67
2010/05/04,2289118.5
2010/06/01,3679063.68
2010/07/01,6816361.27
2010/08/02,4596117.18
2010/09/01,3259207.84
2010/10/08,3389453.75
2010/11/01,4235913.14
2010/12/01,3122108.26
2011/01/04,969554.0
2011/02/01,2118890.67
2011/03/01,1905701.22
2011/04/01,2911768.05
2011/05/03,976673.24
2011/06/01,660614.0
2011/07/01,1675341.33
2011/08/01,837744.96
2011/09/01,3825698.9
2011/10/10,3345708.25
2011/11/01,797398.05
2011/12/01,0.0
2012/01/04,3956472.47
2012/02/01,3567511.9
2012/03/01,4431525.27
2012/04/05,4655469.82
2012/05/02,2488691.0
2012/06/01,8484833.4
2012/07/02,2713283.77
2012/08/01,4989753.87
2012/09/03,2342634.5
2012/10/08,2924581.0
2012/11/01,1185209.32
2012/12/03,8866.33
2013/01/04,7437625.0
2013/02/01,1901862.33
2013/03/01,1864234.14
2013/04/01,2763078.89
2013/05/02,3385686.23
2013/06/03,4935473.65
2013/07/01,3163579.91
2013/08/01,4112898.14
2013/09/02,1987150.26
2013/10/08,8367295.67
2013/11/01,6316195.43
2013/12/02,7728873.77
2014/01/02,1.22748441E7
2014/02/07,3919819.44
2014/03/03,6883752.9
2014/04/01,5304149.1
2014/05/05,3109510.5
2014/06/03,6732525.9
2014/07/01,2971657.13
2014/08/01,0.0
2014/09/01,0.0
2014/10/08,0.0
2014/11/03,0.0
2014/12/01,1.355446922E7
2015/01/05,1.99040911E7
2015/02/02,1.503862733E7
2015/03/02,1.992179064E7
2015/04/01,1.206130095E7
2015/05/04,1.438284905E7
2015/06/01,0.0
2015/07/01,0.0
2015/08/03,0.0
2015/09/01,0.0
2015/10/08,0.0
2015/11/02,0.0
2015/12/01,0.0
2016/01/04,1.507879865E7
2016/02/01,8846767.31
2016/03/01,7666982.13
2016/04/01,1.007327955E7
2016/05/03,7712840.62
2016/06/01,8687718.33
