Date,SZ002594.Volume
2011/06/30,5.6292534E7
2011/07/01,1.694671243E7
2011/08/01,7211878.7
2011/09/01,4049633.24
2011/10/10,7707439.5
2011/11/01,9021660.27
2011/12/01,3805858.18
2012/01/04,4281081.53
2012/02/01,4874156.71
2012/03/01,5614739.5
2012/04/05,7142391.71
2012/05/02,4229075.59
2012/06/01,2364406.55
2012/07/02,5633694.64
2012/08/01,7886121.78
2012/09/03,7288030.5
2012/10/08,3561893.72
2012/11/01,5540352.09
2012/12/03,6325131.14
2013/01/04,6804382.75
2013/02/01,5670963.73
2013/03/01,4794107.71
2013/04/01,4625544.44
2013/05/02,2.079239527E7
2013/06/03,1.051358976E7
2013/07/01,1.354625713E7
2013/08/01,9779469.91
2013/09/02,1.702093826E7
2013/10/08,8806314.56
2013/11/01,5293307.33
2013/12/02,5330743.27
2014/01/02,5070136.67
2014/02/07,1.467569381E7
2014/03/03,7716989.57
2014/04/01,2984412.29
2014/05/05,4269683.3
2014/06/03,4823063.9
2014/07/01,6960665.57
2014/08/01,4122189.1
2014/09/01,4451459.33
2014/10/08,4465560.39
2014/11/03,4959550.25
2014/12/01,1.403243348E7
2015/01/05,1.03775774E7
2015/02/02,1.979111487E7
2015/03/02,2.626073068E7
2015/04/01,2.092164938E7
2015/05/04,1.518618245E7
2015/06/01,1.967208457E7
2015/07/01,2.423168161E7
2015/08/03,2.020250143E7
2015/09/01,1.57211646E7
2015/10/08,2.810085853E7
2015/11/02,2.360099538E7
2015/12/01,1.309311352E7
2016/01/04,1.27646143E7
2016/02/01,9895098.0
2016/03/01,1.030180861E7
2016/04/01,1.07126552E7
2016/05/03,6808903.9
2016/06/01,6227749.56
