Date,SZ000888.Close
2001/08/01,15.47
2001/09/01,14.0
2001/10/01,12.31
2001/11/01,12.72
2001/12/01,12.84
2002/01/01,10.92
2002/02/01,11.69
2002/03/01,12.48
2002/04/01,12.85
2002/05/01,11.95
2002/06/01,11.6
2002/07/01,12.29
2002/08/01,12.08
2002/09/01,12.25
2002/10/01,11.17
2002/11/01,10.44
2002/12/01,10.09
2003/01/01,10.49
2003/02/01,10.8
2003/03/01,10.45
2003/04/01,10.01
2003/05/01,8.84
2003/06/01,9.03
2003/07/01,8.52
2003/08/01,8.45
2003/09/01,8.63
2003/10/01,7.97
2003/11/01,7.47
2003/12/01,7.75
2004/01/01,8.89
2004/02/01,9.21
2004/03/01,9.46
2004/04/01,10.2
2004/05/01,9.14
2004/06/01,8.93
2004/07/01,8.98
2004/08/01,9.06
2004/09/01,9.25
2004/10/01,9.8
2004/11/01,10.47
2004/12/01,10.44
2005/01/01,10.41
2005/02/01,10.35
2005/03/01,11.14
2005/04/01,7.1
2005/05/01,4.86
2005/06/01,4.59
2005/07/01,4.59
2005/08/01,5.0
2005/09/01,5.45
2005/10/01,5.0
2005/11/01,4.99
2005/12/01,5.24
2006/01/01,5.73
2006/02/01,5.84
2006/03/01,5.75
2006/04/01,5.77
2006/05/01,7.06
2006/06/01,6.13
2006/07/01,6.4
2006/08/01,6.29
2006/09/01,7.62
2006/10/01,7.81
2006/11/01,8.5
2006/12/01,9.18
2007/01/01,12.3
2007/02/01,11.98
2007/03/01,12.25
2007/04/01,13.91
2007/05/01,13.97
2007/06/01,12.55
2007/07/01,12.65
2007/08/01,15.65
2007/09/01,17.33
2007/10/01,14.69
2007/11/01,13.6
2007/12/01,15.35
2008/01/01,16.48
2008/02/01,14.84
2008/03/01,14.16
2008/04/01,11.59
2008/05/01,10.83
2008/06/01,7.87
2008/07/01,7.76
2008/08/01,7.21
2008/09/01,6.56
2008/10/01,4.94
2008/11/01,5.12
2008/12/01,5.82
2009/01/01,6.17
2009/02/01,7.24
2009/03/01,7.92
2009/04/01,8.73
2009/05/01,10.02
2009/06/01,10.0
2009/07/01,9.96
2009/08/01,9.41
2009/09/01,9.29
2009/10/01,10.06
2009/11/01,11.49
2009/12/01,12.79
2010/01/01,13.8
2010/02/01,14.61
2010/03/01,15.48
2010/04/01,18.03
2010/05/01,17.25
2010/06/01,17.9
2010/07/01,16.78
2010/08/01,19.03
2010/09/01,21.17
2010/10/01,19.79
2010/11/01,19.41
2010/12/01,18.21
2011/01/01,16.6
2011/02/01,18.58
2011/03/01,19.8
2011/04/01,20.04
2011/05/01,18.85
2011/06/01,17.61
2011/07/01,18.92
2011/08/01,19.25
2011/09/01,18.74
2011/10/01,16.55
2011/11/01,18.38
2011/12/01,17.79
2012/01/01,16.61
2012/02/01,17.67
2012/03/01,19.39
2012/04/01,19.36
2012/05/01,18.73
2012/06/01,20.07
2012/07/01,21.93
2012/08/01,22.5
2012/09/01,21.69
2012/10/01,20.64
2012/11/01,18.9
2012/12/01,18.29
2013/01/01,20.51
2013/02/01,21.45
2013/03/01,22.53
2013/04/01,20.64
2013/05/01,19.9
2013/06/01,17.61
2013/07/01,15.37
2013/08/01,16.53
2013/09/01,17.2
2013/10/01,17.23
2013/11/01,18.21
2013/12/01,19.31
2014/01/01,18.17
2014/02/01,17.87
2014/03/01,18.37
2014/04/01,17.55
2014/05/01,17.51
2014/06/01,17.9
2014/07/01,18.47
2014/08/01,19.21
2014/09/01,20.15
2014/10/01,19.3
2014/11/01,19.02
2014/12/01,19.49
2015/01/01,20.59
2015/02/01,21.75
2015/03/01,25.59
2015/04/01,28.62
2015/05/01,28.88
2015/06/01,16.59
2015/07/01,11.86
2015/08/01,11.77
2015/09/01,10.34
2015/10/01,11.01
2015/11/01,12.24
2015/12/01,14.14
2016/01/01,12.68
2016/02/01,13.04
2016/03/01,11.82
2016/04/01,12.51
2016/05/01,12.01
2016/06/01,11.96
