Date,SZ002108.Close
2007/01/01,17.69
2007/02/01,17.39
2007/03/01,17.85
2007/04/01,20.27
2007/05/01,20.45
2007/06/01,24.64
2007/07/01,19.2
2007/08/01,20.0
2007/09/01,20.48
2007/10/01,18.42
2007/11/01,16.21
2007/12/01,17.24
2008/01/01,18.59
2008/02/01,17.87
2008/03/01,16.63
2008/04/01,13.68
2008/05/01,14.21
2008/06/01,12.49
2008/07/01,12.29
2008/08/01,10.96
2008/09/01,9.14
2008/10/01,8.29
2008/11/01,8.79
2008/12/01,10.24
2009/01/01,12.42
2009/02/01,13.72
2009/03/01,14.66
2009/04/01,18.74
2009/05/01,19.34
2009/06/01,19.06
2009/07/01,18.61
2009/08/01,20.31
2009/09/01,21.25
2009/10/01,25.52
2009/11/01,28.43
2009/12/01,32.45
2010/01/01,35.26
2010/02/01,30.2
2010/03/01,30.18
2010/04/01,30.91
2010/05/01,17.98
2010/06/01,13.63
2010/07/01,16.91
2010/08/01,19.15
2010/09/01,18.28
2010/10/01,17.32
2010/11/01,21.04
2010/12/01,20.31
2011/01/01,17.82
2011/02/01,19.2
2011/03/01,22.57
2011/04/01,20.58
2011/05/01,15.76
2011/06/01,8.85
2011/07/01,10.48
2011/08/01,9.57
2011/09/01,9.03
2011/10/01,8.27
2011/11/01,9.27
2011/12/01,7.95
2012/01/01,7.07
2012/02/01,7.8
2012/03/01,8.65
2012/04/01,8.64
2012/05/01,8.33
2012/06/01,8.3
2012/07/01,7.93
2012/08/01,7.8
2012/09/01,8.09
2012/10/01,8.01
2012/11/01,7.2
2012/12/01,7.1
2013/01/01,7.94
2013/02/01,7.97
2013/03/01,7.96
2013/04/01,7.82
2013/05/01,9.7
2013/06/01,8.52
2013/07/01,8.65
2013/08/01,9.6
2013/09/01,9.02
2013/10/01,8.8
2013/11/01,8.25
2013/12/01,8.25
2014/01/01,8.87
2014/02/01,10.03
2014/03/01,12.35
2014/04/01,11.26
2014/05/01,10.09
2014/06/01,11.47
2014/07/01,15.67
2014/08/01,17.64
2014/09/01,16.94
2014/10/01,17.06
2014/11/01,15.86
2014/12/01,14.45
2015/01/01,15.97
2015/02/01,19.27
2015/03/01,21.02
2015/04/01,22.58
2015/05/01,23.84
2015/06/01,20.21
2015/07/01,12.04
2015/08/01,14.49
2015/09/01,14.2
2015/10/01,17.65
2015/11/01,19.52
2015/12/01,17.62
2016/01/01,14.39
2016/02/01,13.71
2016/03/01,16.85
2016/04/01,18.01
2016/05/01,21.7
2016/06/01,25.13
