Date,SZ300051.Close
2010/02/01,40.54
2010/03/01,44.79
2010/04/01,47.57
2010/05/01,38.21
2010/06/01,40.4
2010/07/01,41.51
2010/08/01,45.46
2010/09/01,37.81
2010/10/01,24.72
2010/11/01,25.69
2010/12/01,26.74
2011/01/01,24.63
2011/02/01,25.24
2011/03/01,25.05
2011/04/01,25.84
2011/05/01,15.28
2011/06/01,10.56
2011/07/01,11.1
2011/08/01,11.05
2011/09/01,10.15
2011/10/01,9.86
2011/11/01,13.0
2011/12/01,11.98
2012/01/01,10.86
2012/02/01,12.1
2012/03/01,13.49
2012/04/01,12.97
2012/05/01,11.46
2012/06/01,10.97
2012/07/01,8.99
2012/08/01,8.33
2012/09/01,8.83
2012/10/01,8.27
2012/11/01,7.27
2012/12/01,6.76
2013/01/01,8.01
2013/02/01,8.35
2013/03/01,8.35
2013/04/01,8.35
2013/05/01,12.0
2013/06/01,13.23
2013/07/01,10.43
2013/08/01,10.87
2013/09/01,11.41
2013/10/01,11.34
2013/11/01,9.56
2013/12/01,8.88
2014/01/01,9.47
2014/02/01,11.32
2014/03/01,10.17
2014/04/01,9.34
2014/05/01,8.8
2014/06/01,9.14
2014/07/01,9.3
2014/08/01,10.3
2014/09/01,11.52
2014/10/01,11.66
2014/11/01,12.83
2014/12/01,12.51
2015/01/01,10.95
2015/02/01,14.24
2015/03/01,18.97
2015/04/01,19.69
2015/05/01,25.71
2015/06/01,28.4
2015/07/01,12.76
2015/08/01,11.92
2015/09/01,13.74
2015/10/01,16.67
2015/11/01,20.12
2015/12/01,22.4
2016/01/01,17.26
2016/02/01,14.33
2016/03/01,13.24
2016/04/01,15.76
2016/05/01,17.69
2016/06/01,19.41
