Date,SZ002317.Close
2009/12/11,73.74
2010/01/04,70.73
2010/02/01,66.26
2010/03/01,70.99
2010/04/01,74.79
2010/05/04,47.04
2010/06/01,38.39
2010/07/01,36.43
2010/08/02,40.11
2010/09/01,46.04
2010/10/08,43.72
2010/11/01,48.33
2010/12/01,47.51
2011/01/04,41.47
2011/02/01,42.03
2011/03/01,42.58
2011/04/01,39.69
2011/05/03,29.29
2011/06/01,22.56
2011/07/01,26.09
2011/08/01,25.18
2011/09/01,24.04
2011/10/10,22.74
2011/11/01,25.04
2011/12/01,22.85
2012/01/04,20.03
2012/02/01,21.23
2012/03/01,22.17
2012/04/05,21.34
2012/05/02,21.44
2012/06/01,22.07
2012/07/02,24.53
2012/08/01,29.09
2012/09/03,31.24
2012/10/08,31.46
2012/11/01,34.45
2012/12/03,32.64
2013/01/04,32.8
2013/02/01,32.33
2013/03/01,21.81
2013/04/01,17.52
2013/05/02,19.04
2013/06/03,21.5
2013/07/01,23.45
2013/08/01,22.54
2013/09/02,22.38
2013/10/08,23.14
2013/11/01,21.89
2013/12/02,20.56
2014/01/02,21.58
2014/02/07,22.55
2014/03/03,20.41
2014/04/01,18.84
2014/05/05,19.5
2014/06/03,19.91
2014/07/01,20.37
2014/08/01,21.04
2014/09/01,20.78
2014/10/08,21.78
2014/11/03,20.91
2014/12/01,19.64
2015/01/05,19.76
2015/02/02,19.79
2015/03/02,19.79
2015/04/01,26.57
2015/05/04,29.3
2015/06/01,32.31
2015/07/01,26.56
2015/08/03,27.95
2015/09/01,11.12
2015/10/08,12.41
2015/11/02,13.31
2015/12/01,12.94
2016/01/04,10.5
2016/02/01,10.07
2016/03/01,10.57
2016/04/01,11.09
2016/05/03,11.02
2016/06/01,10.91
