Date,SZ002462.Close
2010/08/18,24.43
2010/09/01,28.11
2010/10/08,25.71
2010/11/01,25.14
2010/12/01,23.26
2011/01/04,19.92
2011/02/01,20.07
2011/03/01,20.81
2011/04/01,20.5
2011/05/03,17.88
2011/06/01,16.31
2011/07/01,12.73
2011/08/01,11.24
2011/09/01,10.44
2011/10/10,9.91
2011/11/01,10.61
2011/12/01,8.8
2012/01/04,7.81
2012/02/01,8.7
2012/03/01,8.71
2012/04/05,8.83
2012/05/02,9.09
2012/06/01,8.91
2012/07/02,9.97
2012/08/01,10.21
2012/09/03,9.88
2012/10/08,9.06
2012/11/01,7.99
2012/12/03,7.47
2013/01/04,8.4
2013/02/01,8.69
2013/03/01,8.74
2013/04/01,8.1
2013/05/02,9.45
2013/06/03,11.32
2013/07/01,12.52
2013/08/01,12.84
2013/09/02,14.66
2013/10/08,15.79
2013/11/01,15.29
2013/12/02,15.08
2014/01/02,14.84
2014/02/07,18.45
2014/03/03,17.85
2014/04/01,17.97
2014/05/05,17.27
2014/06/03,17.42
2014/07/01,19.01
2014/08/01,19.62
2014/09/01,22.0
2014/10/08,24.83
2014/11/03,24.45
2014/12/01,24.93
2015/01/05,29.16
2015/02/02,34.27
2015/03/02,39.57
2015/04/01,45.3
2015/05/04,53.32
2015/06/01,65.26
2015/07/01,45.11
2015/08/03,40.17
2015/09/01,34.43
2015/10/08,42.33
2015/11/02,45.17
2015/12/01,46.09
2016/01/04,39.45
2016/02/01,37.63
2016/03/01,34.76
2016/04/01,37.51
2016/05/03,36.01
2016/06/01,35.1
