Date,SH600490.Close
2003/06/01,14.28
2003/07/01,13.6
2003/08/01,12.63
2003/09/01,11.24
2003/10/01,10.26
2003/11/01,9.01
2003/12/01,9.11
2004/01/01,9.12
2004/02/01,11.23
2004/03/01,11.34
2004/04/01,12.91
2004/05/01,11.29
2004/06/01,10.84
2004/07/01,9.64
2004/08/01,9.06
2004/09/01,9.17
2004/10/01,10.22
2004/11/01,10.09
2004/12/01,9.6
2005/01/01,8.87
2005/02/01,9.07
2005/03/01,8.64
2005/04/01,6.92
2005/05/01,4.85
2005/06/01,5.19
2005/07/01,4.16
2005/08/01,5.2
2005/09/01,5.77
2005/10/01,5.39
2005/11/01,5.08
2005/12/01,4.79
2006/01/01,5.07
2006/02/01,5.01
2006/03/01,5.04
2006/04/01,5.14
2006/05/01,6.24
2006/06/01,5.71
2006/07/01,5.28
2006/08/01,5.23
2006/09/01,5.59
2006/10/01,5.68
2006/11/01,5.19
2006/12/01,5.24
2007/01/01,6.35
2007/02/01,7.39
2007/03/01,8.57
2007/04/01,11.15
2007/05/01,15.37
2007/06/01,11.14
2007/07/01,8.38
2007/08/01,10.38
2007/09/01,11.82
2007/10/01,9.61
2007/11/01,8.95
2007/12/01,10.03
2008/01/01,11.72
2008/02/01,10.86
2008/03/01,10.24
2008/04/01,7.21
2008/05/01,7.04
2008/06/01,5.77
2008/07/01,5.27
2008/08/01,4.66
2008/09/01,4.38
2008/10/01,3.32
2008/11/01,3.35
2008/12/01,4.48
2009/01/01,5.02
2009/02/01,5.71
2009/03/01,5.82
2009/04/01,6.49
2009/05/01,8.01
2009/06/01,10.24
2009/07/01,10.8
2009/08/01,9.79
2009/09/01,10.06
2009/10/01,10.45
2009/11/01,10.88
2009/12/01,11.99
2010/01/01,10.91
2010/02/01,9.76
2010/03/01,10.58
2010/04/01,10.79
2010/05/01,9.46
2010/06/01,10.74
2010/07/01,12.07
2010/08/01,13.44
2010/09/01,14.68
2010/10/01,14.34
2010/11/01,14.61
2010/12/01,14.78
2011/01/01,16.43
2011/02/01,16.58
2011/03/01,16.05
2011/04/01,17.13
2011/05/01,22.93
2011/06/01,22.49
2011/07/01,25.16
2011/08/01,26.61
2011/09/01,27.44
2011/10/01,24.36
2011/11/01,26.5
2011/12/01,24.23
2012/01/01,24.57
2012/02/01,24.53
2012/03/01,25.79
2012/04/01,25.76
2012/05/01,24.85
2012/06/01,23.69
2012/07/01,25.39
2012/08/01,25.72
2012/09/01,23.8
2012/10/01,10.55
2012/11/01,14.07
2012/12/01,14.17
2013/01/01,16.55
2013/02/01,18.59
2013/03/01,21.57
2013/04/01,20.73
2013/05/01,18.69
2013/06/01,12.39
2013/07/01,10.31
2013/08/01,11.98
2013/09/01,12.57
2013/10/01,12.99
2013/11/01,12.38
2013/12/01,11.81
2014/01/01,11.61
2014/02/01,11.85
2014/03/01,10.93
2014/04/01,10.38
2014/05/01,10.38
2014/06/01,10.38
2014/07/01,8.59
2014/08/01,11.35
2014/09/01,15.01
2014/10/01,16.94
2014/11/01,14.08
2014/12/01,12.41
2015/01/01,10.8
2015/02/01,11.69
2015/03/01,15.42
2015/04/01,15.7
2015/05/01,15.08
2015/06/01,16.92
2015/07/01,9.42
2015/08/01,8.85
2015/09/01,6.61
2015/10/01,6.61
2015/11/01,6.61
2015/12/01,6.61
2016/01/01,6.61
2016/02/01,6.61
2016/03/01,7.87
2016/04/01,8.06
2016/05/01,7.1
2016/06/01,7.5
