Date,SZ300208.Close
2011/04/01,22.58
2011/05/01,21.17
2011/06/01,19.23
2011/07/01,20.62
2011/08/01,21.29
2011/09/01,21.73
2011/10/01,20.32
2011/11/01,21.56
2011/12/01,19.52
2012/01/01,17.03
2012/02/01,18.83
2012/03/01,20.53
2012/04/01,20.37
2012/05/01,15.28
2012/06/01,11.58
2012/07/01,11.77
2012/08/01,12.0
2012/09/01,10.92
2012/10/01,10.37
2012/11/01,11.39
2012/12/01,13.29
2013/01/01,14.85
2013/02/01,15.09
2013/03/01,14.55
2013/04/01,7.05
2013/05/01,6.91
2013/06/01,6.47
2013/07/01,5.85
2013/08/01,5.59
2013/09/01,5.74
2013/10/01,5.84
2013/11/01,5.73
2013/12/01,5.53
2014/01/01,6.0
2014/02/01,6.94
2014/03/01,6.82
2014/04/01,6.54
2014/05/01,8.23
2014/06/01,8.07
2014/07/01,8.48
2014/08/01,10.06
2014/09/01,11.86
2014/10/01,11.93
2014/11/01,11.83
2014/12/01,13.3
2015/01/01,13.36
2015/02/01,15.53
2015/03/01,27.32
2015/04/01,43.19
2015/05/01,74.61
2015/06/01,77.4
2015/07/01,79.49
2015/08/01,57.54
2015/09/01,35.43
2015/10/01,20.2
2015/11/01,22.48
2015/12/01,21.85
2016/01/01,17.33
2016/02/01,14.93
2016/03/01,13.91
2016/04/01,15.35
2016/05/01,14.08
2016/06/01,13.87
