Date,SH600537.Close
2003/01/01,13.01
2003/02/01,12.85
2003/03/01,12.83
2003/04/01,12.65
2003/05/01,10.71
2003/06/01,10.7
2003/07/01,10.54
2003/08/01,9.59
2003/09/01,9.46
2003/10/01,9.71
2003/11/01,9.48
2003/12/01,8.47
2004/01/01,7.39
2004/02/01,8.41
2004/03/01,8.74
2004/04/01,9.67
2004/05/01,8.53
2004/06/01,6.08
2004/07/01,4.8
2004/08/01,4.4
2004/09/01,4.61
2004/10/01,4.39
2004/11/01,4.45
2004/12/01,4.57
2005/01/01,4.28
2005/02/01,4.21
2005/03/01,4.14
2005/04/01,3.72
2005/05/01,3.33
2005/06/01,3.53
2005/07/01,2.95
2005/08/01,3.16
2005/09/01,3.38
2005/10/01,3.26
2005/11/01,3.17
2005/12/01,2.89
2006/01/01,2.76
2006/02/01,2.97
2006/03/01,2.83
2006/04/01,3.11
2006/05/01,3.4
2006/06/01,3.52
2006/07/01,3.67
2006/08/01,3.34
2006/09/01,3.53
2006/10/01,3.54
2006/11/01,3.28
2006/12/01,3.43
2007/01/01,3.78
2007/02/01,4.27
2007/03/01,5.49
2007/04/01,7.21
2007/05/01,9.64
2007/06/01,7.68
2007/07/01,6.71
2007/08/01,7.38
2007/09/01,9.24
2007/10/01,8.07
2007/11/01,7.3
2007/12/01,8.2
2008/01/01,9.41
2008/02/01,9.17
2008/03/01,10.83
2008/04/01,7.8
2008/05/01,8.17
2008/06/01,6.44
2008/07/01,5.84
2008/08/01,4.79
2008/09/01,4.2
2008/10/01,3.95
2008/11/01,3.79
2008/12/01,4.13
2009/01/01,4.04
2009/02/01,4.85
2009/03/01,4.77
2009/04/01,5.12
2009/05/01,5.59
2009/06/01,6.09
2009/07/01,7.42
2009/08/01,8.26
2009/09/01,9.65
2009/10/01,15.49
2009/11/01,18.37
2009/12/01,22.8
2010/01/01,25.63
2010/02/01,22.57
2010/03/01,26.06
2010/04/01,30.64
2010/05/01,26.5
2010/06/01,22.7
2010/07/01,21.83
2010/08/01,27.87
2010/09/01,33.7
2010/10/01,34.46
2010/11/01,40.29
2010/12/01,41.77
2011/01/01,38.07
2011/02/01,44.53
2011/03/01,52.59
2011/04/01,49.04
2011/05/01,36.97
2011/06/01,32.98
2011/07/01,40.2
2011/08/01,38.08
2011/09/01,30.22
2011/10/01,23.47
2011/11/01,24.93
2011/12/01,20.64
2012/01/01,18.73
2012/02/01,20.86
2012/03/01,19.11
2012/04/01,16.05
2012/05/01,15.08
2012/06/01,13.6
2012/07/01,12.16
2012/08/01,9.62
2012/09/01,9.49
2012/10/01,9.24
2012/11/01,7.77
2012/12/01,7.57
2013/01/01,9.95
2013/02/01,9.8
2013/03/01,9.52
2013/04/01,8.35
2013/05/01,9.02
2013/06/01,9.13
2013/07/01,9.92
2013/08/01,10.88
2013/09/01,12.65
2013/10/01,13.49
2013/11/01,11.73
2013/12/01,11.05
2014/01/01,11.45
2014/02/01,12.36
2014/03/01,12.01
2014/04/01,10.89
2014/05/01,10.49
2014/06/01,10.15
2014/07/01,11.01
2014/08/01,12.45
2014/09/01,16.83
2014/10/01,16.39
2014/11/01,16.27
2014/12/01,15.35
2015/01/01,14.49
2015/02/01,14.23
2015/03/01,16.84
2015/04/01,20.35
2015/05/01,20.3
2015/06/01,23.48
2015/07/01,13.55
2015/08/01,14.28
2015/09/01,9.54
2015/10/01,11.82
2015/11/01,14.51
2015/12/01,15.68
2016/01/01,11.19
2016/02/01,10.78
2016/03/01,12.02
2016/04/01,13.81
2016/05/01,13.47
2016/06/01,7.43
