Date,SH600686.Close
2001/08/01,13.23
2001/09/01,12.65
2001/10/01,10.79
2001/11/01,10.79
2001/12/01,11.44
2002/01/01,10.27
2002/02/01,10.93
2002/03/01,11.4
2002/04/01,11.22
2002/05/01,10.84
2002/06/01,10.84
2002/07/01,11.62
2002/08/01,11.38
2002/09/01,11.29
2002/10/01,10.79
2002/11/01,11.08
2002/12/01,10.56
2003/01/01,10.53
2003/02/01,11.12
2003/03/01,12.04
2003/04/01,12.84
2003/05/01,13.53
2003/06/01,12.26
2003/07/01,11.41
2003/08/01,10.75
2003/09/01,10.42
2003/10/01,10.31
2003/11/01,9.76
2003/12/01,9.34
2004/01/01,10.45
2004/02/01,11.7
2004/03/01,11.96
2004/04/01,12.26
2004/05/01,11.29
2004/06/01,9.55
2004/07/01,8.11
2004/08/01,7.25
2004/09/01,7.35
2004/10/01,6.82
2004/11/01,6.62
2004/12/01,7.4
2005/01/01,7.67
2005/02/01,7.79
2005/03/01,7.28
2005/04/01,7.04
2005/05/01,6.57
2005/06/01,6.96
2005/07/01,7.06
2005/08/01,8.06
2005/09/01,8.59
2005/10/01,8.33
2005/11/01,8.09
2005/12/01,8.06
2006/01/01,8.84
2006/02/01,9.65
2006/03/01,10.05
2006/04/01,9.76
2006/05/01,9.42
2006/06/01,9.99
2006/07/01,11.15
2006/08/01,10.43
2006/09/01,10.56
2006/10/01,11.39
2006/11/01,11.93
2006/12/01,15.08
2007/01/01,16.86
2007/02/01,15.78
2007/03/01,17.92
2007/04/01,25.87
2007/05/01,27.7
2007/06/01,27.27
2007/07/01,23.89
2007/08/01,25.5
2007/09/01,26.49
2007/10/01,24.21
2007/11/01,20.88
2007/12/01,21.36
2008/01/01,28.01
2008/02/01,31.76
2008/03/01,27.44
2008/04/01,22.2
2008/05/01,21.96
2008/06/01,11.54
2008/07/01,8.38
2008/08/01,7.29
2008/09/01,6.31
2008/10/01,5.62
2008/11/01,4.96
2008/12/01,5.21
2009/01/01,5.36
2009/02/01,6.94
2009/03/01,7.24
2009/04/01,7.72
2009/05/01,7.44
2009/06/01,8.73
2009/07/01,8.89
2009/08/01,8.23
2009/09/01,7.45
2009/10/01,8.24
2009/11/01,9.44
2009/12/01,10.93
2010/01/01,10.11
2010/02/01,9.29
2010/03/01,9.5
2010/04/01,9.86
2010/05/01,7.84
2010/06/01,7.31
2010/07/01,7.03
2010/08/01,7.99
2010/09/01,8.88
2010/10/01,9.72
2010/11/01,9.71
2010/12/01,9.42
2011/01/01,9.49
2011/02/01,10.53
2011/03/01,11.05
2011/04/01,10.19
2011/05/01,8.83
2011/06/01,8.31
2011/07/01,8.49
2011/08/01,7.77
2011/09/01,7.52
2011/10/01,7.35
2011/11/01,7.33
2011/12/01,6.91
2012/01/01,6.69
2012/02/01,7.28
2012/03/01,7.91
2012/04/01,7.34
2012/05/01,6.8
2012/06/01,6.84
2012/07/01,6.25
2012/08/01,5.63
2012/09/01,5.16
2012/10/01,5.32
2012/11/01,5.86
2012/12/01,6.29
2013/01/01,7.2
2013/02/01,8.47
2013/03/01,7.86
2013/04/01,7.79
2013/05/01,9.61
2013/06/01,9.94
2013/07/01,9.0
2013/08/01,8.62
2013/09/01,9.18
2013/10/01,9.11
2013/11/01,8.84
2013/12/01,8.73
2014/01/01,8.73
2014/02/01,8.73
2014/03/01,9.04
2014/04/01,9.08
2014/05/01,8.33
2014/06/01,8.38
2014/07/01,10.81
2014/08/01,11.74
2014/09/01,11.55
2014/10/01,12.58
2014/11/01,12.98
2014/12/01,12.36
2015/01/01,13.74
2015/02/01,16.0
2015/03/01,18.71
2015/04/01,20.43
2015/05/01,25.63
2015/06/01,30.04
2015/07/01,21.0
2015/08/01,22.43
2015/09/01,15.95
2015/10/01,19.55
2015/11/01,20.26
2015/12/01,18.6
2016/01/01,16.21
2016/02/01,15.04
2016/03/01,14.22
2016/04/01,14.41
2016/05/01,13.29
2016/06/01,13.05
