证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	000692",惠天热电,2017-01-03,深交所,6.43,6.43,7875000,6.54,6.43,6.49,3307,0.9331,51108513.32
"	000692",惠天热电,2017-01-04,深交所,6.49,6.49,8729980,6.63,6.47,6.58,3969,1.3867,57427486.17
"	000692",惠天热电,2017-01-05,深交所,6.58,6.59,8582658,6.6,6.51,6.55,3705,-0.4559,56216733.7
"	000692",惠天热电,2017-01-06,深交所,6.55,6.52,6055135,6.57,6.5,6.52,2588,-0.458,39595403.37
"	000692",惠天热电,2017-01-09,深交所,6.52,6.48,10294111,6.67,6.46,6.65,4533,1.9939,67927154.22
"	000692",惠天热电,2017-01-10,深交所,6.65,6.66,7908228,6.69,6.6,6.61,2875,-0.6015,52536738.95
"	000692",惠天热电,2017-01-11,深交所,6.61,6.59,8147337,6.64,6.44,6.45,3808,-2.4206,53027014.19
"	000692",惠天热电,2017-01-12,深交所,6.45,6.45,6090392,6.53,6.41,6.41,2866,-0.6202,39395329.53
"	000692",惠天热电,2017-01-13,深交所,6.41,6.4,8593338,6.49,6.29,6.39,3950,-0.312,55112363
"	000692",惠天热电,2017-01-16,深交所,6.39,6.37,9626652,6.37,5.79,5.98,5719,-6.4163,58906941.89
"	000692",惠天热电,2017-01-17,深交所,5.98,5.97,5880396,6.09,5.87,6.07,3828,1.505,35335014.34
"	000692",惠天热电,2017-01-18,深交所,6.07,6.06,3579454,6.12,6.02,6.04,1527,-0.4942,21727028.52
"	000692",惠天热电,2017-01-19,深交所,6.04,6.01,3390829,6.04,5.91,5.96,1844,-1.3245,20329599.08
"	000692",惠天热电,2017-01-20,深交所,5.96,5.96,5032295,6.16,5.96,6.12,2324,2.6846,30640055.89
"	000692",惠天热电,2017-01-23,深交所,6.12,6.12,5430341,6.23,6.1,6.19,2323,1.1438,33586058.83
"	000692",惠天热电,2017-01-24,深交所,6.19,6.2,4634867,6.28,6.16,6.23,2060,0.6462,28878455.58
"	000692",惠天热电,2017-01-25,深交所,6.23,6.21,3361313,6.23,6.17,6.18,1873,-0.8026,20838849.86
"	000692",惠天热电,2017-01-26,深交所,6.18,6.24,2693254,6.24,6.18,6.21,1462,0.4854,16736169.55
"	000692",惠天热电,2017-02-03,深交所,6.21,6.19,2712484,6.22,6.14,6.17,1438,-0.6441,16740485.79
"	000692",惠天热电,2017-02-06,深交所,6.17,6.16,4947316,6.23,6.14,6.23,2705,0.9724,30624354.53
"	000692",惠天热电,2017-02-07,深交所,6.23,6.25,5110752,6.3,6.19,6.24,2700,0.1605,31975868.9
"	000692",惠天热电,2017-02-08,深交所,6.24,6.23,4226136,6.33,6.2,6.33,2170,1.4423,26542679.13
"	000692",惠天热电,2017-02-09,深交所,6.33,6.33,5498892,6.38,6.3,6.35,2339,0.316,34905984.62
"	000692",惠天热电,2017-02-10,深交所,6.35,6.38,10744122,6.53,6.32,6.44,4142,1.4173,69380500.01
"	000692",惠天热电,2017-02-13,深交所,6.44,6.4,9948448,6.6,6.4,6.57,3931,2.0186,65007399.55
"	000692",惠天热电,2017-02-14,深交所,6.57,6.57,8153895,6.62,6.5,6.62,3748,0.761,53504358.99
"	000692",惠天热电,2017-02-15,深交所,6.62,6.63,6606240,6.63,6.46,6.5,2678,-1.8127,43210940.06
"	000692",惠天热电,2017-02-16,深交所,6.5,6.45,11358012,6.68,6.42,6.67,3613,2.6154,75037176.09
