证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002358",森源电气,2017-01-03,深交所,19.18,19.17,4540843,19.24,18.9,19,3246,-0.9385,86636835.8
"	002358",森源电气,2017-01-04,深交所,19,18.8,5705468,19.14,18.8,19.12,3124,0.6316,108689264.8
"	002358",森源电气,2017-01-05,深交所,19.12,19.12,3530718,19.28,19.01,19.16,3134,0.2092,67621874.8
"	002358",森源电气,2017-01-06,深交所,19.16,19.18,4454569,19.25,19,19.23,3242,0.3653,85102879.19
"	002358",森源电气,2017-01-09,深交所,19.23,19.06,4161955,19.21,18.98,19.15,3256,-0.416,79403694.77
"	002358",森源电气,2017-01-10,深交所,19.15,19.16,5272625,19.38,19.02,19.35,4935,1.0444,101550544.61
"	002358",森源电气,2017-01-11,深交所,19.35,19.4,11713119,20.05,19.32,19.64,8794,1.4987,231255235.45
"	002358",森源电气,2017-01-12,深交所,19.64,19.83,7105377,19.83,19.11,19.11,5822,-2.6986,137665459.84
"	002358",森源电气,2017-01-13,深交所,19.11,19.1,4310298,19.2,18.9,19.1,4012,-0.0523,82042716.2
"	002358",森源电气,2017-01-16,深交所,19.1,19.1,14356320,19.1,17.19,17.4,8280,-8.9005,254686019.62
"	002358",森源电气,2017-01-17,深交所,17.4,17.4,6774677,17.84,16.87,17.66,4445,1.4943,117208990.17
"	002358",森源电气,2017-01-18,深交所,17.66,17.66,4144552,17.9,17.41,17.76,2902,0.5663,73431805.74
"	002358",森源电气,2017-01-19,深交所,17.76,17.74,3786379,18.38,17.5,18.03,3486,1.5203,67947211.62
"	002358",森源电气,2017-01-20,深交所,18.03,18.1,4109210,18.56,18.05,18.14,3513,0.6101,75122922.33
"	002358",森源电气,2017-01-23,深交所,18.14,18.17,6282690,19.25,18.17,19.18,4659,5.7332,117217743.46
"	002358",森源电气,2017-01-24,深交所,19.18,19.15,5744501,19.31,18,19.17,3307,-0.0521,108610973.67
"	002358",森源电气,2017-01-25,深交所,19.17,18.85,3893502,19.31,18.85,19.18,2364,0.0522,74276588.79
"	002358",森源电气,2017-01-26,深交所,19.18,19.14,3727947,19.22,19.02,19.19,2097,0.0521,71379782.84
"	002358",森源电气,2017-02-03,深交所,19.19,19.22,2988718,19.31,18.87,18.92,3038,-1.407,56795790.96
"	002358",森源电气,2017-02-06,深交所,18.92,19.25,3843359,19.25,18.86,18.89,3327,-0.1586,72919183.74
"	002358",森源电气,2017-02-07,深交所,18.89,18.92,8701715,19,18.13,18.68,6360,-1.1117,161131845.04
"	002358",森源电气,2017-02-08,深交所,18.68,18.68,4394500,18.68,18.32,18.66,4952,-0.1071,81412545.15
"	002358",森源电气,2017-02-09,深交所,18.66,18.74,4399602,18.84,18.57,18.59,6659,-0.3751,82170917.13
"	002358",森源电气,2017-02-10,深交所,18.59,18.55,4002872,18.67,18.39,18.44,3000,-0.8069,74157067.72
"	002358",森源电气,2017-02-13,深交所,18.44,18.48,7941947,18.74,18.26,18.7,6029,1.41,147006840.6
"	002358",森源电气,2017-02-14,深交所,18.7,18.7,5052733,18.78,18.48,18.55,4411,-0.8021,93920205.66
"	002358",森源电气,2017-02-15,深交所,18.55,18.5,5999664,18.8,18.47,18.59,3947,0.2156,112013684.13
"	002358",森源电气,2017-02-16,深交所,18.59,18.6,8919416,19.1,18.4,19.05,5402,2.4744,167188737.19
"	002358",森源电气,2017-02-17,深交所,19.05,19,7019989,19.2,18.85,18.98,5079,-0.3675,133762188.4
"	002358",森源电气,2017-02-20,深交所,18.98,19.01,4626412,19.18,18.92,19.07,2828,0.4742,88148203.24
"	002358",森源电气,2017-02-21,深交所,19.07,19.18,6955056,19.54,19.11,19.34,5071,1.4158,134253408.85
"	002358",森源电气,2017-02-22,深交所,19.34,19.35,5256987,19.48,19.22,19.28,3170,-0.3102,101614169.73
"	002358",森源电气,2017-02-23,深交所,19.28,19.25,4476004,19.33,19,19.05,3944,-1.1929,85504453.69
"	002358",森源电气,2017-02-24,深交所,19.05,19.1,3081799,19.28,19,19.21,2277,0.8399,58977750
"	002358",森源电气,2017-02-27,深交所,19.21,19.16,4390255,19.27,18.81,18.99,2954,-1.1452,83641014.08
"	002358",森源电气,2017-02-28,深交所,18.99,19,5027742,19.24,18.88,19.23,2949,1.2638,95933365.12
"	002358",森源电气,2017-03-01,深交所,19.23,19.22,3764240,19.26,19.08,19.11,2622,-0.624,72277427.5
"	002358",森源电气,2017-03-02,深交所,19.11,19.14,16200819,20.6,19.11,20.6,9760,7.797,318418002.11
"	002358",森源电气,2017-03-03,深交所,20.6,20.73,37565629,22,20.22,21.99,22181,6.7476,803968523.14
"	002358",森源电气,2017-03-06,深交所,21.99,21.98,25045265,21.98,20.39,20.9,16837,-4.9568,524723962.32
"	002358",森源电气,2017-03-07,深交所,20.9,21,13254607,21.36,20.58,20.79,11618,-0.5263,278591701.86
"	002358",森源电气,2017-03-08,深交所,20.79,20.6,6521706,20.97,20.6,20.91,6723,0.5772,135486426.15
"	002358",森源电气,2017-03-09,深交所,20.91,20.85,8061903,21.3,20.73,21.02,7902,0.5261,170024418.97
"	002358",森源电气,2017-03-10,深交所,21.02,21,5024670,21.17,20.75,20.78,4436,-1.1418,104968446.11
"	002358",森源电气,2017-03-13,深交所,20.78,20.68,7108444,21.37,20.63,21.21,6442,2.0693,149745258.59
"	002358",森源电气,2017-03-14,深交所,21.21,21.16,5646107,21.31,21.05,21.05,4209,-0.7544,119298828.81
"	002358",森源电气,2017-03-15,深交所,21.05,21.2,3330099,21.23,21,21.04,3383,-0.0475,70180330.99
"	002358",森源电气,2017-03-16,深交所,21.04,20.97,6305886,21.46,20.97,21.17,5242,0.6179,133874656.93
"	002358",森源电气,2017-03-17,深交所,21.17,21.16,6420444,21.17,20.73,20.75,5143,-1.9839,134510667.99
"	002358",森源电气,2017-03-20,深交所,20.75,20.95,4990363,20.95,20.5,20.76,3946,0.0482,103120646.17
"	002358",森源电气,2017-03-21,深交所,20.76,20.52,4762868,20.84,20.5,20.6,3422,-0.7707,98226348.08
"	002358",森源电气,2017-03-22,深交所,20.6,20.63,3606409,20.74,20.48,20.62,2846,0.0971,74389057.03
"	002358",森源电气,2017-03-23,深交所,20.62,20.7,5181660,20.74,20.08,20.61,3976,-0.0485,106186298.36
"	002358",森源电气,2017-03-24,深交所,20.61,20.48,4395989,20.6,20.19,20.4,3713,-1.0189,89543554.99
"	002358",森源电气,2017-03-27,深交所,20.4,20.4,3654077,20.55,20.16,20.45,3147,0.2451,74390580.31
"	002358",森源电气,2017-03-28,深交所,20.45,20.25,2093975,20.5,20.25,20.33,2130,-0.5868,42689294.03
"	002358",森源电气,2017-03-29,深交所,20.33,20.5,10125834,21.25,20.45,21,7543,3.2956,211672492.01
"	002358",森源电气,2017-03-30,深交所,21,20.95,6435587,21.09,20.7,20.86,5355,-0.6667,134570960.85
"	002358",森源电气,2017-03-31,深交所,20.86,20.93,8105750,21.4,20.7,21.32,6832,2.2052,170605006.4
"	002358",森源电气,2017-04-05,深交所,21.32,21.32,35167329,21.64,19.19,19.6,24362,-8.0675,706835130.57
"	002358",森源电气,2017-04-06,深交所,19.6,19.6,15342612,19.66,19.15,19.6,12642,0,297734952.27
"	002358",森源电气,2017-04-07,深交所,19.6,19.4,11467108,19.53,19.11,19.35,9093,-1.2755,221204634.44
"	002358",森源电气,2017-04-10,深交所,19.35,19.4,8536327,19.65,19.35,19.59,8025,1.2403,166187274.71
"	002358",森源电气,2017-04-11,深交所,19.59,19.65,6507699,19.66,19.31,19.5,5776,-0.4594,126727520.75
"	002358",森源电气,2017-04-12,深交所,19.5,19.48,4409893,19.5,19.27,19.31,3722,-0.9744,85479644.65
"	002358",森源电气,2017-04-13,深交所,19.31,19.31,4407384,19.6,19.25,19.38,3482,0.3625,85652016.86
