证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002602",世纪华通,2017-01-03,深交所,46.89,0,0,0,0,0,0,,0
"	002602",世纪华通,2017-01-04,深交所,46.89,0,0,0,0,0,0,,0
"	002602",世纪华通,2017-01-05,深交所,46.89,0,0,0,0,0,0,,0
"	002602",世纪华通,2017-01-06,深交所,46.89,0,0,0,0,0,0,,0
"	002602",世纪华通,2017-01-09,深交所,46.89,50,7890484,50,42.2,42.2,10312,-10.0021,346011301.12
"	002602",世纪华通,2017-01-10,深交所,42.2,39,4487600,39,37.98,37.98,3964,-10,171803859.37
"	002602",世纪华通,2017-01-11,深交所,37.98,34.18,28523413,39.5,34.18,35.18,25344,-7.3723,1013164705.99
"	002602",世纪华通,2017-01-12,深交所,35.18,34.5,17397654,34.74,32.33,32.58,20202,-7.3906,582471066.16
"	002602",世纪华通,2017-01-13,深交所,32.58,32.58,10594351,33.88,32,32.11,13515,-1.4426,347695712.06
"	002602",世纪华通,2017-01-16,深交所,32.11,32.45,11458080,32.95,29.04,30.05,13566,-6.4154,352672745.67
"	002602",世纪华通,2017-01-17,深交所,30.05,29.8,11633192,31.44,29,30.83,13033,2.5957,350281455.51
"	002602",世纪华通,2017-01-18,深交所,30.83,30.8,5737254,30.83,29.51,29.62,7961,-3.9247,172860667.42
"	002602",世纪华通,2017-01-19,深交所,29.62,29.4,4462416,30.16,29.09,29.55,5517,-0.2363,132358672.9
"	002602",世纪华通,2017-01-20,深交所,29.55,29.75,4984872,30.93,29.6,30.48,6806,3.1472,151366792.25
"	002602",世纪华通,2017-01-23,深交所,30.48,30.36,12066655,33.53,30.18,33.53,12320,10.0066,390034694.3
"	002602",世纪华通,2017-01-24,深交所,33.53,34,14998710,35.58,33.33,33.62,20790,0.2684,515393006.99
"	002602",世纪华通,2017-01-25,深交所,33.62,33.5,7473466,33.93,32.54,32.93,10763,-2.0523,247722772.44
"	002602",世纪华通,2017-01-26,深交所,32.93,32.97,6427522,34.15,32.97,33.16,8318,0.6985,215183493.66
"	002602",世纪华通,2017-02-03,深交所,33.16,32.3,3284568,33.49,32.1,33.25,5062,0.2714,108166614.64
"	002602",世纪华通,2017-02-06,深交所,33.25,33.55,6952639,35.1,32.98,34.59,9247,4.0301,239465040.44
"	002602",世纪华通,2017-02-07,深交所,34.59,34.1,5595617,35.17,34.01,34.54,7550,-0.1446,194025278.02
"	002602",世纪华通,2017-02-08,深交所,34.54,34.8,3648914,35.09,34.2,34.76,5342,0.6369,126700553.72
"	002602",世纪华通,2017-02-09,深交所,34.76,34.85,3852305,34.98,34.44,34.81,5083,0.1438,133793312.96
"	002602",世纪华通,2017-02-10,深交所,34.81,34.83,4916649,34.84,33.65,33.75,6543,-3.0451,167578305.66
"	002602",世纪华通,2017-02-13,深交所,33.75,33.8,3944528,33.85,32.6,33.03,5551,-2.1333,130342784.48
"	002602",世纪华通,2017-02-14,深交所,33.03,33.17,7658804,35.3,33.17,34.54,10486,4.5716,264728645.14
"	002602",世纪华通,2017-02-15,深交所,34.54,35.08,5378835,35.1,33.75,33.85,7172,-1.9977,184224872.17
"	002602",世纪华通,2017-02-16,深交所,33.85,33.7,2969888,34.29,33.6,33.74,4204,-0.325,100636796.58
"	002602",世纪华通,2017-02-17,深交所,33.74,33.9,7959596,35.15,33.75,34.59,7625,2.5193,274978509.66
"	002602",世纪华通,2017-02-20,深交所,34.59,34.65,5144966,35.15,34.11,34.91,6324,0.9251,178683599.63
"	002602",世纪华通,2017-02-21,深交所,34.91,34.88,9351767,36.39,34.76,35.36,10820,1.289,333828475.56
"	002602",世纪华通,2017-02-22,深交所,35.36,35.37,4763017,35.67,34.8,35.53,6683,0.4808,167755268.66
"	002602",世纪华通,2017-02-23,深交所,35.53,35.53,10583932,36.73,35.23,36.49,11713,2.7019,383038494.7
"	002602",世纪华通,2017-02-24,深交所,36.49,36.66,10295981,38.59,36.17,37.61,13933,3.0693,388412936.41
"	002602",世纪华通,2017-02-27,深交所,37.61,37.9,6449336,38.2,36.64,37,9084,-1.6219,239749149.99
"	002602",世纪华通,2017-02-28,深交所,37,36.86,5156731,37.78,36.71,37.44,6658,1.1892,192304992.43
"	002602",世纪华通,2017-03-01,深交所,37.44,37.2,5493437,37.7,36.58,36.6,6986,-2.2436,202768934.92
"	002602",世纪华通,2017-03-02,深交所,36.6,36.5,4141829,37,35.88,35.91,5306,-1.8852,150089745.61
"	002602",世纪华通,2017-03-03,深交所,35.91,35.93,3024197,36.2,35.42,35.85,4295,-0.1671,108442189.85
"	002602",世纪华通,2017-03-06,深交所,35.85,35.92,3923133,36.65,35.88,36.55,4410,1.9526,142503785.99
"	002602",世纪华通,2017-03-07,深交所,36.55,36.65,4277096,37.34,36.55,37.01,6314,1.2585,158186237.28
"	002602",世纪华通,2017-03-08,深交所,37.01,37.5,4018406,37.59,36.35,36.36,5235,-1.7563,147366320.24
