证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	000428",华天酒店,2015-01-05,深交所,5.82,5.88,16588129,6.25,5.88,6.03,6191,3.6082,100597313.18
"	000428",华天酒店,2015-01-06,深交所,6.03,6.05,11043903,6.05,5.91,6.05,4237,0.3317,65906787.27
"	000428",华天酒店,2015-01-07,深交所,6.05,6.02,8265371,6.08,5.96,6.02,2904,-0.4959,49742707.06
"	000428",华天酒店,2015-01-08,深交所,6.02,6.05,7657518,6.06,5.94,5.96,2809,-0.9967,45796993.9
"	000428",华天酒店,2015-01-09,深交所,5.96,5.97,8011755,5.99,5.85,5.86,3011,-1.6779,47458062.82
"	000428",华天酒店,2015-01-12,深交所,5.86,5.81,6847525,5.91,5.74,5.78,2703,-1.3652,39891732.05
"	000428",华天酒店,2015-01-13,深交所,5.78,5.77,8714066,5.94,5.74,5.9,2557,2.0761,50788674.01
"	000428",华天酒店,2015-01-14,深交所,5.9,5.88,5005014,5.9,5.8,5.82,1706,-1.3559,29297364.14
"	000428",华天酒店,2015-01-15,深交所,5.82,5.84,4793495,5.86,5.78,5.86,1711,0.6873,27895731.4
"	000428",华天酒店,2015-01-16,深交所,5.86,5.86,7559668,5.92,5.8,5.9,2350,0.6826,44295121.99
"	000428",华天酒店,2015-01-19,深交所,5.9,5.8,9630137,5.89,5.47,5.66,3368,-4.0678,55490199.53
"	000428",华天酒店,2015-01-20,深交所,5.66,5.68,6326578,5.81,5.68,5.76,2101,1.7668,36392988.81
"	000428",华天酒店,2015-01-21,深交所,5.76,5.75,11763522,5.93,5.75,5.87,2783,1.9097,68882248.73
"	000428",华天酒店,2015-01-22,深交所,5.87,5.89,9527687,5.96,5.85,5.94,2794,1.1925,56432010.65
"	000428",华天酒店,2015-01-23,深交所,5.94,5.94,20777969,6.23,5.88,6.13,6848,3.1987,126146313.88
"	000428",华天酒店,2015-01-26,深交所,6.13,6.11,17000703,6.27,6.01,6.19,5068,0.9788,104646782.56
"	000428",华天酒店,2015-01-27,深交所,6.19,6.21,17889693,6.38,6.13,6.25,6284,0.9693,112002385.74
"	000428",华天酒店,2015-01-28,深交所,6.25,6.24,11045318,6.3,6.13,6.15,3792,-1.6,68608607.89
"	000428",华天酒店,2015-01-29,深交所,6.15,6.14,11381048,6.25,6.05,6.17,3571,0.3252,70492288.25
"	000428",华天酒店,2015-01-30,深交所,6.17,6.25,24633828,6.49,6.17,6.35,8408,2.9173,156833404.71
"	000428",华天酒店,2015-02-02,深交所,6.35,6.26,26686000,6.39,6.04,6.1,8019,-3.937,164667085.22
"	000428",华天酒店,2015-02-03,深交所,6.1,6.08,11575306,6.3,6.07,6.23,3842,2.1311,71760264.21
"	000428",华天酒店,2015-02-04,深交所,6.23,6.24,9272622,6.28,6.15,6.16,3014,-1.1236,57632150.81
