证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	002244",滨江集团,2015-01-05,深交所,8.04,8.19,48070925,8.59,8.15,8.31,13366,3.3582,402528655.28
"	002244",滨江集团,2015-01-06,深交所,8.31,8.2,22414680,8.35,8.07,8.21,6616,-1.2034,183213073.5
"	002244",滨江集团,2015-01-07,深交所,8.21,8.17,17757882,8.39,8.13,8.27,6010,0.7308,147174528.82
"	002244",滨江集团,2015-01-08,深交所,8.27,8.28,15837342,8.28,7.97,8,5492,-3.2648,127802585.63
"	002244",滨江集团,2015-01-09,深交所,8,7.98,14446159,8.17,7.9,7.95,4443,-0.625,116089218.69
"	002244",滨江集团,2015-01-12,深交所,7.95,7.87,14274494,7.9,7.57,7.66,4522,-3.6478,110160993.98
"	002244",滨江集团,2015-01-13,深交所,7.66,7.65,8108009,7.75,7.6,7.67,2547,0.1305,62316424.39
"	002244",滨江集团,2015-01-14,深交所,7.67,7.67,7160997,7.75,7.63,7.7,2436,0.3911,55106016.89
"	002244",滨江集团,2015-01-15,深交所,7.7,7.7,9686265,7.92,7.66,7.91,3339,2.7273,75558234.07
"	002244",滨江集团,2015-01-16,深交所,7.91,7.89,11321364,7.92,7.75,7.84,3403,-0.885,88769711.22
"	002244",滨江集团,2015-01-19,深交所,7.84,7.4,19876343,7.56,7.11,7.2,6163,-8.1633,146797075.87
"	002244",滨江集团,2015-01-20,深交所,7.2,7.31,11023514,7.41,7.23,7.37,3453,2.3611,80733368.6
"	002244",滨江集团,2015-01-21,深交所,7.37,7.39,16209069,7.69,7.37,7.59,4824,2.9851,122685667.42
"	002244",滨江集团,2015-01-22,深交所,7.59,7.63,11422181,7.73,7.57,7.68,3802,1.1858,87550171.97
"	002244",滨江集团,2015-01-23,深交所,7.68,7.68,15781586,7.77,7.57,7.7,4376,0.2604,120965122.1
"	002244",滨江集团,2015-01-26,深交所,7.7,7.72,12854767,7.8,7.59,7.79,3894,1.1688,98933689.48
"	002244",滨江集团,2015-01-27,深交所,7.79,7.79,13173513,7.85,7.6,7.72,4540,-0.8986,101781067.7
"	002244",滨江集团,2015-01-28,深交所,7.72,7.68,10241659,7.7,7.57,7.62,3314,-1.2953,78229160.18
"	002244",滨江集团,2015-01-29,深交所,7.62,7.57,8574796,7.66,7.55,7.59,2852,-0.3937,65222904.81
"	002244",滨江集团,2015-01-30,深交所,7.59,7.59,14427741,7.74,7.47,7.68,3689,1.1858,109994788.8
"	002244",滨江集团,2015-02-02,深交所,7.68,7.58,8607480,7.65,7.5,7.55,2852,-1.6927,65290823.47
"	002244",滨江集团,2015-02-03,深交所,7.55,7.56,11292269,7.67,7.46,7.58,3246,0.3974,85226009.21
"	002244",滨江集团,2015-02-04,深交所,7.58,7.6,20634938,7.8,7.54,7.76,5689,2.3747,158546963.72
"	002244",滨江集团,2015-02-05,深交所,7.76,8,19692266,8,7.65,7.65,6120,-1.4175,154371468.53
"	002244",滨江集团,2015-02-06,深交所,7.65,7.59,15606336,7.63,7.36,7.39,4434,-3.3987,116735756.46
"	002244",滨江集团,2015-02-09,深交所,7.39,7.33,5140884,7.45,7.32,7.38,1562,-0.1353,37951887.29
"	002244",滨江集团,2015-02-10,深交所,7.38,7.4,5897222,7.51,7.37,7.46,1525,1.084,43890724.63
"	002244",滨江集团,2015-02-11,深交所,7.46,7.5,9869508,7.52,7.34,7.37,3221,-1.2064,73185381.48
"	002244",滨江集团,2015-02-12,深交所,7.37,7.38,9086911,7.46,7.34,7.42,4360,0.6784,67164551.81
"	002244",滨江集团,2015-02-13,深交所,7.42,7.45,16805492,7.69,7.44,7.63,4203,2.8302,127823865.66
"	002244",滨江集团,2015-02-16,深交所,7.63,7.64,9449645,7.73,7.6,7.67,3355,0.5242,72619286.65
"	002244",滨江集团,2015-02-17,深交所,7.67,7.67,15117258,7.92,7.67,7.87,5604,2.6076,118180907.35
"	002244",滨江集团,2015-02-25,深交所,7.87,7.84,8965487,7.86,7.77,7.81,2721,-0.7624,69994418.75
"	002244",滨江集团,2015-02-26,深交所,7.81,7.8,9340498,7.96,7.77,7.92,3213,1.4085,73653646.34
"	002244",滨江集团,2015-02-27,深交所,7.92,7.93,13186908,8.06,7.91,7.99,6414,0.8838,105372804.77
"	002244",滨江集团,2015-03-02,深交所,7.99,8.1,17857285,8.21,8.01,8.02,5690,0.3755,144390026.01
"	002244",滨江集团,2015-03-03,深交所,8.02,8.03,44951127,8.82,7.99,8.82,12704,9.9751,381166419.12
"	002244",滨江集团,2015-03-04,深交所,8.82,8.92,65061680,9.39,8.92,9.29,17383,5.3288,595757680.43
"	002244",滨江集团,2015-03-05,深交所,9.29,9.25,43799885,10.15,9.03,9.75,15113,4.9516,415733837.63
"	002244",滨江集团,2015-03-06,深交所,9.75,10,53949803,10.73,10,10.73,13698,10.0513,570097355.65
"	002244",滨江集团,2015-03-09,深交所,10.73,10.8,41323727,11.27,10.44,10.85,14605,1.1184,445577793.92
"	002244",滨江集团,2015-03-10,深交所,10.85,10.7,31970453,11.18,10.51,10.99,11331,1.2903,348225415.53
"	002244",滨江集团,2015-03-11,深交所,10.99,10.86,27486051,11.08,10.57,10.64,10167,-3.1847,296744269.19
"	002244",滨江集团,2015-03-12,深交所,10.64,10.75,32925374,10.85,10.25,10.66,10401,0.188,345271543.67
"	002244",滨江集团,2015-03-13,深交所,10.66,10.56,38344198,11.46,10.45,11.28,12384,5.8161,417464998.39
"	002244",滨江集团,2015-03-16,深交所,11.28,11.28,56356141,12.41,10.9,11.6,20979,2.8369,649473717.23
"	002244",滨江集团,2015-03-17,深交所,11.6,11.5,40910453,11.64,11,11.23,18712,-3.1897,461758855.44
"	002244",滨江集团,2015-03-18,深交所,11.23,11.22,24669531,11.36,11.03,11.34,11921,0.9795,277291539.32
"	002244",滨江集团,2015-03-19,深交所,11.34,11.35,22105689,11.57,11.2,11.39,10582,0.4409,251502085.81
"	002244",滨江集团,2015-03-20,深交所,11.39,11.4,25464416,11.95,11.23,11.59,12400,1.7559,293393283.33
"	002244",滨江集团,2015-03-23,深交所,11.59,11.59,29823321,11.7,11.26,11.46,12148,-1.1217,340906569.66
"	002244",滨江集团,2015-03-24,深交所,11.46,11.5,29526155,11.54,10.72,11.15,13490,-2.7051,328411610.23
"	002244",滨江集团,2015-03-25,深交所,11.15,11.15,43245616,11.95,11.15,11.78,17501,5.6502,499023221.83
"	002244",滨江集团,2015-03-26,深交所,11.78,11.78,29973107,12.2,11.48,11.75,11728,-0.2547,354604447.74
"	002244",滨江集团,2015-03-27,深交所,11.75,11.82,36814404,12.93,11.82,12.93,16080,10.0426,464573403.66
"	002244",滨江集团,2015-03-30,深交所,12.93,13.26,44998807,14.16,13.25,13.76,21589,6.4192,612138314.27
"	002244",滨江集团,2015-03-31,深交所,13.76,14.11,36254623,14.2,13.03,13.18,20041,-4.2151,493429099.81
"	002244",滨江集团,2015-04-01,深交所,13.18,13.15,25887846,13.33,12.87,13.11,12495,-0.5311,338591019.13
"	002244",滨江集团,2015-04-02,深交所,13.11,13.12,22063247,13.14,12.8,13.1,10245,-0.0763,286004987.45
"	002244",滨江集团,2015-04-03,深交所,13.1,12.94,22100561,13.37,12.9,12.95,10477,-1.145,289338700.5
