Date,SZ002603.Volume
2011/07/28,3.49935675E7
2011/08/01,4988628.0
2011/09/01,1539460.0
2011/10/10,1171922.0
2011/11/01,1361870.0
2011/12/01,506763.0
2012/01/04,824883.0
2012/02/01,748102.0
2012/03/01,1444671.0
2012/04/05,1509362.0
2012/05/02,1229995.5
2012/06/01,1559610.5
2012/07/02,1827594.5
2012/08/01,1315701.0
2012/09/03,1531038.5
2012/10/08,1103145.5
2012/11/01,962693.0
2012/12/03,1698152.0
2013/01/04,1911655.0
2013/02/01,2588004.0
2013/03/01,3947001.0
2013/04/01,5600734.0
2013/05/02,2923034.5
2013/06/03,1750947.0
2013/07/01,3029062.0
2013/08/01,2366573.5
2013/09/02,1914988.0
2013/10/08,2161318.0
2013/11/01,1409861.0
2013/12/02,1573655.5
2014/01/02,3696746.0
2014/02/07,4107247.5
2014/03/03,2115066.0
2014/04/01,2028464.0
2014/05/05,1761933.0
2014/06/03,1470983.5
2014/07/01,1808293.0
2014/08/01,3423565.0
2014/09/01,3754860.0
2014/10/08,6975028.0
2014/11/03,3888502.0
2014/12/01,6851501.0
2015/01/05,4233538.0
2015/02/02,5119448.0
2015/03/02,6710648.5
2015/04/01,8035302.0
2015/05/04,1.03137905E7
2015/06/01,2.9835383E7
2015/07/01,2.2784881E7
2015/08/03,1.9282916E7
2015/09/01,1.23095545E7
2015/10/08,1.906515E7
2015/11/02,6815730.0
2015/12/01,1.1336286E7
2016/01/04,1.02929255E7
2016/02/01,8455202.0
2016/03/01,9868604.0
2016/04/01,1.0216926E7
2016/05/03,8970024.0
2016/06/01,8478771.0
