Date,SZ300145.Volume
2010/12/09,1563206.0
2011/01/04,569130.0
2011/02/01,727015.0
2011/03/01,568721.0
2011/04/01,237013.0
2011/05/03,384858.0
2011/06/01,1228786.0
2011/07/01,1683977.0
2011/08/01,1245479.0
2011/09/01,405700.0
2011/10/10,447712.0
2011/11/01,760953.5
2011/12/01,363587.0
2012/01/04,363805.0
2012/02/01,843798.0
2012/03/01,626813.5
2012/04/05,424352.0
2012/05/02,249141.0
2012/06/01,550300.0
2012/07/02,824450.5
2012/08/01,358658.0
2012/09/03,457388.0
2012/10/08,564824.0
2012/11/01,591159.5
2012/12/03,1756114.0
2013/01/04,1410290.5
2013/02/01,990218.0
2013/03/01,1589595.0
2013/04/01,880364.5
2013/05/02,1056057.0
2013/06/03,778997.0
2013/07/01,680637.0
2013/08/01,825428.5
2013/09/02,638552.0
2013/10/08,609964.0
2013/11/01,377388.0
2013/12/02,525469.5
2014/01/02,439750.0
2014/02/07,1131269.0
2014/03/03,627995.0
2014/04/01,263876.0
2014/05/05,830019.0
2014/06/03,416854.0
2014/07/01,623805.0
2014/08/01,952255.0
2014/09/01,1222617.0
2014/10/08,2132491.5
2014/11/03,2409423.5
2014/12/01,2695540.0
2015/01/05,2039737.5
2015/02/02,1644496.0
2015/03/02,2780277.0
2015/04/01,4884653.0
2015/05/04,0.0
2015/06/01,415372.0
2015/07/01,4997991.0
2015/08/03,2982760.0
2015/09/01,1708970.0
2015/10/08,4156923.0
2015/11/02,3151614.0
2015/12/01,1687361.0
2016/01/04,2252351.0
2016/02/01,1435796.5
2016/03/01,1511702.0
2016/04/01,1487428.5
2016/05/03,2064090.0
2016/06/01,1843860.0
