Date,SZ000829.Volume
2001/08/08,578850.0
2001/09/03,264500.0
2001/10/08,793300.0
2001/11/01,1780000.0
2001/12/03,940300.0
2002/01/04,798150.0
2002/02/01,626200.0
2002/03/01,1051400.0
2002/04/01,1042050.0
2002/05/08,525700.0
2002/06/03,471000.0
2002/07/01,321300.0
2002/08/01,163000.0
2002/09/02,159850.0
2002/10/08,215450.0
2002/11/01,1077500.0
2002/12/02,0.0
2003/01/02,1215750.0
2003/02/10,0.0
2003/03/03,0.0
2003/04/01,0.0
2003/05/12,0.0
2003/06/02,0.0
2003/07/01,425100.0
2003/08/01,335800.0
2003/09/01,276750.0
2003/10/08,189150.0
2003/11/03,1117569.5
2003/12/01,804074.0
2004/01/02,747283.0
2004/02/02,1470290.0
2004/03/01,753980.0
2004/04/01,2142600.0
2004/05/10,1092450.0
2004/06/01,543300.0
2004/07/01,322193.0
2004/08/02,289897.0
2004/09/01,453553.0
2004/10/08,1066321.5
2004/11/01,839420.5
2004/12/01,1393798.0
2005/01/04,3085786.5
2005/02/01,2416599.0
2005/03/01,1508801.0
2005/04/01,1154216.0
2005/05/09,795903.0
2005/06/01,617278.0
2005/07/01,1118700.0
2005/08/01,2504721.0
2005/09/01,1721994.5
2005/10/10,1286561.5
2005/11/01,1021615.0
2005/12/01,746625.0
2006/01/04,3541925.0
2006/02/06,2031925.0
2006/03/01,901410.0
2006/04/03,2723709.5
2006/05/08,2506713.5
2006/06/01,1424519.5
2006/07/03,0.0
2006/08/01,0.0
2006/09/01,1363726.0
2006/10/09,842571.0
2006/11/01,958855.5
2006/12/01,1816865.0
2007/01/04,1694747.0
2007/02/01,917505.0
2007/03/01,1388289.5
2007/04/02,5824148.0
2007/05/08,7991349.0
2007/06/01,6147543.0
2007/07/02,2517208.0
2007/08/01,3068736.0
2007/09/03,3578098.5
2007/10/08,3756200.5
2007/11/01,1354733.5
2007/12/03,2617939.0
2008/01/02,4458349.5
2008/02/01,4955989.5
2008/03/03,3598712.0
2008/04/01,1.0090281E7
2008/05/05,2.2871801E7
2008/06/02,9885821.5
2008/07/01,1.6619701E7
2008/08/01,7950973.0
2008/09/01,1.1291476E7
2008/10/06,7309873.5
2008/11/03,2.4171851E7
2008/12/01,1.9044857E7
2009/01/05,1.1786531E7
2009/02/02,5.5484731E7
2009/03/02,1.7262366E7
2009/04/01,3.4839296E7
2009/05/04,2.37662275E7
2009/06/01,1.70542045E7
2009/07/01,3.1215353E7
2009/08/03,2.1145365E7
2009/09/01,1.62159845E7
2009/10/09,1.54578375E7
2009/11/02,2.1990211E7
2009/12/01,2.8817008E7
2010/01/04,1.8829778E7
2010/02/01,1.1952287E7
2010/03/01,1.0599955E7
2010/04/01,2.0476604E7
2010/05/04,1.55672085E7
2010/06/01,1.6957569E7
2010/07/01,2.65393865E7
2010/08/02,2.4638089E7
2010/09/01,1.5873482E7
2010/10/08,2.8182577E7
2010/11/01,1.8832938E7
2010/12/01,9895839.0
2011/01/04,1.02490515E7
2011/02/01,1.5013316E7
2011/03/01,1.4724075E7
2011/04/01,7890858.0
2011/05/03,5530573.0
2011/06/01,4707056.0
2011/07/01,7313433.0
2011/08/01,5842097.0
2011/09/01,4092176.0
2011/10/10,5993634.0
2011/11/01,8116833.0
2011/12/01,2720934.5
2012/01/04,3277803.0
2012/02/01,5361750.0
2012/03/01,7070228.0
2012/04/05,5798868.0
2012/05/02,1.18617535E7
2012/06/01,7426927.5
2012/07/02,7354058.5
2012/08/01,8187459.0
2012/09/03,8117376.0
2012/10/08,6708246.5
2012/11/01,4911371.0
2012/12/03,8235393.0
2013/01/04,1.21575535E7
2013/02/01,1.1926467E7
2013/03/01,7543052.0
2013/04/01,4623116.5
2013/05/02,9032379.5
2013/06/03,3.3248365E7
2013/07/01,6.8072265E7
2013/08/01,4.6434336E7
2013/09/02,4.7749513E7
2013/10/08,3.9544419E7
2013/11/01,1.9407392E7
2013/12/02,1.41645475E7
2014/01/02,2.1864749E7
2014/02/07,3.7522794E7
2014/03/03,2.3509645E7
2014/04/01,1.7330191E7
2014/05/05,1.8084842E7
2014/06/03,2.04114975E7
2014/07/01,1.5031038E7
2014/08/01,2.8021408E7
2014/09/01,2.4801694E7
2014/10/08,1.818977E7
2014/11/03,1.42626475E7
2014/12/01,2.0508423E7
2015/01/05,1.37509245E7
2015/02/02,2.3642474E7
2015/03/02,7.33198995E7
2015/04/01,5.2932724E7
2015/05/04,5.81281335E7
2015/06/01,4.2069551E7
2015/07/01,7.3524307E7
2015/08/03,5.0828454E7
2015/09/01,3.06192975E7
2015/10/08,4.9884441E7
2015/11/02,0.0
2015/12/01,0.0
2016/01/04,0.0
2016/02/01,0.0
2016/03/01,0.0
2016/04/01,765357.0
2016/05/03,3.9337492E7
2016/06/01,4.0168327E7
