Date,SH600872.Volume
2001/08/08,587650.0
2001/09/03,390150.0
2001/10/08,528450.0
2001/11/01,703200.0
2001/12/03,457100.0
2002/01/04,747200.0
2002/02/01,1347850.0
2002/03/01,1341100.0
2002/04/01,940050.0
2002/05/08,721550.0
2002/06/03,1428050.0
2002/07/01,754200.0
2002/08/01,364450.0
2002/09/02,336450.0
2002/10/08,301050.0
2002/11/01,518100.0
2002/12/02,498200.0
2003/01/02,851200.0
2003/02/10,545000.0
2003/03/03,563600.0
2003/04/01,987850.0
2003/05/12,858900.0
2003/06/02,491400.0
2003/07/01,331300.0
2003/08/01,244700.0
2003/09/01,317300.0
2003/10/08,386583.5
2003/11/03,731938.5
2003/12/01,890867.0
2004/01/02,1535154.0
2004/02/02,3958885.0
2004/03/01,1120393.0
2004/04/01,1170050.0
2004/05/10,439950.0
2004/06/01,385950.0
2004/07/01,329886.0
2004/08/02,255358.0
2004/09/01,1018645.0
2004/10/08,666942.0
2004/11/01,620382.0
2004/12/01,385412.0
2005/01/04,337739.5
2005/02/01,1071917.0
2005/03/01,521342.0
2005/04/01,570502.0
2005/05/09,328849.0
2005/06/01,548512.5
2005/07/01,751201.0
2005/08/01,1885450.0
2005/09/01,1988436.0
2005/10/10,1125760.5
2005/11/01,630662.5
2005/12/01,502746.0
2006/01/04,1191114.0
2006/02/06,1447069.0
2006/03/01,1797149.0
2006/04/03,231174.0
2006/05/08,2.81717825E7
2006/06/01,1.38763845E7
2006/07/03,1.0891785E7
2006/08/01,5051389.0
2006/09/01,4513339.0
2006/10/09,5546825.0
2006/11/01,6074449.5
2006/12/01,8929437.0
2007/01/04,2.1327195E7
2007/02/01,2.1465568E7
2007/03/01,3.36148125E7
2007/04/02,4.6150245E7
2007/05/08,5.2110096E7
2007/06/01,2.7774181E7
2007/07/02,1.8579072E7
2007/08/01,2.2149132E7
2007/09/03,1.8155572E7
2007/10/08,8272316.0
2007/11/01,4797507.0
2007/12/03,6484696.0
2008/01/02,1.08921555E7
2008/02/01,1.1300621E7
2008/03/03,9333837.0
2008/04/01,5106878.0
2008/05/05,5963403.0
2008/06/02,4034785.5
2008/07/01,6619988.0
2008/08/01,3061922.0
2008/09/01,4970553.0
2008/10/06,4773595.0
2008/11/03,9100339.0
2008/12/01,1.2628175E7
2009/01/05,1.2099935E7
2009/02/02,5.76130325E7
2009/03/02,4.36286875E7
2009/04/01,4.6861739E7
2009/05/04,3.68514095E7
2009/06/01,2.8087471E7
2009/07/01,3.6717631E7
2009/08/03,2.3824631E7
2009/09/01,2.5053679E7
2009/10/09,2.50097265E7
2009/11/02,4.5626713E7
2009/12/01,1.6322126E7
2010/01/04,1.73994795E7
2010/02/01,1.1846045E7
2010/03/01,1.99223E7
2010/04/01,1.9058603E7
2010/05/04,1.76393785E7
2010/06/01,1.180593E7
2010/07/01,2.1268893E7
2010/08/02,3.4367934E7
2010/09/01,3.2477864E7
2010/10/08,2.9777267E7
2010/11/01,2.57582035E7
2010/12/01,1.087125E7
2011/01/04,6714447.0
2011/02/01,1.370868E7
2011/03/01,2.2793007E7
2011/04/01,1.3911709E7
2011/05/03,7046529.0
2011/06/01,5269273.0
2011/07/01,6733821.0
2011/08/01,5321707.0
2011/09/01,2715507.0
2011/10/10,3348799.0
2011/11/01,4417741.5
2011/12/01,3443750.0
2012/01/04,4613493.0
2012/02/01,6013776.0
2012/03/01,6378798.5
2012/04/05,1.2038623E7
2012/05/02,7248714.0
2012/06/01,6724363.0
2012/07/02,9068501.5
2012/08/01,5876086.0
2012/09/03,4421331.5
2012/10/08,3601785.0
2012/11/01,4005456.5
2012/12/03,5972848.0
2013/01/04,1.099779E7
2013/02/01,1.3559971E7
2013/03/01,1.3581316E7
2013/04/01,1.06585925E7
2013/05/02,1.9941489E7
2013/06/03,1.2742358E7
2013/07/01,1.009897E7
2013/08/01,7053926.5
2013/09/02,1.2200902E7
2013/10/08,1.8270617E7
2013/11/01,8525292.0
2013/12/02,8618515.0
2014/01/02,9970993.0
2014/02/07,1.2950842E7
2014/03/03,7628973.0
2014/04/01,7346945.0
2014/05/05,5332042.0
2014/06/03,5698716.0
2014/07/01,7628593.0
2014/08/01,8613955.0
2014/09/01,9963901.0
2014/10/08,1.2596305E7
2014/11/03,1.2900906E7
2014/12/01,1.7586319E7
2015/01/05,1.9485824E7
2015/02/02,9840972.0
2015/03/02,1.7637961E7
2015/04/01,2.8749576E7
2015/05/04,0.0
2015/06/01,0.0
2015/07/01,0.0
2015/08/03,0.0
2015/09/01,3.5699364E7
2015/10/08,3.0535021E7
2015/11/02,3.2247892E7
2015/12/01,3.6843283E7
2016/01/04,1.73916355E7
2016/02/01,1.360259E7
2016/03/01,1.5434719E7
2016/04/01,9895322.0
2016/05/03,1.0324707E7
2016/06/01,9283155.0
