Date,SZ300208.Volume
2011/04/26,1383061.0
2011/05/03,258571.0
2011/06/01,95920.0
2011/07/01,309900.0
2011/08/01,405700.0
2011/09/01,838159.0
2011/10/10,780358.5
2011/11/01,994461.0
2011/12/01,226649.0
2012/01/04,251400.0
2012/02/01,345319.0
2012/03/01,596380.0
2012/04/05,356794.0
2012/05/02,548633.5
2012/06/01,1208824.5
2012/07/02,496831.5
2012/08/01,0.0
2012/09/03,671382.5
2012/10/08,206064.5
2012/11/01,785512.5
2012/12/03,1472828.0
2013/01/04,1591242.0
2013/02/01,1672793.0
2013/03/01,1159005.0
2013/04/01,979815.0
2013/05/02,0.0
2013/06/03,4256091.0
2013/07/01,4796152.0
2013/08/01,4297700.5
2013/09/02,3783179.0
2013/10/08,5354806.0
2013/11/01,3408778.0
2013/12/02,5086993.5
2014/01/02,1.0046306E7
2014/02/07,1.02173255E7
2014/03/03,3844022.0
2014/04/01,1941071.0
2014/05/05,2.43324785E7
2014/06/03,1.1365625E7
2014/07/01,9829080.0
2014/08/01,1.3744578E7
2014/09/01,9481158.0
2014/10/08,6656832.0
2014/11/03,7232829.0
2014/12/01,7737097.0
2015/01/05,0.0
2015/02/02,1.4331513E7
2015/03/02,1.4392918E7
2015/04/01,1.1969736E7
2015/05/04,1.4404346E7
2015/06/01,1.4090191E7
2015/07/01,0.0
2015/08/03,1.5733771E7
2015/09/01,1.57666675E7
2015/10/08,2.965663E7
2015/11/02,3.0562623E7
2015/12/01,1.7331658E7
2016/01/04,1.3381764E7
2016/02/01,1.33856385E7
2016/03/01,1.5739639E7
2016/04/01,8808404.0
2016/05/03,3242512.0
2016/06/01,0.0
