Date,SZ300026.Volume
2009/10/30,9167552.0
2009/11/02,1131452.0
2009/12/01,604933.0
2010/01/04,312090.0
2010/02/01,426685.0
2010/03/01,978261.0
2010/04/01,983667.0
2010/05/04,782262.0
2010/06/01,972955.0
2010/07/01,764140.0
2010/08/02,746706.5
2010/09/01,719302.0
2010/10/08,1327104.5
2010/11/01,1861318.5
2010/12/01,708226.0
2011/01/04,394025.0
2011/02/01,497878.0
2011/03/01,620385.0
2011/04/01,608606.0
2011/05/03,429769.0
2011/06/01,286461.0
2011/07/01,822662.0
2011/08/01,940375.0
2011/09/01,265872.0
2011/10/10,328916.5
2011/11/01,672586.5
2011/12/01,250407.0
2012/01/04,0.0
2012/02/01,0.0
2012/03/01,1468587.5
2012/04/05,704732.0
2012/05/02,1247521.5
2012/06/01,1462508.5
2012/07/02,3068964.0
2012/08/01,3534574.0
2012/09/03,2335323.0
2012/10/08,2405353.5
2012/11/01,1523585.5
2012/12/03,1374006.0
2013/01/04,2282730.0
2013/02/01,1418129.0
2013/03/01,1389276.0
2013/04/01,1460874.5
2013/05/02,2610609.5
2013/06/03,3543295.0
2013/07/01,2355641.0
2013/08/01,2418661.0
2013/09/02,1848697.0
2013/10/08,2035011.0
2013/11/01,1903530.0
2013/12/02,1395678.5
2014/01/02,1877243.0
2014/02/07,2242683.0
2014/03/03,2141462.0
2014/04/01,1287154.0
2014/05/05,1313901.0
2014/06/03,1687218.0
2014/07/01,2547791.0
2014/08/01,3263756.0
2014/09/01,5626151.0
2014/10/08,3990782.0
2014/11/03,4056840.0
2014/12/01,7198091.0
2015/01/05,5780801.0
2015/02/02,4715269.0
2015/03/02,0.0
2015/04/01,0.0
2015/05/04,0.0
2015/06/01,438525.0
2015/07/01,1.9684945E7
2015/08/03,1.5602275E7
2015/09/01,8090828.0
2015/10/08,1.3274102E7
2015/11/02,1.3515245E7
2015/12/01,7883371.0
2016/01/04,8426047.5
2016/02/01,8447330.0
2016/03/01,1.249987E7
2016/04/01,9026627.5
2016/05/03,6437209.0
2016/06/01,9570124.0
