Date,SH600644.Volume
2001/08/08,143950.0
2001/09/03,148500.0
2001/10/08,406950.0
2001/11/01,584650.0
2001/12/03,546900.0
2002/01/04,176600.0
2002/02/01,555700.0
2002/03/01,2800500.0
2002/04/01,1436500.0
2002/05/08,749600.0
2002/06/03,730850.0
2002/07/01,872200.0
2002/08/01,364700.0
2002/09/02,914350.0
2002/10/08,304250.0
2002/11/01,495200.0
2002/12/02,139900.0
2003/01/02,260450.0
2003/02/10,196900.0
2003/03/03,293300.0
2003/04/01,873450.0
2003/05/12,734700.0
2003/06/02,522300.0
2003/07/01,146700.0
2003/08/01,115500.0
2003/09/01,67250.0
2003/10/08,133307.0
2003/11/03,112795.5
2003/12/01,165097.0
2004/01/02,209400.0
2004/02/02,1774892.0
2004/03/01,1072244.0
2004/04/01,589062.0
2004/05/10,255450.0
2004/06/01,275950.0
2004/07/01,195305.0
2004/08/02,162235.0
2004/09/01,279654.5
2004/10/08,434606.0
2004/11/01,380106.0
2004/12/01,197437.0
2005/01/04,244212.0
2005/02/01,867156.0
2005/03/01,702820.0
2005/04/01,400800.0
2005/05/09,323826.0
2005/06/01,314064.5
2005/07/01,503500.0
2005/08/01,1981406.0
2005/09/01,2259434.0
2005/10/10,1123656.5
2005/11/01,498865.0
2005/12/01,490860.0
2006/01/04,3211569.0
2006/02/06,3223702.0
2006/03/01,3453824.0
2006/04/03,5796897.5
2006/05/08,9287725.5
2006/06/01,4345362.5
2006/07/03,3024804.0
2006/08/01,1050906.0
2006/09/01,1557300.0
2006/10/09,1897372.0
2006/11/01,1356197.0
2006/12/01,0.0
2007/01/04,1.8805726E7
2007/02/01,1.351585E7
2007/03/01,1.4047017E7
2007/04/02,1.7125583E7
2007/05/08,2.3056242E7
2007/06/01,1.2104877E7
2007/07/02,8037636.0
2007/08/01,8752166.0
2007/09/03,1.25410985E7
2007/10/08,1.1615322E7
2007/11/01,1.00785885E7
2007/12/03,1.74546175E7
2008/01/02,1.15829235E7
2008/02/01,7116582.5
2008/03/03,1.0721436E7
2008/04/01,7499803.0
2008/05/05,1.2740824E7
2008/06/02,5352983.5
2008/07/01,4622506.0
2008/08/01,2582185.0
2008/09/01,2730988.0
2008/10/06,3187299.5
2008/11/03,4148714.5
2008/12/01,1.1247549E7
2009/01/05,8774699.0
2009/02/02,8375082.5
2009/03/02,1.0694646E7
2009/04/01,1.1140529E7
2009/05/04,8331251.5
2009/06/01,1.01046125E7
2009/07/01,1.7876357E7
2009/08/03,1.5913289E7
2009/09/01,8810947.0
2009/10/09,7523370.5
2009/11/02,1.4448563E7
2009/12/01,4687170.0
2010/01/04,6489363.5
2010/02/01,2329436.0
2010/03/01,4327898.0
2010/04/01,8538236.0
2010/05/04,5055266.0
2010/06/01,2568615.0
2010/07/01,9434185.0
2010/08/02,1.51056805E7
2010/09/01,2.2510146E7
2010/10/08,2.6282467E7
2010/11/01,1.2911001E7
2010/12/01,7934473.0
2011/01/04,5758510.5
2011/02/01,1.3753288E7
2011/03/01,2.5860909E7
2011/04/01,1.4562281E7
2011/05/03,1.1437219E7
2011/06/01,9811742.0
2011/07/01,1.6884532E7
2011/08/01,7476590.0
2011/09/01,3411267.0
2011/10/10,5958824.5
2011/11/01,7399482.5
2011/12/01,4359916.5
2012/01/04,3573853.0
2012/02/01,1.9019518E7
2012/03/01,1.0810944E7
2012/04/05,5362846.0
2012/05/02,4762359.5
2012/06/01,3458838.0
2012/07/02,2099947.5
2012/08/01,2309834.0
2012/09/03,5061509.5
2012/10/08,3653771.0
2012/11/01,3084202.0
2012/12/03,2.8972208E7
2013/01/04,8148679.0
2013/02/01,4872747.0
2013/03/01,3518286.0
2013/04/01,1699229.5
2013/05/02,4296356.0
2013/06/03,2658144.0
2013/07/01,6582930.0
2013/08/01,2.4069966E7
2013/09/02,5749644.0
2013/10/08,4378961.5
2013/11/01,0.0
2013/12/02,2482155.5
2014/01/02,2028275.0
2014/02/07,2727118.0
2014/03/03,2257996.0
2014/04/01,2398136.0
2014/05/05,1322670.5
2014/06/03,1428834.5
2014/07/01,5324124.0
2014/08/01,4690518.0
2014/09/01,9973323.0
2014/10/08,7489804.0
2014/11/03,9170657.5
2014/12/01,1.211395E7
2015/01/05,9504349.5
2015/02/02,6347891.0
2015/03/02,1.4976573E7
2015/04/01,1.1905393E7
2015/05/04,9655341.5
2015/06/01,1.1658214E7
2015/07/01,1.0755217E7
2015/08/03,1.1663751E7
2015/09/01,5812562.0
2015/10/08,7348188.0
2015/11/02,8229417.0
2015/12/01,6433339.0
2016/01/04,5662434.5
2016/02/01,5192405.0
2016/03/01,8524612.0
2016/04/01,7492574.5
2016/05/03,4113640.0
2016/06/01,4109780.0
