Date,SH600056.Volume
2001/08/08,106700.0
2001/09/03,104250.0
2001/10/08,122450.0
2001/11/01,100950.0
2001/12/03,88700.0
2002/01/04,111450.0
2002/02/01,111300.0
2002/03/01,297200.0
2002/04/01,167700.0
2002/05/08,117700.0
2002/06/03,93600.0
2002/07/01,79300.0
2002/08/01,68300.0
2002/09/02,115300.0
2002/10/08,66250.0
2002/11/01,77900.0
2002/12/02,64900.0
2003/01/02,130700.0
2003/02/10,95000.0
2003/03/03,167200.0
2003/04/01,255350.0
2003/05/12,145100.0
2003/06/02,177000.0
2003/07/01,77000.0
2003/08/01,59900.0
2003/09/01,67591.0
2003/10/08,76120.0
2003/11/03,304634.5
2003/12/01,377726.0
2004/01/02,580522.0
2004/02/02,757351.0
2004/03/01,389415.0
2004/04/01,488750.0
2004/05/10,125100.0
2004/06/01,107000.0
2004/07/01,153920.5
2004/08/02,102203.0
2004/09/01,241842.5
2004/10/08,294569.5
2004/11/01,575363.0
2004/12/01,275848.0
2005/01/04,207781.0
2005/02/01,189907.0
2005/03/01,156900.0
2005/04/01,244255.0
2005/05/09,416196.0
2005/06/01,955093.5
2005/07/01,1015907.0
2005/08/01,1079863.0
2005/09/01,1022433.0
2005/10/10,1384406.5
2005/11/01,636719.0
2005/12/01,393951.0
2006/01/04,1056781.5
2006/02/06,864411.0
2006/03/01,483860.0
2006/04/03,0.0
2006/05/08,2758684.0
2006/06/01,2132864.0
2006/07/03,1963829.0
2006/08/01,1134717.0
2006/09/01,1378373.0
2006/10/09,1456274.0
2006/11/01,1252705.5
2006/12/01,3363305.0
2007/01/04,4891542.5
2007/02/01,4802247.0
2007/03/01,5003822.5
2007/04/02,6233898.0
2007/05/08,6864211.5
2007/06/01,6070295.0
2007/07/02,3236950.5
2007/08/01,5844137.0
2007/09/03,6300844.5
2007/10/08,2298770.5
2007/11/01,1033247.0
2007/12/03,1875635.5
2008/01/02,3704001.0
2008/02/01,1651984.0
2008/03/03,1681416.0
2008/04/01,2106306.0
2008/05/05,2465429.0
2008/06/02,1715287.0
2008/07/01,3381637.0
2008/08/01,1391033.0
2008/09/01,1555668.0
2008/10/06,1507752.5
2008/11/03,2449095.5
2008/12/01,4624165.0
2009/01/05,3217426.0
2009/02/02,5430930.0
2009/03/02,3450851.5
2009/04/01,5710695.0
2009/05/04,3190599.5
2009/06/01,2819600.5
2009/07/01,4115845.0
2009/08/03,5420135.0
2009/09/01,5837695.0
2009/10/09,7034889.5
2009/11/02,7414525.0
2009/12/01,3735694.0
2010/01/04,2623938.0
2010/02/01,1948894.0
2010/03/01,1856679.0
2010/04/01,3733916.0
2010/05/04,1838546.5
2010/06/01,1702109.0
2010/07/01,2650291.5
2010/08/02,3762841.5
2010/09/01,4759085.0
2010/10/08,4904400.5
2010/11/01,4872639.0
2010/12/01,2163760.0
2011/01/04,1416741.5
2011/02/01,2760847.0
2011/03/01,5259771.0
2011/04/01,6562281.0
2011/05/03,4961693.0
2011/06/01,1931370.0
2011/07/01,2880770.0
2011/08/01,1609910.0
2011/09/01,642276.0
2011/10/10,1067880.0
2011/11/01,477921.5
2011/12/01,0.0
2012/01/04,0.0
2012/02/01,0.0
2012/03/01,0.0
2012/04/05,0.0
2012/05/02,5052449.0
2012/06/01,3251836.0
2012/07/02,2086673.0
2012/08/01,2206395.0
2012/09/03,4213001.0
2012/10/08,1858430.5
2012/11/01,1532456.5
2012/12/03,2570098.0
2013/01/04,3683018.5
2013/02/01,3001073.0
2013/03/01,2959020.0
2013/04/01,1698272.5
2013/05/02,2501512.0
2013/06/03,2249208.0
2013/07/01,3283541.0
2013/08/01,4946816.0
2013/09/02,4223222.0
2013/10/08,5744719.0
2013/11/01,2463632.0
2013/12/02,3429277.5
2014/01/02,2342793.0
2014/02/07,5941203.0
2014/03/03,4233177.0
2014/04/01,3755287.0
2014/05/05,1605486.5
2014/06/03,3688305.5
2014/07/01,1.6496994E7
2014/08/01,1.2618305E7
2014/09/01,1.2406082E7
2014/10/08,1.4328907E7
2014/11/03,1.13865175E7
2014/12/01,2.3314766E7
2015/01/05,0.0
2015/02/02,1.4859013E7
2015/03/02,3.21182495E7
2015/04/01,3.8257276E7
2015/05/04,3.6002525E7
2015/06/01,4.0093347E7
2015/07/01,3.5842995E7
2015/08/03,2.6629937E7
2015/09/01,1.35369305E7
2015/10/08,1.8067681E7
2015/11/02,1.9345668E7
2015/12/01,9472211.0
2016/01/04,8122780.5
2016/02/01,9707867.0
2016/03/01,9424894.0
2016/04/01,1.1680996E7
2016/05/03,1.3508219E7
2016/06/01,9827306.0
