Date,SH600661.Volume
2001/08/08,110250.0
2001/09/03,79300.0
2001/10/08,106650.0
2001/11/01,91800.0
2001/12/03,50200.0
2002/01/04,120900.0
2002/02/01,138000.0
2002/03/01,157500.0
2002/04/01,89300.0
2002/05/08,128250.0
2002/06/03,103150.0
2002/07/01,68100.0
2002/08/01,71500.0
2002/09/02,85250.0
2002/10/08,36100.0
2002/11/01,52200.0
2002/12/02,39500.0
2003/01/02,83750.0
2003/02/10,59600.0
2003/03/03,38300.0
2003/04/01,74000.0
2003/05/12,88900.0
2003/06/02,31400.0
2003/07/01,25800.0
2003/08/01,26000.0
2003/09/01,19150.0
2003/10/08,48552.0
2003/11/03,75478.0
2003/12/01,107853.0
2004/01/02,284039.0
2004/02/02,698398.0
2004/03/01,302800.0
2004/04/01,329800.0
2004/05/10,88650.0
2004/06/01,191550.0
2004/07/01,94629.5
2004/08/02,75250.5
2004/09/01,143362.0
2004/10/08,351679.5
2004/11/01,471144.0
2004/12/01,263040.0
2005/01/04,731068.0
2005/02/01,682195.0
2005/03/01,538290.0
2005/04/01,500189.0
2005/05/09,344920.0
2005/06/01,288730.0
2005/07/01,973976.0
2005/08/01,1251812.0
2005/09/01,2119976.5
2005/10/10,988564.0
2005/11/01,592226.5
2005/12/01,498506.5
2006/01/04,0.0
2006/02/06,568050.0
2006/03/01,818903.0
2006/04/03,2012356.5
2006/05/08,2318915.0
2006/06/01,1167911.0
2006/07/03,1116509.0
2006/08/01,524501.0
2006/09/01,945034.0
2006/10/09,582753.0
2006/11/01,560816.5
2006/12/01,883181.0
2007/01/04,2176319.0
2007/02/01,3636896.0
2007/03/01,4211840.5
2007/04/02,5972969.0
2007/05/08,6944289.0
2007/06/01,5851327.0
2007/07/02,2420855.5
2007/08/01,4138131.0
2007/09/03,2731019.0
2007/10/08,1621694.0
2007/11/01,1883658.0
2007/12/03,2483410.5
2008/01/02,4133639.5
2008/02/01,3878310.0
2008/03/03,5648854.0
2008/04/01,3029212.0
2008/05/05,3193289.5
2008/06/02,1717166.5
2008/07/01,2550079.0
2008/08/01,1816854.0
2008/09/01,6286878.0
2008/10/06,2351741.5
2008/11/03,2385282.5
2008/12/01,4599047.0
2009/01/05,3874953.0
2009/02/02,6109617.0
2009/03/02,4185945.5
2009/04/01,7459020.0
2009/05/04,6018473.0
2009/06/01,4630605.0
2009/07/01,6190599.0
2009/08/03,4240555.0
2009/09/01,4003371.0
2009/10/09,2155246.5
2009/11/02,4057465.0
2009/12/01,2992852.0
2010/01/04,5028429.5
2010/02/01,3038750.0
2010/03/01,5012755.0
2010/04/01,3762329.0
2010/05/04,2836682.5
2010/06/01,2054236.0
2010/07/01,3320682.0
2010/08/02,3699420.5
2010/09/01,4527317.0
2010/10/08,3121238.5
2010/11/01,5312662.0
2010/12/01,3210532.0
2011/01/04,1875449.0
2011/02/01,3619559.0
2011/03/01,4665820.0
2011/04/01,4294161.0
2011/05/03,2715712.0
2011/06/01,1884634.0
2011/07/01,1931135.0
2011/08/01,1556843.0
2011/09/01,1314141.0
2011/10/10,1162171.0
2011/11/01,2734666.0
2011/12/01,835095.5
2012/01/04,793937.0
2012/02/01,2469747.0
2012/03/01,2252363.0
2012/04/05,2016365.0
2012/05/02,1117226.5
2012/06/01,584589.5
2012/07/02,492105.5
2012/08/01,493603.0
2012/09/03,456859.5
2012/10/08,475373.0
2012/11/01,351380.0
2012/12/03,591900.0
2013/01/04,1040777.5
2013/02/01,3646828.0
2013/03/01,2752871.0
2013/04/01,0.0
2013/05/02,0.0
2013/06/03,0.0
2013/07/01,0.0
2013/08/01,0.0
2013/09/02,1.2721886E7
2013/10/08,7776845.0
2013/11/01,3367336.0
2013/12/02,6394571.5
2014/01/02,5678887.0
2014/02/07,8014536.0
2014/03/03,2499413.0
2014/04/01,3023435.0
2014/05/05,1578506.5
2014/06/03,4456573.0
2014/07/01,3641332.0
2014/08/01,3059176.0
2014/09/01,1931387.0
2014/10/08,1568767.5
2014/11/03,1938489.5
2014/12/01,3820680.0
2015/01/05,2363638.5
2015/02/02,5087121.0
2015/03/02,9192095.0
2015/04/01,7453046.0
2015/05/04,1.17193875E7
2015/06/01,6695755.0
2015/07/01,5612044.0
2015/08/03,6213077.0
2015/09/01,5952500.5
2015/10/08,0.0
2015/11/02,9010422.0
2015/12/01,5812500.0
2016/01/04,5235593.5
2016/02/01,4240964.0
2016/03/01,4771762.0
2016/04/01,4984093.0
2016/05/03,2763353.0
2016/06/01,2922781.0
