Date,SH600054.Volume
2001/08/08,195000.0
2001/09/03,146600.0
2001/10/08,157050.0
2001/11/01,176700.0
2001/12/03,119600.0
2002/01/04,162050.0
2002/02/01,226350.0
2002/03/01,416000.0
2002/04/01,349500.0
2002/05/08,251600.0
2002/06/03,121050.0
2002/07/01,143900.0
2002/08/01,141200.0
2002/09/02,563400.0
2002/10/08,130150.0
2002/11/01,115400.0
2002/12/02,124050.0
2003/01/02,267750.0
2003/02/10,138600.0
2003/03/03,101800.0
2003/04/01,566250.0
2003/05/12,448600.0
2003/06/02,151200.0
2003/07/01,62600.0
2003/08/01,62600.0
2003/09/01,387796.0
2003/10/08,173713.5
2003/11/03,165474.5
2003/12/01,185447.0
2004/01/02,337851.0
2004/02/02,662130.5
2004/03/01,260065.0
2004/04/01,451780.5
2004/05/10,105600.0
2004/06/01,105600.0
2004/07/01,66498.5
2004/08/02,76727.5
2004/09/01,314854.0
2004/10/08,254930.5
2004/11/01,333047.0
2004/12/01,285540.0
2005/01/04,367765.0
2005/02/01,361833.0
2005/03/01,867326.0
2005/04/01,1265335.0
2005/05/09,259320.0
2005/06/01,326618.0
2005/07/01,158350.0
2005/08/01,501022.0
2005/09/01,470316.5
2005/10/10,299115.5
2005/11/01,108194.5
2005/12/01,131092.5
2006/01/04,0.0
2006/02/06,0.0
2006/03/01,1046941.0
2006/04/03,3884120.0
2006/05/08,1933930.0
2006/06/01,1582695.5
2006/07/03,1356628.0
2006/08/01,1280382.0
2006/09/01,1724549.0
2006/10/09,1242928.0
2006/11/01,2206495.5
2006/12/01,2227524.0
2007/01/04,3853190.0
2007/02/01,2568306.0
2007/03/01,2260853.5
2007/04/02,4819240.0
2007/05/08,4386194.5
2007/06/01,6186381.0
2007/07/02,1653964.5
2007/08/01,2628880.0
2007/09/03,3038583.5
2007/10/08,2683021.5
2007/11/01,1753909.0
2007/12/03,1813800.5
2008/01/02,1607293.0
2008/02/01,923286.5
2008/03/03,1271561.0
2008/04/01,1763861.0
2008/05/05,1578804.5
2008/06/02,1490446.0
2008/07/01,2035150.0
2008/08/01,1314482.0
2008/09/01,1303288.0
2008/10/06,1097591.0
2008/11/03,1147104.5
2008/12/01,1144832.0
2009/01/05,1264848.0
2009/02/02,1778524.0
2009/03/02,1857310.0
2009/04/01,3104118.0
2009/05/04,2487392.0
2009/06/01,3344987.0
2009/07/01,5907394.0
2009/08/03,5258491.0
2009/09/01,4656971.0
2009/10/09,3747780.5
2009/11/02,7560679.0
2009/12/01,4971737.0
2010/01/04,5841436.0
2010/02/01,3551865.0
2010/03/01,2895743.0
2010/04/01,4866208.0
2010/05/04,2090143.0
2010/06/01,1570954.0
2010/07/01,1882909.0
2010/08/02,3410928.0
2010/09/01,5029763.0
2010/10/08,5076735.5
2010/11/01,5383980.0
2010/12/01,2697521.0
2011/01/04,1762593.5
2011/02/01,2592670.0
2011/03/01,2191151.0
2011/04/01,2623976.0
2011/05/03,1153314.0
2011/06/01,708610.0
2011/07/01,1570576.0
2011/08/01,2107596.0
2011/09/01,1680651.0
2011/10/10,1089748.0
2011/11/01,1262608.5
2011/12/01,1070687.5
2012/01/04,1518359.0
2012/02/01,1319817.0
2012/03/01,1897656.5
2012/04/05,3461229.0
2012/05/02,1198161.0
2012/06/01,1008137.0
2012/07/02,1159622.5
2012/08/01,859395.0
2012/09/03,1848112.0
2012/10/08,1294165.0
2012/11/01,662846.5
2012/12/03,1090985.0
2013/01/04,2673260.0
2013/02/01,2944975.0
2013/03/01,2532292.0
2013/04/01,1268825.0
2013/05/02,2292833.0
2013/06/03,1316373.0
2013/07/01,1707095.0
2013/08/01,2625032.0
2013/09/02,3722649.0
2013/10/08,1981938.0
2013/11/01,1141604.0
2013/12/02,1107646.5
2014/01/02,1744808.0
2014/02/07,2927815.5
2014/03/03,2102872.0
2014/04/01,2001718.0
2014/05/05,787458.0
2014/06/03,1057836.0
2014/07/01,1717298.0
2014/08/01,1776844.0
2014/09/01,3118663.0
2014/10/08,2506975.0
2014/11/03,3139534.5
2014/12/01,5656536.0
2015/01/05,3648463.5
2015/02/02,2334098.0
2015/03/02,4230098.0
2015/04/01,5289330.0
2015/05/04,5962856.0
2015/06/01,6761756.0
2015/07/01,8263207.0
2015/08/03,5849863.0
2015/09/01,4464192.5
2015/10/08,5956205.0
2015/11/02,3433142.0
2015/12/01,2355943.0
2016/01/04,3458849.5
2016/02/01,3448373.0
2016/03/01,3815421.0
2016/04/01,3920974.0
2016/05/03,2540463.0
2016/06/01,2615122.0
