Date,SZ002688.Volume
2012/07/13,1.2312662E7
2012/08/01,4278906.0
2012/09/03,2338089.0
2012/10/08,1719218.0
2012/11/01,3384293.0
2012/12/03,3353280.0
2013/01/04,3625580.0
2013/02/01,2132588.0
2013/03/01,2606477.0
2013/04/01,1253740.5
2013/05/02,1220984.5
2013/06/03,930910.0
2013/07/01,907524.0
2013/08/01,1861319.0
2013/09/02,1449148.0
2013/10/08,2069119.5
2013/11/01,4647426.0
2013/12/02,4011190.5
2014/01/02,1933180.0
2014/02/07,2512853.0
2014/03/03,1020871.0
2014/04/01,968842.0
2014/05/05,2674163.5
2014/06/03,2538969.5
2014/07/01,3539591.0
2014/08/01,4308150.0
2014/09/01,0.0
2014/10/08,0.0
2014/11/03,5746916.0
2014/12/01,3330920.0
2015/01/05,2719144.0
2015/02/02,1946093.0
2015/03/02,6509318.0
2015/04/01,8782348.0
2015/05/04,9509504.5
2015/06/01,0.0
2015/07/01,8617603.0
2015/08/03,9057965.0
2015/09/01,4454688.5
2015/10/08,6071767.0
2015/11/02,6996512.0
2015/12/01,3945338.0
2016/01/04,2999494.0
2016/02/01,2536719.5
2016/03/01,3467241.0
2016/04/01,6714537.5
2016/05/03,7974150.0
2016/06/01,9124683.0
