Date,SH600891.Volume
2001/08/08,356050.0
2001/09/03,252200.0
2001/10/08,279750.0
2001/11/01,403650.0
2001/12/03,299900.0
2002/01/04,763100.0
2002/02/01,2372900.0
2002/03/01,1205800.0
2002/04/01,1554150.0
2002/05/08,796750.0
2002/06/03,1028950.0
2002/07/01,777900.0
2002/08/01,354900.0
2002/09/02,233500.0
2002/10/08,375750.0
2002/11/01,675800.0
2002/12/02,585550.0
2003/01/02,1374050.0
2003/02/10,812500.0
2003/03/03,400200.0
2003/04/01,1378550.0
2003/05/12,1462200.0
2003/06/02,1396400.0
2003/07/01,644000.0
2003/08/01,559000.0
2003/09/01,417100.0
2003/10/08,518900.0
2003/11/03,1182678.5
2003/12/01,1786616.0
2004/01/02,1785068.0
2004/02/02,3001920.0
2004/03/01,2454313.0
2004/04/01,2018034.0
2004/05/10,0.0
2004/06/01,0.0
2004/07/01,0.0
2004/08/02,0.0
2004/09/01,0.0
2004/10/08,0.0
2004/11/01,1335704.5
2004/12/01,581999.0
2005/01/04,537829.5
2005/02/01,657125.0
2005/03/01,746800.0
2005/04/01,665955.0
2005/05/09,536900.0
2005/06/01,860717.0
2005/07/01,812403.0
2005/08/01,2752317.0
2005/09/01,3303277.5
2005/10/10,1249000.0
2005/11/01,703996.5
2005/12/01,362050.0
2006/01/04,1080467.5
2006/02/06,1119181.0
2006/03/01,970930.0
2006/04/03,1644068.0
2006/05/08,3835319.5
2006/06/01,2290132.0
2006/07/03,2030800.0
2006/08/01,1297920.0
2006/09/01,2900351.0
2006/10/09,3165810.0
2006/11/01,1555727.5
2006/12/01,3024505.0
2007/01/04,5613407.5
2007/02/01,5246100.0
2007/03/01,8853524.0
2007/04/02,8164732.0
2007/05/08,8867909.5
2007/06/01,7705454.0
2007/07/02,5014830.0
2007/08/01,5285797.0
2007/09/03,5742282.0
2007/10/08,3431792.5
2007/11/01,2933375.5
2007/12/03,4269100.0
2008/01/02,4810835.5
2008/02/01,1847312.5
2008/03/03,1901171.0
2008/04/01,1896381.0
2008/05/05,1859619.5
2008/06/02,1857002.5
2008/07/01,2290655.0
2008/08/01,1223794.0
2008/09/01,1014604.0
2008/10/06,957711.0
2008/11/03,2877751.0
2008/12/01,2724129.0
2009/01/05,1589698.0
2009/02/02,4439833.5
2009/03/02,5568195.5
2009/04/01,6140902.0
2009/05/04,5832680.0
2009/06/01,3840435.0
2009/07/01,5008855.0
2009/08/03,3085966.0
2009/09/01,2614452.0
2009/10/09,3453136.0
2009/11/02,6702146.0
2009/12/01,3487509.0
2010/01/04,2979564.0
2010/02/01,1953232.0
2010/03/01,3852336.0
2010/04/01,4315446.0
2010/05/04,2377087.5
2010/06/01,2004556.0
2010/07/01,2333118.5
2010/08/02,3271014.0
2010/09/01,3951323.0
2010/10/08,0.0
2010/11/01,0.0
2010/12/01,0.0
2011/01/04,0.0
2011/02/01,0.0
2011/03/01,1.1172633E7
2011/04/01,6496780.0
2011/05/03,3521320.0
2011/06/01,7449330.0
2011/07/01,6560917.0
2011/08/01,2548252.0
2011/09/01,8949782.0
2011/10/10,3702612.5
2011/11/01,2430742.0
2011/12/01,1999233.0
2012/01/04,2110346.0
2012/02/01,3449060.0
2012/03/01,3578522.5
2012/04/05,4125791.0
2012/05/02,3092196.0
2012/06/01,4608470.5
2012/07/02,1780066.5
2012/08/01,1397435.0
2012/09/03,2715613.5
2012/10/08,2066963.5
2012/11/01,938769.5
2012/12/03,2017357.0
2013/01/04,3174063.0
2013/02/01,2925191.0
2013/03/01,5490358.0
2013/04/01,2593013.5
2013/05/02,2826652.5
2013/06/03,1498883.0
2013/07/01,1617672.0
2013/08/01,3013412.0
2013/09/02,3446544.0
2013/10/08,1.29532825E7
2013/11/01,2552378.0
2013/12/02,1768483.0
2014/01/02,1419447.0
2014/02/07,3045140.0
2014/03/03,2232938.0
2014/04/01,5818022.0
2014/05/05,2266805.0
2014/06/03,3389633.5
2014/07/01,0.0
2014/08/01,0.0
2014/09/01,1.2130015E7
2014/10/08,5512205.5
2014/11/03,4026582.5
2014/12/01,5063263.0
2015/01/05,6151674.5
2015/02/02,9117857.0
2015/03/02,8870858.5
2015/04/01,1.3597246E7
2015/05/04,1.6439932E7
2015/06/01,1.6716322E7
2015/07/01,1.465294E7
2015/08/03,9708551.0
2015/09/01,1.16608225E7
2015/10/08,1.4340392E7
2015/11/02,1.1363052E7
2015/12/01,1.3762621E7
2016/01/04,6858682.0
2016/02/01,9391309.0
2016/03/01,2.5713798E7
2016/04/01,1.54153865E7
2016/05/03,3.0826568E7
2016/06/01,3.345415E7
