Date,SZ300198.Volume
2011/04/07,477430.0
2011/05/03,176160.0
2011/06/01,77600.0
2011/07/01,1112640.0
2011/08/01,808318.0
2011/09/01,412461.0
2011/10/10,1458668.0
2011/11/01,903234.0
2011/12/01,648242.0
2012/01/04,1129726.0
2012/02/01,1334615.0
2012/03/01,797649.0
2012/04/05,580924.0
2012/05/02,607549.0
2012/06/01,778425.0
2012/07/02,1716951.0
2012/08/01,1517436.0
2012/09/03,1943214.0
2012/10/08,1001282.5
2012/11/01,575239.5
2012/12/03,1523529.0
2013/01/04,2180994.5
2013/02/01,2224355.0
2013/03/01,1937002.0
2013/04/01,1569681.5
2013/05/02,2216624.5
2013/06/03,1936614.0
2013/07/01,3414194.0
2013/08/01,2194801.5
2013/09/02,2474094.0
2013/10/08,3676325.5
2013/11/01,1570950.0
2013/12/02,2099519.0
2014/01/02,1892693.0
2014/02/07,3302840.0
2014/03/03,1294312.0
2014/04/01,777097.0
2014/05/05,693206.0
2014/06/03,1679093.5
2014/07/01,3568187.0
2014/08/01,5812272.0
2014/09/01,8895388.0
2014/10/08,8374058.5
2014/11/03,0.0
2014/12/01,0.0
2015/01/05,5533952.0
2015/02/02,4573286.0
2015/03/02,1.2463784E7
2015/04/01,1.3950945E7
2015/05/04,1.87754385E7
2015/06/01,1.4038829E7
2015/07/01,1.6670288E7
2015/08/03,1.5876055E7
2015/09/01,1.5517258E7
2015/10/08,1.6345845E7
2015/11/02,1.4509828E7
2015/12/01,1.3673567E7
2016/01/04,1.53778705E7
2016/02/01,1.43451715E7
2016/03/01,1.2366396E7
2016/04/01,1.04144175E7
2016/05/03,5695486.0
2016/06/01,1.0270421E7
