Date,SZ002726.Volume
2014/06/26,773903.0
2014/07/01,1.1343878E7
2014/08/01,6023858.0
2014/09/01,3600776.0
2014/10/08,5275859.0
2014/11/03,5652045.5
2014/12/01,2453859.0
2015/01/05,1645150.0
2015/02/02,1113455.0
2015/03/02,0.0
2015/04/01,5610509.0
2015/05/04,1.5353142E7
2015/06/01,9441100.0
2015/07/01,1.4501509E7
2015/08/03,7154048.0
2015/09/01,3683914.5
2015/10/08,8591555.0
2015/11/02,8908726.0
2015/12/01,6003015.0
2016/01/04,1.1139985E7
2016/02/01,7889403.0
2016/03/01,6604292.0
2016/04/01,6234055.0
2016/05/03,1.489161E7
2016/06/01,1.2166529E7
