Date,SZ002103.Volume
2007/01/10,4958676.5
2007/02/01,1775573.0
2007/03/01,2248785.0
2007/04/02,3564095.0
2007/05/08,3263747.5
2007/06/01,2591186.0
2007/07/02,1473031.5
2007/08/01,1542065.0
2007/09/03,1810522.0
2007/10/08,1040433.0
2007/11/01,561851.0
2007/12/03,1195804.0
2008/01/02,3961596.5
2008/02/01,2241676.5
2008/03/03,2015315.0
2008/04/01,1602942.0
2008/05/05,1424055.5
2008/06/02,1033295.0
2008/07/01,1324609.0
2008/08/01,1198476.0
2008/09/01,589701.0
2008/10/06,491379.0
2008/11/03,1112142.5
2008/12/01,1890165.0
2009/01/05,2984292.0
2009/02/02,4279037.5
2009/03/02,2800502.5
2009/04/01,4061066.0
2009/05/04,3644303.5
2009/06/01,3002058.0
2009/07/01,4444338.0
2009/08/03,2534595.0
2009/09/01,2051690.5
2009/10/09,1848773.5
2009/11/02,3809704.0
2009/12/01,2132877.0
2010/01/04,2269191.5
2010/02/01,1309879.0
2010/03/01,1677050.0
2010/04/01,2603997.0
2010/05/04,1364840.0
2010/06/01,1052921.0
2010/07/01,1321633.5
2010/08/02,2342279.5
2010/09/01,2093049.0
2010/10/08,2227590.5
2010/11/01,2495888.0
2010/12/01,1357563.0
2011/01/04,782819.5
2011/02/01,1056872.0
2011/03/01,2001256.0
2011/04/01,2438259.0
2011/05/03,1057500.0
2011/06/01,647411.0
2011/07/01,1004879.0
2011/08/01,654894.0
2011/09/01,398720.0
2011/10/10,379559.0
2011/11/01,1529133.5
2011/12/01,509524.5
2012/01/04,662767.0
2012/02/01,741399.0
2012/03/01,766477.5
2012/04/05,808157.0
2012/05/02,479008.5
2012/06/01,289958.0
2012/07/02,608173.0
2012/08/01,402343.0
2012/09/03,418420.5
2012/10/08,533708.5
2012/11/01,467550.0
2012/12/03,737176.0
2013/01/04,976545.5
2013/02/01,919851.0
2013/03/01,889434.0
2013/04/01,360476.0
2013/05/02,1242350.0
2013/06/03,673941.0
2013/07/01,2331755.0
2013/08/01,2722614.0
2013/09/02,2270560.0
2013/10/08,1775753.0
2013/11/01,898698.0
2013/12/02,753787.5
2014/01/02,826272.0
2014/02/07,2171904.0
2014/03/03,4580010.0
2014/04/01,2726039.0
2014/05/05,2462859.0
2014/06/03,1346232.5
2014/07/01,1362980.0
2014/08/01,1229684.0
2014/09/01,0.0
2014/10/08,0.0
2014/11/03,0.0
2014/12/01,3748060.0
2015/01/05,3360805.0
2015/02/02,4231511.0
2015/03/02,3980653.0
2015/04/01,8393641.0
2015/05/04,7080823.5
2015/06/01,4933424.0
2015/07/01,0.0
2015/08/03,6064446.0
2015/09/01,0.0
2015/10/08,0.0
2015/11/02,0.0
2015/12/01,0.0
2016/01/04,0.0
2016/02/01,71258.0
2016/03/01,1.0440539E7
2016/04/01,7221809.5
2016/05/03,3951524.0
2016/06/01,7434922.0
