Date,SZ002280.Volume
2009/08/21,2037091.0
2009/09/01,1073136.5
2009/10/09,998698.0
2009/11/02,939978.0
2009/12/01,616131.0
2010/01/04,703480.5
2010/02/01,450034.0
2010/03/01,568585.0
2010/04/01,1027434.0
2010/05/04,1092298.0
2010/06/01,4329402.0
2010/07/01,2820812.5
2010/08/02,4116204.5
2010/09/01,2329457.0
2010/10/08,1746839.0
2010/11/01,1739282.0
2010/12/01,885976.0
2011/01/04,479362.0
2011/02/01,756209.0
2011/03/01,804717.0
2011/04/01,397261.0
2011/05/03,245300.0
2011/06/01,353940.0
2011/07/01,511201.0
2011/08/01,424140.0
2011/09/01,256312.0
2011/10/10,499010.5
2011/11/01,1079648.0
2011/12/01,373040.5
2012/01/04,1031226.0
2012/02/01,1177122.0
2012/03/01,972845.0
2012/04/05,1217211.0
2012/05/02,585257.0
2012/06/01,388903.5
2012/07/02,522023.5
2012/08/01,443216.0
2012/09/03,545308.5
2012/10/08,252041.5
2012/11/01,178210.0
2012/12/03,1082571.0
2013/01/04,1297840.0
2013/02/01,1062796.0
2013/03/01,739589.0
2013/04/01,393250.5
2013/05/02,896100.0
2013/06/03,0.0
2013/07/01,2373152.0
2013/08/01,3002874.0
2013/09/02,2201052.0
2013/10/08,1530845.5
2013/11/01,1267118.0
2013/12/02,640334.0
2014/01/02,557505.0
2014/02/07,0.0
2014/03/03,0.0
2014/04/01,4295868.0
2014/05/05,4451953.0
2014/06/03,6955806.0
2014/07/01,2486055.0
2014/08/01,2353701.0
2014/09/01,2129518.0
2014/10/08,1807447.5
2014/11/03,2999341.0
2014/12/01,2213266.0
2015/01/05,3689271.0
2015/02/02,2511174.0
2015/03/02,2711812.0
2015/04/01,1.3120522E7
2015/05/04,1.09070505E7
2015/06/01,9189500.0
2015/07/01,1.096112E7
2015/08/03,8733110.0
2015/09/01,1.05383615E7
2015/10/08,9940743.0
2015/11/02,1.1442297E7
2015/12/01,1.0141345E7
2016/01/04,1.26917635E7
2016/02/01,1.45166605E7
2016/03/01,1.8632831E7
2016/04/01,3.8678688E7
2016/05/03,0.0
2016/06/01,0.0
