Date,SZ002340.Volume
2010/01/22,5979001.0
2010/02/01,1274667.0
2010/03/01,1147821.0
2010/04/01,1277170.0
2010/05/04,1099534.0
2010/06/01,1177045.0
2010/07/01,866398.5
2010/08/02,1022904.0
2010/09/01,1093540.0
2010/10/08,1591758.0
2010/11/01,1334873.5
2010/12/01,690745.0
2011/01/04,479461.0
2011/02/01,691270.0
2011/03/01,668759.0
2011/04/01,434272.0
2011/05/03,462475.0
2011/06/01,2009383.0
2011/07/01,3675725.0
2011/08/01,2278901.0
2011/09/01,1217766.0
2011/10/10,1110845.5
2011/11/01,5117096.5
2011/12/01,2477892.0
2012/01/04,2701628.0
2012/02/01,3328192.0
2012/03/01,4401911.0
2012/04/05,2019063.0
2012/05/02,2414385.5
2012/06/01,2.0895639E7
2012/07/02,0.0
2012/08/01,8820018.0
2012/09/03,6036106.0
2012/10/08,3405423.5
2012/11/01,7293757.0
2012/12/03,1.3033431E7
2013/01/04,1.09478865E7
2013/02/01,1.6466843E7
2013/03/01,1.1004714E7
2013/04/01,6434420.0
2013/05/02,2.2646189E7
2013/06/03,1.6202387E7
2013/07/01,2.2851256E7
2013/08/01,2.4302E7
2013/09/02,1.8401445E7
2013/10/08,1.5456611E7
2013/11/01,1.0778967E7
2013/12/02,1.04348545E7
2014/01/02,8193024.0
2014/02/07,2.17587265E7
2014/03/03,1.0941435E7
2014/04/01,1.3398286E7
2014/05/05,1.8917939E7
2014/06/03,1.73884675E7
2014/07/01,0.0
2014/08/01,2.7653397E7
2014/09/01,2.344384E7
2014/10/08,2.0158376E7
2014/11/03,1.41885715E7
2014/12/01,3.1874808E7
2015/01/05,1.80317955E7
2015/02/02,0.0
2015/03/02,2.43776795E7
2015/04/01,3.5906384E7
2015/05/04,4.07053615E7
2015/06/01,5.4483462E7
2015/07/01,5.4048553E7
2015/08/03,4.4755951E7
2015/09/01,3.01719055E7
2015/10/08,4.1172605E7
2015/11/02,5.4183638E7
2015/12/01,3.0469155E7
2016/01/04,2.84743225E7
2016/02/01,2.53055145E7
2016/03/01,2.8027963E7
2016/04/01,2.9802509E7
2016/05/03,7.2976883E7
2016/06/01,2.57053292E8
