Date,SZ300343.Volume
2012/08/01,1465039.0
2012/09/03,768981.5
2012/10/08,394001.0
2012/11/01,871503.0
2012/12/03,1793805.0
2013/01/04,2169883.0
2013/02/01,954258.0
2013/03/01,1268553.0
2013/04/01,679288.5
2013/05/02,948456.5
2013/06/03,1852053.0
2013/07/01,1022764.0
2013/08/01,603167.0
2013/09/02,578125.0
2013/10/08,1292207.0
2013/11/01,1145332.0
2013/12/02,1119015.5
2014/01/02,881007.0
2014/02/07,970603.0
2014/03/03,376706.0
2014/04/01,363616.0
2014/05/05,439842.0
2014/06/03,1701337.5
2014/07/01,938510.0
2014/08/01,1142112.0
2014/09/01,1579634.0
2014/10/08,1398341.0
2014/11/03,732201.0
2014/12/01,0.0
2015/01/05,0.0
2015/02/02,0.0
2015/03/02,5004743.5
2015/04/01,2949614.0
2015/05/04,2024668.0
2015/06/01,1606103.0
2015/07/01,0.0
2015/08/03,0.0
2015/09/01,0.0
2015/10/08,0.0
2015/11/02,2616430.0
2015/12/01,1162467.0
2016/01/04,1136680.5
2016/02/01,1025144.5
2016/03/01,823105.0
2016/04/01,560999.0
2016/05/03,1294641.0
2016/06/01,3067578.0
