Date,SZ300306.Volume
2012/03/29,4711972.5
2012/04/05,1157894.0
2012/05/02,505228.0
2012/06/01,245989.5
2012/07/02,1990800.0
2012/08/01,886608.0
2012/09/03,1658007.5
2012/10/08,1150761.0
2012/11/01,712237.5
2012/12/03,1508394.0
2013/01/04,2393508.5
2013/02/01,1265268.0
2013/03/01,1545552.0
2013/04/01,1329838.5
2013/05/02,3269703.5
2013/06/03,2446510.0
2013/07/01,2682822.0
2013/08/01,2341634.0
2013/09/02,1340254.0
2013/10/08,1613139.0
2013/11/01,5402725.0
2013/12/02,2445928.5
2014/01/02,3186109.0
2014/02/07,2227998.5
2014/03/03,1168437.0
2014/04/01,679170.0
2014/05/05,530958.0
2014/06/03,1747666.0
2014/07/01,892723.0
2014/08/01,1072695.0
2014/09/01,1112451.0
2014/10/08,861960.5
2014/11/03,825177.5
2014/12/01,1392958.0
2015/01/05,1904784.5
2015/02/02,1266815.0
2015/03/02,2464827.5
2015/04/01,3593114.0
2015/05/04,7456990.0
2015/06/01,4392934.0
2015/07/01,4183950.0
2015/08/03,6294549.0
2015/09/01,4744574.5
2015/10/08,7282905.0
2015/11/02,0.0
2015/12/01,0.0
2016/01/04,0.0
2016/02/01,0.0
2016/03/01,5321936.0
2016/04/01,4711720.5
2016/05/03,2883129.0
2016/06/01,2835576.0
